"Time","Perspiration","Speed","Acceleration","Braking","Steering","Phase","Activity","Failure","Distance","ppNormalized","ppLogNormalized","Subject","Speed_u","Speed_std","Acc_u","Acc_std","Brake_u","Brake_std","Steering_u","Steering_std","ppNext"
18,0.00462349953201551,28.10371132125,21.8289341675,0,4.141087732125,0,0,0,93.02416049,0.00126560533944105,0.319837835566642,"01",26.2689087711309,1.48545267024666,24.1772175750595,3.65859607950853,0,0,3.50659909664881,2.77336500629645,0.321337885864161
19,0.00470047962456983,28.8401959,20.9070483714286,0,3.60813194442857,0,0,0,105.870154257143,0.00134258543199537,0.336350493685848,"01",27.4271754672619,0.729829612089922,22.0952989942262,1.43032163776653,0,0,2.65062664807143,1.29077731971829,0.305181499741306
20,0.00456829196380052,29.36420803875,17.60014333625,0,0.00590126825,0.75,0.75,0,119.031211175,0.00121039777122606,0.307825328339994,"01",28.1559959785119,0.65961356835324,21.1842888367857,0.560096515402141,0,0,3.21799266042262,1.16809623861619,0.274255655277728
21,0.00440474660519695,29.4852697471429,9.788666421,0,0.242940832142857,1,1,0,132.340063085714,0.00104685241262249,0.271368677198075,"01",28.7693717533333,0.633225898491498,20.1120419583929,2.2236668750494,0,0,2.58504031493452,2.24943973791461,0.250430160434352
22,0.00428399941414515,29.202995545,9.980083325125,0,1.497108046625,1,1,0,145.5961274375,0.000926105221570688,0.243572960295116,"01",29.229891228631,0.342871435347638,16.0986193762262,5.70924994642889,0,0,1.28565801494048,2.0148103641724,0.240922113211524
23,0.004253162820313,28.9515108428571,14.7282108214286,0,1.49905574157143,1,1,0,158.725657485714,0.000895268627738539,0.236348843809865,"01",29.350824443631,0.141612223210376,12.456297694125,4.45572902007095,0,0,0.581983382339286,0.80133438844259,0.242653636211422
24,0.00428087997907836,28.92151017375,15.85139398,0,1.499151356375,1,1,0,171.7931614875,0.000922985786503898,0.24284453552959,"01",29.2132587116667,0.26702741697926,11.4989868558512,2.7982272375007,0,0,1.0797015401131,0.724656684355456,0.247144977953634
25,0.00430631084417732,29.0166012985714,14.9032970257143,0,1.90271085957143,1,1,0,184.8788931,0.000948416651602859,0.24876752929481,"01",29.025338853869,0.154584717758325,13.5198960421845,3.11658317004647,0,0,1.49843838152381,0.00115309529307401,0.24841583294447
26,0.00431085786416022,29.0271027275,12.5281914875,0,2.996145072375,1,1,0,197.993436325,0.000952963671585759,0.249822869036501,"01",28.9632074383928,0.0486126348318475,15.1609672757143,0.604301721183965,0,0,1.63363931917262,0.233022794324909,0.254508105360591
27,0.00429723226478764,28.9105069457143,10.7464959471429,0,2.99811148314286,1,1,0,211.087522442857,0.000939338072213179,0.246657100502101,"01",28.9884047332738,0.0581698510639143,14.4276274977381,1.71190386015786,0,0,2.13266909610714,0.77453737117639,0.255409096587644
28,0.00438574014871191,28.71791830625,9.922540421625,0,2.998074051,1,1,0,224.1078938625,0.00102784595613745,0.26704434654317,"01",28.9847369905952,0.0644991835192869,12.7259948201191,2.08544801433637,0,0,2.63232247169643,0.631862955951335,0.253658658899765
29,0.00432252576168666,28.4805897185714,14.14261478,0,2.99811148314286,1,1,0,237.0279085,0.000964631569112198,0.252525842717661,"01",28.8851759931548,0.156140944194995,11.065742618756,1.33183827744809,0,0,2.99744353550595,0.00112465780047254,0.251462564310737
30,0.00427472529961459,28.42643070125,16.54118038375,0,2.998074051,1,1,0,249.87630805,0.000916831107040129,0.241405787438464,"01",28.7030049901786,0.215346257909777,11.603883716256,2.23687108200765,0,0,2.99809900576191,2.16114577565687e-05,0.259781271971962
31,0.00435694062132543,28.5756586242857,15.0225488757143,0,2.99811148314286,1,1,0,262.752643957143,0.000999046428750968,0.260456062776084,"01",28.5416462420238,0.155039286180081,13.535445195125,3.35083421190268,0,0,2.99808652838095,2.16114577565687e-05,0.269779303161651
32,0.00443175656831948,28.7459948625,14.778467515,0,2.998074051,1,1,0,275.6994047375,0.00107386237574502,0.277481965701337,"01",28.4942263480357,0.0755427792760323,15.2354480131548,1.21337289030014,0,0,2.99809900576191,2.16114577565687e-05,0.273214452770064
33,0.00440488405221827,28.8563148085714,15.8682620771429,0,2.99811148314286,1,1,0,288.706944557143,0.00104698985964381,0.271399881007532,"01",28.5826947293452,0.159898228162982,15.4473989248214,0.955071901787485,0,0,2.99808652838095,2.16114577565687e-05,0.265381681707153
34,0.00440207300627593,29.0013347475,16.09968479625,0,2.998074051,1,1,0,301.775036775,0.00104417881370147,0.270761511601324,"01",28.7259894317857,0.141393551437117,15.2230928226191,0.571905982569832,0,0,2.99809900576191,2.16114577565687e-05,0.257631554112087
35,0.00432883177759579,29.1060171128571,15.4423266514286,0,2.99811148314286,1,1,0,314.900098,0.000970937585021329,0.253983652512601,"01",28.8678814728571,0.128062309092009,15.5821381294643,0.705552238423775,0,0,2.99808652838095,2.16114577565687e-05,0.263707522596749
36,0.00430365023246112,29.18241945,15.19198286375,0,2.998074051,1,1,0,328.06220325,0.000945756039886658,0.248149498222334,"01",28.9878888896428,0.125392996261885,15.8034245082738,0.333440947385585,0,0,2.99809900576191,2.16114577565687e-05,0.277566964963052
37,0.00448304935117383,29.2519486371429,15.0332112357143,0,2.99811148314286,1,1,0,341.260797971429,0.00112515515859937,0.288989417055313,"01",29.0965904367857,0.0909096476519122,15.5779981038095,0.468813136344772,0,0,2.99808652838095,2.16114577565687e-05,0.279357908962657
38,0.00451261151730707,29.281695165,13.78242073625,0,2.998074051,1,1,0,354.4795352375,0.00115471732473261,0.295561979611508,"01",29.1801284,0.0729927333895033,15.2225069169643,0.206258682756007,0,0,2.99809900576191,2.16114577565687e-05,0.259671389738958
39,0.00432683525151111,29.1773763771429,12.1273823171429,0,2.99811148314286,1,1,0,367.698748685714,0.000968941058936649,0.253522330221149,"01",29.2386877507143,0.0509490454164191,14.6692049452381,0.772069804130601,0,0,2.99808652838095,2.16114577565687e-05,0.236295757513722
40,0.0042259492688899,28.96741873375,16.35654653375,0,2.998074051,1,1,0,380.8171472875,0.000868055076315438,0.229929859384218,"01",29.2370067264286,0.0537405610022749,13.6476714297024,1.45759337872836,0,0,2.99809900576191,2.16114577565687e-05,0.223245864014978
41,0.00420699719576776,28.8542483828571,15.9857786571429,0,2.99811148314286,1,1,0,393.882475428571,0.000849103003193299,0.225435082935797,"01",29.1421634252976,0.160069930945982,14.0887831957143,2.13116188033294,0,0,2.99808652838095,2.16114577565687e-05,0.220865501587713
42,0.00416071404330656,28.77500296875,14.3737972925,0,2.998074051,1,1,0,406.897940325,0.000802819850732099,0.214372649724917,"01",28.9996811645833,0.163962109968271,14.8232358360119,2.34202622764559,0,0,2.99809900576191,2.16114577565687e-05,0.228354532996293
43,0.00419587889098162,28.6937749871429,14.2581311685714,0,2.99811148314286,1,1,0,419.884023214286,0.000837984698407159,0.222788772102423,"01",28.865556695119,0.0967050417496101,15.5720408277976,1.05413845484968,0,0,2.99808652838095,2.16114577565687e-05,0.241195563303262
44,0.00430258598070697,28.62524067,15.78684330875,0,2.998074051,1,1,0,432.824456075,0.000944691788132509,0.24790217716154,"01",28.7743421129167,0.0802387389658891,14.8725690394048,0.965800912623651,0,0,2.99809900576191,2.16114577565687e-05,0.240656312930335
45,0.00432412495079746,28.5888387228571,15.8298970942857,0,2.99811148314286,1,1,0,445.748765342857,0.000966230758222999,0.252895740645823,"01",28.698006208631,0.0749707540190307,14.8062572566071,0.851179427206166,0,0,2.99808652838095,2.16114577565687e-05,0.226908347629204
46,0.00418909649064675,28.673501725,15.7710912975,0,2.998074051,1,1,0,458.679732275,0.000831202298072288,0.221171020983642,"01",28.63595146,0.0532817572662796,15.2916238572024,0.895289763262424,0,0,2.99809900576191,2.16114577565687e-05,0.231018871412489
47,0.00412874024870377,28.78773079,15.7719774457143,0,2.99811148314286,1,1,0,471.666140971429,0.000770846056129309,0.206658281258145,"01",28.6291937059524,0.0424697051189752,15.7959439001786,0.0304408608150711,0,0,2.99808652838095,2.16114577565687e-05,0.268155552310926
48,0.00437777834279246,28.90471486375,16.127957495,0,2.998074051,1,1,0,484.694467525,0.001019884150218,0.26522731199568,"01",28.6833570792857,0.0998116205617685,15.7909886125,0.0336986465724594,0,0,2.99809900576191,2.16114577565687e-05,0.330369187607601
49,0.0046827948469546,29.0293375228571,15.5957798057143,0,2.99811148314286,1,1,0,497.780735771429,0.00132490065438014,0.332581063678953,"01",28.78864912625,0.115609304940207,15.8903420794048,0.205781463234753,0,0,2.99808652838095,2.16114577565687e-05,0.382429698688645
50,0.00497593476752298,29.13655474125,15.53930872875,0,2.998074051,1,1,0,510.9131714,0.00161804057494852,0.393299187148169,"01",28.907261058869,0.120823489738787,15.8319049154762,0.271102839283204,0,0,2.99809900576191,2.16114577565687e-05,0.397924001924038
51,0.00511779102015596,29.2369778614286,15.5028974357143,0,2.99811148314286,1,1,0,524.099305,0.0017598968275815,0.421408845238815,"01",29.0235357092857,0.116028780827609,15.7543486764881,0.324784401697143,0,0,2.99808652838095,2.16114577565687e-05,0.372611349446033
52,0.00490560305218582,29.401662515,16.42769143625,0,2.998074051,1,1,0,537.3346937,0.00154770885961136,0.379063973385132,"01",29.1342900418452,0.103838693164287,15.5459953233929,0.0468008181033487,0,0,2.99809900576191,2.16114577565687e-05,0.320164688827932
53,0.00461206311336407,29.61624903,15.3154591128571,0,2.99811148314286,1,1,0,550.672074028571,0.00125416892078961,0.317361229714153,"01",29.2583983725595,0.133845663540152,15.8232992002381,0.523735550424765,0,0,2.99808652838095,2.16114577565687e-05,0.27637288982169
54,0.00437270984779772,29.60615015875,12.16957270875,0,2.998074051,1,1,0,564.0510155,0.00101481565522326,0.264068863384511,"01",29.4182964688095,0.190181942207671,15.7486826616071,0.595460299474605,0,0,2.99809900576191,2.16114577565687e-05,0.254802190456322
55,0.00430166704304541,29.4498334085714,12.0545185414286,0,2.99811148314286,1,1,0,577.400767414286,0.000943772850470948,0.247688576366408,"01",29.54135390125,0.121081622653753,14.6375744192857,2.20851522922197,0,0,2.99808652838095,2.16114577565687e-05,0.248686404460792
56,0.00432305871399991,29.28896121125,12.00621413375,0,2.998074051,1,1,0,590.6657720875,0.000965164521425449,0.252649131618046,"01",29.5574108657738,0.0933015475419973,13.1798501210119,1.85038609211485,0,0,2.99809900576191,2.16114577565687e-05,0.234989053811304
57,0.00429321367540503,29.1449454428571,11.7531150914286,0,2.99811148314286,1,1,0,603.867056971429,0.000935319482830569,0.24572150539792,"01",29.4483149261905,0.158599925742717,12.0767684613095,0.0839213930266808,0,0,2.99808652838095,2.16114577565687e-05,0.219910302111002
58,0.00412848527861899,28.98832154875,11.57742664875,0,2.998074051,1,1,0,616.9897430125,0.000770591086044529,0.206596524417947,"01",29.2945800208928,0.152521625272297,11.9379492555357,0.161882921014486,0,0,2.99809900576191,2.16114577565687e-05,0.221886398291618
59,0.00413185695237353,28.8315546842857,13.6521369271429,0,2.99811148314286,1,1,0,630.0565437,0.000773962759799068,0.207412876517138,"01",29.1407427342857,0.150363887740809,11.7789186246429,0.215555198424698,0,0,2.99808652838095,2.16114577565687e-05,0.231307776409849
60,0.00431874067638988,28.7570518825,15.12792119875,0,2.998074051,1,1,0,643.0505147375,0.000960846483815418,0.25164979393977,"01",28.9882738919643,0.156695384721014,12.3275595557738,1.15047621304395,0,0,2.99809900576191,2.16114577565687e-05,0.224490759502284
61,0.00424683803428736,28.754525,16.7801063628571,0,2.99811148314286,1,1,0,656.044139857143,0.000888943841712898,0.234860658772639,"01",28.8589760385119,0.118048136929584,13.452494924881,1.78364670946779,0,0,2.99808652838095,2.16114577565687e-05,0.207262740290681
62,0.00404821433912134,28.908808235,17.2960725475,0,2.998074051,1,1,0,669.057109925,0.000690320146546879,0.186961825794443,"01",28.7810438555952,0.0437619028955592,15.18672149625,1.56481350452063,0,0,2.99809900576191,2.16114577565687e-05,0.217717488202106
63,0.00410120072585892,29.2405475657143,33.4530325085714,0,2.99811148314286,1,1,3.42857142857143,682.181605728571,0.000743306533284459,0.199965736304963,"01",28.8067950391667,0.0883550529222267,16.4013667030357,1.13260887565515,0,0,2.99808652838095,2.16114577565687e-05,0.266550513571489
64,0.00438214775210554,30.9870859275,72.3627422225,0.00157749375,2.998074051,1,1,4,695.7115832125,0.00102425355953108,0.266224902506913,"01",28.9679602669048,0.248351979566753,22.5097371396428,9.48068248728085,0,0,2.99809900576191,2.16114577565687e-05,0.299842902204753
65,0.00468691676198569,34.2657361871429,73.8180276828571,5.47750896471429,2.99811148314286,1,1,4,710.400018757143,0.00132902256941123,0.333460901902592,"01",29.7121472427381,1.116518801146,41.0372824261905,28.305920977484,0.00052583125,0.000910766441207452,2.99808652838095,2.16114577565687e-05,0.356372568210241
66,0.00490668368489931,35.52737558875,63.56633228625,35.9035056525,2.998074051,1,1,4,726.4438154875,0.00154878949232485,0.379284234517891,"01",31.4977898934524,2.55122403482397,59.8779341379762,22.8962012905104,1.82636215282143,3.16198599042092,2.99809900576191,2.16114577565687e-05,0.385284743806595
67,0.0048775098847225,30.4011464442857,4.15833141928571,39.83929444,2.99811148314286,1,1,4,741.465272728571,0.00151961569214804,0.373320761732561,"01",34.8965558879464,0.892113776288517,68.6921799845535,7.2490433335998,20.6905073086071,21.5144285822927,2.99809276707143,2.64685220506535e-05,0.414011833552428
68,0.00502569269477125,23.84513487875,1.92357402725,48.7331935375,2.998074051,1,1,4,753.7110212,0.00166779850219679,0.403249235169334,"01",33.3980860733929,2.67098649384579,47.1808971294643,37.6095757067423,27.0734363524048,18.8058679179067,2.99809900576191,2.16114577565687e-05,0.436058662498142
69,0.00522024913111023,16.1001068514286,1.29179040485714,50.1852083271429,2.99811148314286,1,1,4,762.758384571429,0.00186235493853577,0.441231067299302,"01",29.9245523039286,5.85568471509203,23.2160792442619,34.9622042435065,41.4919978766667,6.57257896824422,2.99808652838095,2.16114577565687e-05,0.446995138274411
70,0.00520469097586844,8.091258767,0.979372623375,49.0889087275,2.9978453895,1,1,4,768.35280955,0.00184679678329398,0.438246270008516,"01",26.4684409408036,8.40465260073223,17.7350070344107,30.5789539932537,43.6653004892857,6.90595201112331,2.99809276707143,2.16114577565687e-05,0.449877173761966
71,0.00532718063996952,2.1889547796,1.5630247736,39.204679274,3.0162417948,1,1,4,772.01122542,0.00196928644739506,0.461508077515416,"01",19.6094117353661,9.65031877100797,2.08826711869196,1.43484170792307,46.9616512580357,4.78827990028889,2.99803560169643,0.000128029965815773,0.461508077515416
1,0.00244743687650045,0,2.47360641885714,0,0,0,0,0,-9.11354793042857,-0.00139298532768985,-0.450540990664425,"02",0,0,2.46551869014286,0.0181547410928343,0,0,0,0,0.101469589385884
3,0.0030967617019769,0,2.47371487171429,0,0,0,0,0,-9.11672901642857,-0.000743660502213395,-0.215225350072655,"02",0,NA,2.4731667275,NA,0,NA,0,NA,0.0561477415489371
4,0.0032088965139068,0,2.470989835625,0,0,0,0,0,-9.11322261775,-0.000631525690283495,-0.179655191535943,"02",0.000282579807142857,0.000876475701934904,2.45089206972321,0.0268638551954229,16.3564437743161,19.7411395571646,-0.606754442907143,1.96951267875785,0.122218329626234
5,0.00322892702364048,0,2.47115368728571,0,0,0,0,0,-9.11335122214286,-0.000611495180549815,-0.173432413408749,"02",0,0,2.46686664492857,0.0165703829751833,0,0,0,0,0.123550012587896
6,0.00326389967916348,0,2.4734307355,0,0,0,0,0,-9.116611703,-0.000576522525026815,-0.162659603885074,"02",0,0,2.47344079960715,0.000387596490992358,0,0,0,0,0.0655054343634747
7,0.00349594787952827,0,2.47423094557143,0,0,0,0,0,-9.114276269,-0.000344474324662025,-0.0939777579174326,"02",0,0,2.47343744490476,0.000274133693658775,0,0,0,0,0.0736541857294943
8,0.00381231191459875,0,2.475968172375,0,0,0,0,0,-9.11322353125,-2.81102895915452e-05,-0.00734650253074065,"02",0.000297452428571429,0.000897896598094788,2.4495722748468,0.0269255778512729,17.2173092361222,19.8926637493825,-0.638688887270677,2.01815504750672,0.111421260279819
9,0.00409255782410664,0,2.47693602728571,0,0,0,0,0,-9.11334359285714,0.000252135619916345,0.0635878482824532,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
10,0.00444496853289634,0,2.476081464,0,0,0,0,0,-9.113229810625,0.000604546328706045,0.146190476622356,"02",0.000241615867346939,0.000886977244441083,2.45152068527423,0.0286461359417597,14.1019272796301,19.6394148565272,-0.768873784876275,2.33783804270573,0.128484961334804
11,0.00470647726050265,0,2.47453779242857,0.00773929928571429,0.00220142942857143,0,0,0,-9.11334359285714,0.000866055056312355,0.203357386129349,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
12,0.00475470578810942,0,2.462072685625,8.702316329,-1.316441395875,0,0,0,-9.113229810625,0.000914283583919125,0.213552505297849,"02",0.000241615867346939,0.000886977244441083,2.45152068527423,0.0286461359417597,14.1019272796301,19.6394148565272,-0.768873784876275,2.33783804270573,0.128484961334804
13,0.00472098283151474,0,2.43536417985714,38.6124390528571,-2.12944236442857,0,0,0,-9.11334359285714,0.000880560627324445,0.206434690516713,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
14,0.00466008140245056,0,2.429265650625,41.10139839375,-0.054414474,0,0,0,-9.113229810625,0.000819659198260264,0.193450602178488,"02",0.000241615867346939,0.000886977244441083,2.45152068527423,0.0286461359417597,14.1019272796301,19.6394148565272,-0.768873784876275,2.33783804270573,0.128484961334804
15,0.00458868239658562,0,2.42982139114286,40.2381777271429,-0.000162811571428571,0,0,0,-9.11334359285714,0.000748260192395325,0.178010609485935,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
16,0.00451391644104241,0,2.426987509375,39.91311535125,0,0,0,0,-9.113229810625,0.000673494236852114,0.161582853708088,"02",0.000241615867346939,0.000886977244441083,2.45152068527423,0.0286461359417597,14.1019272796301,19.6394148565272,-0.768873784876275,2.33783804270573,0.128484961334804
17,0.00444213797908322,3.05428571428571e-06,2.428796972,39.8731621942857,0,0,0,0,-9.11334359285714,0.000601715774892925,0.145553474277145,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
18,0.00438414706231857,0.002268974,2.426176318625,39.9850634975,0,0,0,0,-9.113229810625,0.000543724858128275,0.132412781527059,"02",0.000241615867346939,0.000886977244441083,2.45152068527423,0.0286461359417597,14.1019272796301,19.6394148565272,-0.768873784876275,2.33783804270573,0.128484961334804
19,0.00436910498308961,5.66858571428571e-05,2.40936312614286,40.32200854,0.0114655454285714,0,0,0,-9.11334359285714,0.000528682778899315,0.128975866055155,"02",0,0,2.46747907955102,0.0152131585517588,0,0,0,0,0.135924280337756
20,0.00447094959714363,0.003322882,2.394116548125,38.37345510125,-8.648294787125,0,0,0,-9.1132711185,0.000630527392953334,0.152018510667727,"02",4.5953956043956e-06,1.56739844736249e-05,2.45593638813187,0.0243568946139506,12.234886677967,19.1044563215085,-0.162764477010989,0.590921705209868,0.129792380742189
21,0.00455648859574903,0.249849857857143,3.35028560185714,2.98957180471429,-130.232707195714,0,0,0,-9.08460422342857,0.000716066391558735,0.170969968441978,"02",0.00026912362585034,0.000856505468980022,2.45184910619473,0.0265484024966959,15.5775654993486,19.5695334685378,-0.577861374197279,1.92420429788717,0.152405681742452
22,0.00459902685746669,1.11413097775,14.53794368125,0.001000295,-294.4855685625,0,0,0,-8.7945837505,0.000758604653276394,0.180262414531334,"02",0.0116137024545455,0.053217356020555,2.49268712872484,0.193291553825888,15.0053839677743,19.2855580944085,-6.47126345699349,27.706215694396,0.150342983220282
23,0.00484192928344321,2.83016804557143,16.6055377642857,0,-318.2818255,0,0,0,-7.95127796685714,0.00100150707925291,0.23173093863597,"02",0.0595492361630435,0.235697072042694,3.01639393535637,2.51869930982026,14.3530194602624,19.1001320477391,-18.9936245485373,65.8738266990695,0.146603054306401
24,0.00502738664669164,4.72078402025,18.4690924125,0,-136.62220717,0,0,0,-6.29541347675,0.00118696444250135,0.269317980044092,"02",0.17499168655506,0.610724800242416,3.58260826156175,3.70977017206142,13.7549769827515,18.9086550525465,-31.4639662548482,88.7858057745352,0.134441927973605
25,0.00485201211388439,6.74733955971429,19.0307702857143,0,59.7960757402857,0,0,0,-3.83248435442857,0.00101158990969409,0.233811172764877,"02",0.356823379902857,1.08812355305193,4.17806762759928,4.69608965319362,13.2047779034414,18.7138405128136,-35.6702958914543,89.4247983570657,0.111962585961857
26,0.00450977771991607,8.4998959765,19.65393309,0,131.07216495,0,0,0,-0.440188995375,0.000669355515725775,0.160665552822,"02",0.602612463741758,1.64540921023666,4.74932542214217,5.44571849006859,12.6969018302321,18.5177186612894,-31.9985123671566,89.5960636927521,0.0791910336756111
27,0.00423414186688696,10.160667095,19.8198095814286,0,89.4421499114286,0,0,0,3.76139374571429,0.000393719662696665,0.0975983667529308,"02",0.895104445695767,2.21655902333805,5.30134792835913,6.06159377899603,12.2266462068902,18.3217904494038,-25.9588576517063,93.2930702650273,0.0628961298463333
28,0.00411675174531066,11.91868397125,19.9577960675,0,29.373835709,0,0,0,8.755439761,0.000276329541120364,0.0694821297580193,"02",1.22601739745663,2.79235754651506,5.81986441596875,6.55058257152087,11.7899802709298,18.1271640390136,-21.8373930958801,94.1109062697299,0.0522128556901926
29,0.00409233309223553,13.4839850914286,22.2106753542857,0,-5.56587827585714,0,0,0,14.4480041357143,0.000251910888045235,0.0635329344496425,"02",1.59473003793227,3.38545541965299,6.30737930050431,6.94766719322072,11.3834292271047,17.9346536672826,-20.0714886543325,92.9030693307102,0.0478955371732359
30,0.00402396473855676,14.886860225,24.14202661,0,-13.22440796125,0,0,0,20.82527151625,0.000183542534366464,0.0466853592236722,"02",1.99103853971548,3.97214094979598,6.83748916896369,7.4186311479536,11.0039815862012,17.7448521007364,-19.5879683083833,91.3256483074627,0.0514229262232708
31,0.00398590412896724,16.5607505628571,24.0851730557143,0,-11.8786445385714,0,0,0,27.88281283,0.000145481924776945,0.0371818590474016,"02",2.40703278762788,4.54054635964223,7.39570005415841,7.92850130869135,10.6490144382592,17.5581842882677,-19.3826921681532,89.7979279155442,0.0604735209186398
32,0.00401390389108686,18.375613175,23.98821093125,0,-6.711061716125,0,0,0,35.77136362125,0.000173481686896564,0.0441819959722274,"02",2.84933646810379,5.11974143348567,7.91724608545703,8.33892576573353,10.3162327370636,17.3749474600167,-19.1481906797288,88.3476612608734,0.0589794945813999
33,0.0041504833699993,20.0954467814286,23.8594855857143,0,-0.524145901428571,0,0,0,44.4498847157143,0.000310061165809005,0.0776424906497821,"02",13.4123508710051,3.50386462570428,21.9796606700255,2.13535917248948,0,0,30.3583082969464,57.7108441044507,0.0639119941177908
34,0.00417231087773812,21.61734179125,23.03988824625,0,1.495550500875,0,0,0,53.88625477,0.000331888673547825,0.082887738005148,"02",16.6805311671429,2.645017075657,23.6571143073929,0.815649892251427,0,0,-7.58082767864642,5.1218770923834,0.048828682371156
35,0.00396215497977389,22.9119651442857,22.5121579914286,0,1.49905574157143,0,0,0,63.9439095242857,0.000121732775583595,0.0312057536984423,"02",18.3072025071071,2.68832454350732,23.8229568857857,0.450666880402613,0,0,-6.16854192329999,6.58183797062126,0.0463878769989048
