"","Time","pp","pp_nr5","HR","BR","SkinTemp","Posture","PeakAccel","Accelerator","Brake","Steering","Speed","IN_Lat","IN_Long"
"34",33,0.00364288428571429,0.00401319234239861,102,18.7,-3276.8,-4,0.16,21.01820638,27.737788125,-15.340940900338,38.015,1836.1771191,-5781.18525546
"35",34,0.0045652715,0.00404369984183715,103,18.7,-3276.8,-5,0.16,20.97895598,23.786242825,6.717135454885,35.46,1836.18215919,-5781.18407862
"36",35,0.00435364885714286,0.00405363595289416,103,18.9,-3276.8,1,0.18,20.87082663,26.390569465,26.25709497,33.78,1836.18696045,-5781.18293208
"37",36,0.003665233125,0.00404564630259703,103,18.9,-3276.8,2,0.14,21.14902879,42.927970095,28.30745215,32.07,1836.1914006,-5781.18137148
"38",37,0.004249327,0.00403866147160315,103,18.9,-3276.8,3,0.12,21.511904785,44.446735845,30.567793825,29.16,1836.19519479,-5781.17945691
"39",38,0.00359890775,0.00403900337097935,102,18.9,-3276.8,4,0.13,21.40858534,40.801183525,-3.0184077334,26.32,1836.19827429,-5781.17743857
"40",39,0.00444409071428571,0.00404538616669466,100,18.5,-3276.8,-5,0.2,21.884672515,11.48204108105,-153.900868885,21.905,1836.20079372,-5781.17565426
"41",40,0.0045306695,0.00405204387493011,95,18.5,-3276.8,-6,0.15,29.07221798,-5.819279191,-235.2247563,19.17,1836.20334735,-5781.17457525
"42",41,NA,NA,92,18.4,-3276.8,-5,0.14,33.418792595,-4.0564875165,-224.61025785,19.135,1836.20615397,-5781.17462919
"43",42,NA,NA,92,18.4,-3276.8,-2,0.16,36.79391886,-2.6861273412,-145.105445415,20.005,1836.20903076,-5781.17602482
"44",43,NA,NA,92,18.4,-3276.8,-3,0.13,40.94401863,-2.073091847785,-51.658239075,22,1836.21176892,-5781.17849706
"45",44,0.00387642942857143,0.00405741867449847,89,18.4,-3276.8,-5,0.16,41.909858515,-2.3899964971385,-15.180737777,24.44,1836.21457101,-5781.18162483
"46",45,0.00460024471428571,0.00405766615632835,89,18.1,-3276.8,-6,0.19,36.85311921,-1.581983261468,-3.3644226893,28.76,1836.21764211,-5781.18522129
"47",46,0.004601535,0.00404001537223473,87,18.1,-3276.8,-6,0.07,27.81237454,-4.7604634195,-6.0135539222,31.06,1836.22099413,-5781.1890897
"48",47,0.00405653942857143,0.00400002544562942,87,18.1,-3276.8,-6,0.1,33.140002825,-3.27122209286,-7.76674886503,31.425,1836.224376,-5781.1929732
"49",48,0.003717921625,0.00395212615495044,90,18.1,-3276.8,-7,0.16,41.10364353,-2.6894443232365,0.325211981425,32.15,1836.2277363,-5781.19688265
"50",49,0.003539656,0.00391561877144608,90,18.1,-3276.8,-6,0.16,40.63950657,-3.727939787,-2.63625318051,33,1836.23127429,-5781.20096343
"51",50,0.004114420125,0.00389291402139691,88,18.1,-3276.8,-6,0.2,40.70795497,-4.5389440595,-6.549675847985,34.54,1836.23505906,-5781.20525196
"52",51,0.00376447742857143,0.0038848366017998,91,17.8,-3276.8,-6,0.12,37.773195575,-4.12658660755,-10.06629640306,36.54,1836.2390253,-5781.2097786
"53",52,0.003645499625,0.0039011702746287,92,17.8,-3276.8,-4,0.14,39.95460464,-3.7626163165,-4.222163031415,38.35,1836.24310602,-5781.21453066
"54",53,0.00416419214285714,0.00393838367301548,91,17.8,-3276.8,-3,0.13,38.503896485,-5.4835674005,-2.067591146295,40,1836.24733851,-5781.21947649
"55",54,0.004222573,0.00397824777655903,91,17.8,-3276.8,-4,0.14,37.742623485,-6.673566365,-1.344491686375,40.405,1836.25174251,-5781.22457427
"56",55,0.00432202457142857,0.00400520076902019,89,17.8,-3276.8,-5,0.2,38.29647099,-6.801032042,-4.277369087085,43,1836.25630077,-5781.22979292
"57",56,0.00366400275,0.00401735399912738,92,17.8,-3276.8,-4,0.19,33.837986135,-6.772804368,-7.2066082351,44.31,1836.26099907,-5781.23515965
"58",57,0.00446732914285714,0.00402245948505081,95,17.8,-3276.8,-4,0.15,30.225202685,-6.2871000415,-7.23103932335,45,1836.26572647,-5781.24065883
"59",58,0.00430340575,0.00402751978303787,95,17.8,-3276.8,-4,0.15,35.00679355,-6.4181387145,-8.3434852202,45,1836.27042741,-5781.24617166
"60",59,0.00398725657142857,0.00403878242168054,93,18.1,-3276.8,-4,0.1,34.866845015,-6.9187329435,-1.603097574437,45,1836.27519015,-5781.25177842
"61",60,0.004125639625,0.0040571013801528,91,18.1,-3276.8,-4,0.14,32.4004138,-6.786849879,-0.8194155986215,45,1836.28003824,-5781.25741461
"62",61,0.00480434542857143,0.0040668473500631,90,18.1,-3276.8,-3,0.19,31.58250341,-6.7484529655,-1.489105016985,46.11,1836.28481469,-5781.26298528
"63",62,0.00416966825,0.00405087219080091,90,18.1,-3276.8,-3,0.15,31.900694485,-7.0656097155,-3.128197536975,45.11,1836.28958313,-5781.26853738
"64",63,0.00423951571428571,0.004018239666331,89,18.1,-3276.8,-4,0.13,32.437984565,-7.220214937,-1.56802724301,46.37,1836.29431056,-5781.27407709
"65",64,0.003434943,0.00399508858415463,84,18.1,-3276.8,-5,0.15,33.653704985,-7.064846222,-3.517042929055,45,1836.29904735,-5781.27961716
"66",65,0.003826227125,0.00400355468698685,81,18.1,-3276.8,-6,0.13,28.39359519,-6.9636815925,-1.32686112515,45,1836.30380784,-5781.28515111
"67",66,0.003647918,0.00405263570539912,79,18.1,-3276.8,-6,0.18,29.45953773,-7.011088298,-1.735817178325,45,1836.30853914,-5781.2906166
"68",67,0.00483340475,0.00412398606528584,78,18.1,-3276.8,-6,0.16,33.610726255,-7.10285269,-2.553769764865,45,1836.31319571,-5781.29598852
"69",68,0.00435590371428571,0.0041879525414929,78,18.1,-3276.8,-6,0.16,36.01754942,-7.2008987215,-8.45642564285,44.545,1836.31785282,-5781.30134025
"70",69,0.004607783125,0.00423233532107285,79,18.1,-3276.8,-5,0.21,36.13270016,-7.5534922985,-10.0977438635,44,1836.32257434,-5781.30676458
"71",70,0.00436708328571429,0.00425558614947291,79,18.1,-3276.8,-3,0.2,35.662277815,-7.3268311185,-3.96869850428,44.91,1836.32732271,-5781.31232391
"72",71,0.00498920675,0.00425423081379698,83,18.1,-3276.8,-3,0.18,35.007261815,-7.1371233325,-0.16672851850585,45.815,1836.33211734,-5781.31797174
"73",72,0.004548361,0.00424247285684649,81,18.1,-3276.8,-3,0.2,34.77395201,-7.3503965475,-1.510115622276,46.345,1836.33699648,-5781.32362857
"74",73,NA,NA,77,18.1,-3276.8,-3,0.18,28.296575,-6.915357361,-6.686719742505,46,1836.34193982,-5781.32931723
"75",74,NA,NA,77,18.1,-3276.8,-5,0.15,23.858146035,-6.9134360355,-8.3643975619,47.29,1836.34686465,-5781.33499188
"76",75,NA,NA,79,18.1,-3276.8,-6,0.2,27.99160064,-7.0273501645,-8.1676363885,45.81,1836.35165415,-5781.3405315
"77",76,0.00358742633333333,0.00422940012038986,78,18.1,-3276.8,-6,0.18,29.753587395,-7.389929253,-10.407071547,45,1836.35634477,-5781.34598076
"78",77,0.004570832625,0.00420804992294636,76,18.1,-3276.8,-6,0.16,29.53836021,-7.469219552,-9.412435669,45,1836.36099042,-5781.35141805
"79",78,0.00450901885714286,0.00418491182455858,77,18.1,-3276.8,-6,0.1,31.54574898,-7.4332690365,-1.142833889377,44.465,1836.36560556,-5781.35685906
"80",79,0.00385061775,0.0041583944163309,78,18.1,-3276.8,-5,0.15,32.950022235,-7.4325085585,-0.702087323874,44,1836.37022889,-5781.36230991
"81",80,0.00384192042857143,0.00413877288076264,80,18.1,-3276.8,-5,0.13,32.78653316,-7.796264608,-1.99699761275,44,1836.37495476,-5781.36776511
"82",81,0.004812394625,0.00413174107465469,82,18.4,-3276.8,-4,0.18,32.79661525,-7.584402641,-6.2818933325,44,1836.37977927,-5781.37323993
"83",82,0.00407819042857143,0.004129968991845,81,18.4,-3276.8,-3,0.14,31.711330845,-7.7453206525,-7.7809819905,44.51,1836.38465451,-5781.37878324
"84",83,0.0037959655,0.00413453034079462,77,18.4,-3276.8,-2,0.1,32.03507698,-7.521093009,-9.15697666605,46,1836.38954373,-5781.38440041
"85",84,0.00437570942857143,0.00414678225178865,74,18.4,-3276.8,-2,0.14,31.927848505,-7.6117778715,-4.279336586285,46,1836.39445083,-5781.39008211
"86",85,0.004499736875,0.00415607424022976,76,18.3,-3276.8,-2,0.19,31.52749275,-7.588952022,-6.292729134373,47.415,1836.39939159,-5781.39581682
"87",86,0.00444264128571429,0.00415569522756779,76,18.3,-3276.8,-1,0.14,30.89751108,-7.5710771165,-6.9947274508,47,1836.40434828,-5781.4016016
"88",87,0.004095794125,0.0041523925757041,77,18,-3276.8,-1,0.13,25.520895145,-7.201782429,-7.752234331,47,1836.40932423,-5781.40742058
"89",88,0.00446011228571429,0.00414999453318103,78,18,-3276.8,-1,0.14,22.88133497,-6.8499855845,-4.58919038845,46.34,1836.41426148,-5781.41320824
"90",89,0.00449990975,0.0041403546051148,82,17.7,-3276.8,-2,0.12,26.330620275,-7.2567517205,-1.36531728461,46,1836.41910246,-5781.41885994
"91",90,0.00465986685714286,0.0041179153497797,83,17.7,-3276.8,-3,0.16,20.38791822,-7.509057312,-8.4407066615,45.825,1836.42392256,-5781.42436296
"92",91,0.00352717733333333,0.00409633399530916,83,17.4,-3276.8,-4,0.13,20.87069303,-4.0816369288,-10.554704595,45,1836.42867498,-5781.42976071
"93",92,NA,NA,85,17.4,-3276.8,-5,0.13,20.806094315,5.3838510686,-9.606797698,44.145,1836.43327566,-5781.43504689
"94",93,NA,NA,86,17.2,-3276.8,-6,0.15,20.936524255,34.126418215,-8.080512625,42.755,1836.43768116,-5781.44017293
"95",94,NA,NA,86,17.2,-3276.8,-7,0.27,21.23006801,33.13429028,-9.4628048725,40.41,1836.44181753,-5781.44502687
"96",95,NA,NA,86,17,-3276.8,-8,0.16,21.35401643,36.577436765,-9.91098792,38.34,1836.44557023,-5781.44944413
"97",96,0.00453160216666667,0.00407206831257668,85,17,-3276.8,-8,0.14,21.534934415,44.01126216,0.258320320952,34.15,1836.44889249,-5781.45336612
"98",97,0.00423734875,0.00402442300652061,86,17.1,-3276.8,-9,0.12,21.912334175,44.354034315,61.4073461225,29.33,1836.45175767,-5781.4566525
"99",98,0.00449852871428571,0.00395413181624928,87,17.1,-3276.8,-8,0.12,21.692514805,18.84665302125,194.0556305,24.27,1836.4543095,-5781.45897735
"100",99,NA,NA,87,17.2,-3276.8,-8,0.07,26.22768046,-3.182650302559,276.90076525,21.01,1836.45696666,-5781.46007754
"101",100,NA,NA,86,17.2,-3276.8,-8,0.1,40.498859735,-4.15538601725,257.03734345,18.81,1836.45955035,-5781.45967404
"102",101,NA,NA,86,17.3,-3276.8,-8,0.07,46.16929535,-3.231219015,80.70950763,18.92,1836.46195086,-5781.45788049
"103",102,0.00457265325,0.00388720745264361,85,17.3,-3276.8,-8,0.07,45.937811085,-2.44259011345,7.97178789565,22.79,1836.46446027,-5781.45505032
"104",103,0.00339855866666667,0.00383930715108799,83,17.3,-3276.8,-8,0.06,42.73706088,-2.25622149706,-13.6820846329,25.96,1836.46734255,-5781.45157809
"105",104,NA,NA,81,17.3,-3276.8,-9,0.04,42.54568884,-5.264081648,-6.7373220685,30.22,1836.47064774,-5781.44772531
"106",105,0.003459808,0.00380428845762354,81,17.7,-3276.8,-9,0.06,42.49457012,-6.0926014595,-18.82906622,34.31,1836.47427114,-5781.4434954
"107",106,0.003507368,0.00374363626126436,82,17.7,-3276.8,-8,0.08,38.27222877,-6.1499370925,-12.1536682935,35.35,1836.4782387,-5781.43895352
"108",107,0.0036036065,0.00365626372998897,81,18,-3276.8,-6,0.08,40.554331375,-6.69626363,-10.16121697,39.46,1836.4824672,-5781.43418412
"109",108,0.00312147514285714,0.003590963135092,78,18,-3276.8,-6,0.06,42.56079801,-7.218611099,-10.1338972045,40.68,1836.48689016,-5781.42914559
"110",109,0.003239232125,0.00354845086647752,78,18.3,-3276.8,-8,0.06,42.066079975,-7.778280112,-14.748019346,43.72,1836.4915506,-5781.42376665
"111",110,0.00349370228571429,0.00352378630788383,82,18.3,-3276.8,-8,0.06,41.4724236,-7.421363778,-15.42902248,45.2,1836.49647429,-5781.41806551
"112",111,0.003181176875,0.00351089783239079,82,18.9,-3276.8,-7,0.13,36.39889504,-6.7220766265,-14.26373501,49.02,1836.50163846,-5781.41210196
"113",112,0.003942128,0.00350166775615706,80,18.9,-3276.8,-5,0.09,38.603421215,-6.864047104,-13.0178449445,49.12,1836.50694855,-5781.40601079
"114",113,0.00317124025,0.00349191927420941,80,19.1,-3276.8,-4,0.08,43.632893915,-7.159146674,-12.9962812895,51.44,1836.51240471,-5781.39981369
"115",114,0.00327738342857143,0.00348815688688127,83,19.1,-3276.8,-5,0.06,41.20258965,-7.101406909,-9.7128026975,52.26,1836.51800451,-5781.3933684
"116",115,0.00342748225,0.00349407163069252,83,19.3,-3276.8,-5,0.06,40.06603705,-7.246043923,-11.4193688095,54.22,1836.5237151,-5781.38664237
"117",116,0.002976162,0.00350849711127616,82,19.3,-3276.8,-5,0.06,27.80915163,-6.8211049935,-13.999531038,55.52,1836.52959324,-5781.37975023
"118",117,0.003725931625,0.0035317823068431,87,19.2,-3276.8,-5,0.04,27.76450311,-6.5095864875,-5.77429175195,57,1836.5355612,-5781.37284981
"119",118,0.00403859257142857,0.00355098185206518,88,19.2,-3276.8,-6,0.09,36.029228905,-6.4781939945,-10.4325625441,56.06,1836.54145299,-5781.36599862
"120",119,0.003142905,0.00355559722232376,84,19,-3276.8,-6,0.13,36.375144625,-6.7169880705,-13.0685417265,56,1836.547356,-5781.35911005
"121",120,0.00338381914285714,0.0035564516006976,81,19,-3276.8,-5,0.07,35.68464564,-7.443890005,-12.753629425,56,1836.55337097,-5781.35214588
"122",121,0.00345457125,0.00356800719164826,81,18.9,-3276.8,-3,0.06,35.706587705,-7.209473026,-9.537634043,56.28,1836.55947339,-5781.34510185
"123",122,0.00371519228571429,0.0035920614075293,82,18.9,-3276.8,-3,0.1,38.10612511,-7.0011706265,-9.3958380545,58,1836.56566884,-5781.33797175
"124",123,0.003391723,0.00362153586678202,81,18.9,-3276.8,-3,0.07,39.1147451,-7.0110574905,-9.940255943,59.63,1836.57197421,-5781.33073602
"125",124,0.00382941014285714,0.00365410616824192,84,18.9,-3276.8,-4,0.07,36.468098505,-7.0603737235,-14.54015066,60.68,1836.57836502,-5781.32333205
"126",125,NA,NA,85,18.8,-3276.8,-4,0.06,26.234609415,-6.85089161,-12.9308215015,61.14,1836.58484955,-5781.31583268
"127",126,0.003888317,0.00368033918753499,84,18.8,-3276.8,-3,0.06,32.725890195,-6.6914779865,-8.5359683665,61.04,1836.59137254,-5781.30834795
"128",127,0.004847164,0.00369109824505232,84,18.7,-3276.8,-3,0.07,32.621720495,-7.2466923725,-10.3764450365,62.46,1836.59786118,-5781.30087639
"129",128,NA,NA,85,18.7,-3276.8,-3,0.04,32.832721855,-7.518400311,-9.806015886,61.46,1836.60435147,-5781.29335881
"130",129,0.00357684383333333,0.00369271318737248,81,18.6,-3276.8,-3,0.08,34.94626844,-7.2385779355,-10.801503519,61.95,1836.61084449,-5781.2858076
"131",130,0.003380108375,0.00368635848058851,76,18.6,-3276.8,-3,0.1,24.343570195,-6.8733994075,-12.919619467,62,1836.61738257,-5781.27822288
"132",131,0.00359167271428571,0.00368093673879886,75,18.3,-3276.8,-5,0.08,27.63669492,-6.8497920895,-10.9885214845,61.74,1836.62394108,-5781.27066639
"133",132,0.0039972265,0.00368069197191546,80,18.3,-3276.8,-6,0.09,27.909565465,-7.01557521,-9.343443543,61,1836.63043014,-5781.26321619
"134",133,0.00326956928571429,0.00368220836959628,78,18.3,-3276.8,-6,0.06,26.126280395,-6.93651975,-8.9197803215,61,1836.63687534,-5781.2557968
"135",134,0.00406347025,0.00367983818963546,79,18.3,-3276.8,-5,0.1,31.857016435,-6.9077653625,-12.8007611495,60.06,1836.64325931,-5781.24844002
"136",135,0.00421337757142857,0.00366326248994261,82,17.9,-3276.8,-3,0.06,31.31083125,-6.8250803485,-11.434002785,60.92,1836.64967943,-5781.24114621
"137",136,0.003632428,0.00363483450509126,82,17.9,-3276.8,-3,0.08,39.80026738,-7.077039411,-8.8331460125,60.395,1836.65613237,-5781.23389908
"138",137,0.00334614157142857,0.00361152770618956,80,17.9,-3276.8,-5,0.06,34.18127188,-6.980942315,-7.947141691,61.18,1836.66268182,-5781.22653777
"139",138,0.003734185125,0.00360155217626455,79,17.9,-3276.8,-5,0.06,34.977314095,-7.338233302,-8.3610020825,61.28,1836.66924954,-5781.21903042
"140",139,0.003373213,0.00360259471311948,78,17.6,-3276.8,-4,0.06,26.16793482,-7.1325571035,-10.5409165455,62.82,1836.67581882,-5781.21143352
"141",140,0.003533352125,0.00361222303258903,77,17.6,-3276.8,-3,0.06,27.749099035,-7.0356288485,-12.563098347,62,1836.68237724,-5781.20384634
"142",141,0.00392631685714286,0.0036208351552048,76,17.4,-3276.8,-4,0.06,33.174421825,-7.3863069005,-7.114636044,61.66,1836.6888789,-5781.19632498
"143",142,0.003942700625,0.00361245092426904,75,17.4,-3276.8,-4,0.04,29.01401742,-7.2979356855,-7.1174399103,61.75,1836.69540606,-5781.1887732
"144",143,0.00363894842857143,0.00357873380542774,75,17.2,-3276.8,-3,0.08,28.22952115,-7.8601322685,-8.210729012,62,1836.70191756,-5781.1811643
"145",144,0.003427772875,0.0035270917053336,75,17.2,-3276.8,-3,0.07,27.56115143,-7.8694467405,-10.709594882,61.935,1836.70841334,-5781.17357178
"146",145,0.00311668185714286,0.00347984547196734,75,16.9,-3276.8,-2,0.07,31.2909411,-7.402652812,-8.8063042025,61,1836.7149117,-5781.16602984
"147",146,0.00322258825,0.00345335324461198,77,16.9,-3276.8,-2,0.07,28.26665264,-7.661107038,-7.8637737935,61.45,1836.72142596,-5781.15850164
"148",147,0.003366696,0.00344622555164762,77,17,-3276.8,-1,0.06,24.817925925,-7.447795418,-9.871733979,62.26,1836.72791088,-5781.15096468
"149",148,0.003354407625,0.00345104715694344,76,17,-3276.8,-1,0.09,19.97692363,-7.8227275105,-7.7919873755,61.26,1836.73432002,-5781.14345814
"150",149,0.003823205,0.00346096435996889,75,16.8,-3276.8,-1,0.08,19.956840795,-7.956350295,-9.641289903,60.58,1836.74062638,-5781.1360485
"151",150,0.003684426,0.00346680549684748,79,16.8,-3276.8,0,0.09,20.20240065,-5.278114358635,-9.409768729,60,1836.74683272,-5781.12878604
"152",151,NA,NA,79,17,-3276.8,1,0.06,20.351824795,19.64193199265,-12.025427173,58.59,1836.75292374,-5781.12166602
"153",152,0.003471392,0.00347222985920345,75,17,-3276.8,2,0.08,20.618266705,32.290380835,-7.2663139325,57.535,1836.75888654,-5781.11474178
"154",153,0.00320180557142857,0.00348587462063532,76,17.1,-3276.8,3,0.06,20.79631974,30.244513155,-12.3572473075,55.245,1836.76461552,-5781.10808976
"155",154,0.003275955625,0.00351162477218933,76,17.1,-3276.8,4,0.06,20.67396987,26.58571136,-17.5822781305,53.2,1836.77004774,-5781.1017996
"156",155,0.003929974,0.00353987383229876,75,17.1,-3276.8,-3,0.07,20.626267895,33.36586895,-14.0232895545,50.495,1836.77526678,-5781.0959151
"157",156,0.0040735835,0.00354811259452411,74,17.1,-3276.8,-3,0.07,20.620446765,34.24021246,-11.792701454,47.835,1836.78024276,-5781.09041562
"158",157,0.00379590885714286,0.00352500793328575,75,17.2,-3276.8,4,0.06,20.74172057,37.71543018,-8.6635080325,44.58,1836.7848369,-5781.08531364
"159",158,0.003325631,0.00348150356832197,74,17.2,-3276.8,4,0.04,20.871373625,36.55720961,-11.4454031765,40.925,1836.7889646,-5781.08067552
"160",159,0.00348406516666667,0.0034398172818261,74,17.3,-3276.8,5,0.03,20.87334886,34.62800064,-9.83822645195,36.61,1836.79257324,-5781.07657134
"161",160,0.00343126375,0.00341462584138631,74,17.3,-3276.8,-3,0.09,20.74444597,37.87310153,-12.975513531,32.3,1836.79573314,-5781.0729771
"162",161,0.00302589485714286,0.00339457239689595,76,17.1,-3276.8,-2,0.1,20.87658771,42.49019257,-16.214932065,28.78,1836.79853676,-5781.06982968
"163",162,0.00335936075,0.00337878074746695,76,17.1,-3276.8,-1,0.06,20.93888702,38.926175785,-13.585581984,24.74,1836.80086806,-5781.06723072
"164",163,0.003645675,0.0033710633637001,74,17.2,-3276.8,-1,0.04,20.9544948,41.072520255,-14.41106935,19.98,1836.80268468,-5781.0652182
"165",164,0.003112137125,0.00336693924487618,72,17.2,-3276.8,-2,0.13,20.83971645,36.93855031,-14.05126067,14.97,1836.80399022,-5781.06377946
"166",165,0.003616861,0.00336268687692304,76,17,-3276.8,-3,0.09,20.69292769,30.99316739,-14.450248145,10.245,1836.80489208,-5781.0627867
"167",166,0.003385483125,0.00335054282441933,77,17,-3276.8,-4,0.06,20.62334815,35.35126856,-14.1921875985,7.63,1836.80553276,-5781.06208788
"168",167,0.00304051285714286,0.0033323931693794,75,16.8,-3276.8,-4,0.04,20.621024215,40.59723739,-13.25401999,5.11,1836.80594676,-5781.06163776
"169",168,0.003206464,0.00331404708714695,72,16.8,-3276.8,-5,0.04,20.6085623,36.19757712,-11.2112881255,3.11,1836.80608764,-5781.06147828
"170",169,0.00368709,0.00328873693904173,74,16.6,-3276.8,-5,0.03,20.6159429,32.71390581,-10.130725258,3,1836.806088,-5781.06147816
"171",170,0.004031363,0.00325683534494862,74,16.6,-3276.8,-5,0.04,20.5968314,30.91674935,-10.46821682,2.565,1836.806088,-5781.061482
"172",171,NA,NA,70,16.4,-3276.8,-5,0.03,20.59789231,33.06142913,-10.63284635,0,1836.806088,-5781.061482
"173",172,NA,NA,69,16.4,-3276.8,-5,0.03,20.59395181,31.40469939,-10.9549368735,0,1836.80609328,-5781.061482
"174",173,NA,NA,72,16,-3276.8,-6,0.06,20.587665495,29.01176194,-12.808823885,0,1836.806094,-5781.061482
"175",174,NA,NA,76,16,-3276.8,-6,0.06,20.57306402,27.890598565,-11.9633723805,0,1836.806094,-5781.061482
"176",175,NA,NA,74,15.9,-3276.8,-6,0.04,20.563592085,27.790144305,-10.2551393135,0,1836.806094,-5781.061482
"177",176,NA,NA,71,15.9,-3276.8,-6,0.04,20.56192441,29.77609264,-10.1886350045,0,1836.806094,-5781.061482
"178",177,NA,NA,73,15.5,-3276.8,-6,0.04,20.55687162,29.863975255,-10.042370134,0,1836.806094,-5781.061482
"179",178,0.003359266,0.00321960003104456,76,15.5,-3276.8,-6,0.04,20.55889975,29.35086112,-10.5921336415,0,1836.806094,-5781.061482
"180",179,0.00264250185714286,0.00316505647039912,75,15.5,-3276.8,-6,0.04,20.554757425,29.505114915,-10.66157094,0,1836.806094,-5781.061482
"181",180,0.002717882125,0.00311149087707893,72,15.5,-3276.8,-6,0.04,20.54976814,29.197254455,-10.780542995,0,1836.806094,-5781.061482
