"","Time","pp","pp_nr5","HR","BR","SkinTemp","Posture","PeakAccel","Accelerator","Brake","Steering","Speed","IN_Lat","IN_Long"
"89",88,0.00614304557142857,0.00535160609503972,77,21.3,-3276.8,165,0.15,36.913042815,-8.1198889125,18.179290155,42.77,1836.13407288,-5781.18426714
"90",89,0.00493412220689655,0.00543617557194698,78,21.3,-3276.8,166,0.13,38.273899945,-7.436421441,18.49752853,42.72,1836.14034228,-5781.18595488
"91",90,0.00661489325,0.00552536846318145,79,21.3,-3276.8,166,0.1,35.723850975,-7.575553542,24.409087345,43.87,1836.14682954,-5781.18698136
"92",91,0.005759907,0.00557535276802459,76,21,-3276.8,168,0.14,32.78353007,-7.458027832,15.43439237,43.26,1836.15346692,-5781.1873698
"93",92,0.00553224289285714,0.00563037102394347,75,21,-3276.8,169,0.13,21.651865815,-5.450860137805,19.910609205,45,1836.16014192,-5781.18720618
"94",93,0.00619338708823529,0.00573542050991716,74,20.7,-3276.8,169,0.18,23.11241152,32.087674628,17.738634155,45,1836.16673754,-5781.1864191
"95",94,0.00556724125714286,0.00580798338388495,76,20.7,-3276.8,166,0.19,23.23173293,32.236797945,-9.478454469805,43.52,1836.17277204,-5781.18519666
"96",95,0.00669492830769231,0.00586290029274199,77,20.4,-3276.8,165,0.15,23.227514305,27.33078299,1.18705500075,39.3,1836.17815014,-5781.18413706
"97",96,0.00587848791428571,0.0058268012699406,74,20.4,-3276.8,162,0.15,23.215431735,29.67390969,27.79414067,35.46,1836.18313158,-5781.18324828
"98",97,0.005559828025,0.00578654941350632,74,20.5,-3276.8,159,0.16,23.65629304,35.31189726,35.402358635,32.93,1836.18768096,-5781.1819923
"99",98,0.00515278665,0.00585003094987209,71,20.5,-3276.8,159,0.15,24.781229735,40.478689105,31.15584781,29.84,1836.19149432,-5781.1803306
"100",99,0.00748635522857143,0.00602989046435785,68,20.2,-3276.8,159,0.13,25.839898875,45.56960244,29.21079783,24.99,1836.19440666,-5781.17866224
"101",100,0.0105070667714286,0.00611934524653099,68,20.2,-3276.8,159,0.18,27.349701215,47.676240345,9.929498339,19.15,1836.19635342,-5781.1773705
"102",101,0.00592773985,0.00594091042773207,67,20,-3276.8,159,0.15,26.532404015,41.305502865,5.5845191955,13.03,1836.1973223,-5781.17667222
"103",102,0.00612635617966667,0.00564473711922897,70,20,-3276.8,158,0.12,26.1822981044776,5.51394518305065,-15.3257934024378,7.37313432835821,1836.19774832836,-5781.17638555224
"104",103,0.00424422460419355,0.00509114629664778,74,19.8,-3276.8,158,0.18,25.996385635,13.92692988505,-33.22970791,3.7,1836.19817382,-5781.17613702
"105",104,0.0049795741824,0.00490891659059886,75,19.8,-3276.8,160,0.13,32.279456225,-7.9972272795,-111.654136875,3,1836.19860774,-5781.17589192
"106",105,0.00428065859793103,0.00437337542341415,74,19.6,-3276.8,161,0.1,40.041531225,-9.4177495315,-226.97864335,4.1,1836.1993734,-5781.17546106
"107",106,0.00317339148,0.00403340206846706,74,19.6,-3276.8,160,0.15,40.589737485,-9.4458391195,-264.4934979,9.265,1836.20092557,-5781.17490804
"108",107,0.00262674383214286,0.00376040053974552,71,19.8,-3276.8,160,0.14,42.067730665,-9.3658698915,-204.819293,15.14,1836.20339235,-5781.17494248
"109",108,0.0021260640925,0.00369902967660264,70,19.8,-3276.8,160,0.12,45.384732945,-8.660049498,-123.49957957,19.92,1836.20637387,-5781.17618502
"110",109,0.002028771822,0.00371438159827976,67,19.9,-3276.8,161,0.16,46.9601624,-8.261243762,-51.452187405,24.32,1836.20951361,-5781.17857923
"111",110,0.00417054274347826,0.00405316628270586,66,19.9,-3276.8,162,0.14,47.57655246,-8.8353916895,-20.25479222,28.32,1836.21277929,-5781.18179349
"112",111,0.00387528830678571,0.00464481345604429,68,19.7,-3276.8,163,0.14,45.171243,-8.6583464535,-8.6719966835,30.68,1836.2162874,-5781.18557373
"113",112,0.00469897378214286,0.00484665062183054,70,19.7,-3276.8,163,0.14,42.12028995,-8.8424389935,-4.9908622105,34.71,1836.22003818,-5781.18979545
"114",113,0.00473064109375,0.00495178024608779,70,19.5,-3276.8,163,0.12,41.380788645,-9.8615298115,-4.8922455566,36.03,1836.22397649,-5781.19427238
"115",114,0.00546596720714286,0.00503827265356858,67,19.5,-3276.8,163,0.15,41.57965277,-9.5318497755,-2.146945013963,38,1836.22805418,-5781.19895775
"116",115,0.00502049090322581,0.0051189907582875,67,19.4,-3276.8,163,0.21,41.84038349,-9.987770624,-4.15211871699,39.84,1836.2322921,-5781.20384544
"117",116,0.00584273390322581,0.00498976722285633,68,19.4,-3276.8,163,0.2,41.7226906,-10.170893262,-2.02565665862825,42,1836.23672088,-5781.20893635
"118",117,0.00528837771891892,0.00504538763951951,64,19.3,-3276.8,163,0.14,40.407873275,-9.57873921,-0.28208928363,42.44,1836.24131343,-5781.2142207
"119",118,0.00426005796441177,0.00517108602855769,62,19.3,-3276.8,162,0.21,33.635638965,-7.900446201,-1.17318680672,44,1836.24601572,-5781.21965976
"120",119,0.00515834078225,0.00550030263996173,64,19.4,-3276.8,162,0.13,31.802359065,-8.5685562405,-1.223991481385,44,1836.25075098,-5781.22512828
"121",120,0.00618493475,0.00597430540396297,67,19.4,-3276.8,162,0.12,31.718165425,-8.2650185715,-1.234172083085,44,1836.25544379,-5781.23056803
"122",121,0.00725843782051282,0.00598818540384562,64,19.6,-3276.8,162,0.12,31.64021847,-8.72865517,-2.853375522585,43.54,1836.26011035,-5781.23600472
"123",122,0.00721172257575758,0.00629570181537484,61,19.6,-3276.8,162,0.15,31.47290575,-7.5587560915,-1.2295394533855,44.24,1836.26475276,-5781.24142677
"124",123,0.01034071921875,0.00651741584018095,61,19.7,-3276.8,161,0.15,31.435035005,-8.120971727,-1.050547580776,44.86,1836.26939106,-5781.24681885
"125",124,0.00822679219230769,0.00651944017732217,60,19.7,-3276.8,162,0.12,31.75550023,-7.9428499925,-0.542383269675,44,1836.27401106,-5781.25219869
"126",125,0.00671743345833333,0.00639151441231596,58,19.5,-3276.8,162,0.14,32.38279775,-7.889547623,-2.13931583213,43.7,1836.27860262,-5781.25758591
"127",126,0.00703369545833333,0.00627675661804848,59,19.5,-3276.8,162,0.16,33.424226725,-8.350108844,-0.72273563092,43,1836.2832036,-5781.26293059
"128",127,0.00603940157142857,0.00620646987342383,59,19.7,-3276.8,162,0.14,33.43881538,-9.3411931225,-1.4790284907445,43.68,1836.28782198,-5781.26823504
"129",128,0.006091147375,0.00611621950787904,58,19.7,-3276.8,161,0.15,33.7282974723618,-9.81667259798995,-3.35452217507538,44.1256281407035,1836.2924560402,-5781.27350213065
"130",129,0.00634977482142857,0.00602239110502623,61,20.1,-3276.8,162,0.14,36.15047524,-9.4288121225,-2.626895433295,43.03,1836.29711856,-5781.2787894
"131",130,0.00479519090625,0.00597260955619588,62,20.1,-3276.8,162,0.18,37.23498819,-9.057428216,0.6024755433715,44.465,1836.30179082,-5781.28414692
"132",131,0.006505885,0.00603524500029805,58,20.8,-3276.8,162,0.1,36.724513045,-8.907550026,-0.388427607295,44,1836.30644562,-5781.28958046
"133",132,0.00669589459375,0.00612463977175617,58,20.8,-3276.8,162,0.13,36.563689815,-9.1697917105,-0.6638990241345,44,1836.3111384,-5781.29506776
"134",133,0.00689427328571429,0.0061585043945813,62,21.4,-3276.8,162,0.18,36.994133715,-9.079279819,-2.521200738817,44,1836.31589826,-5781.300573
"135",134,0.00636045534375,0.00614533275007913,60,21.4,-3276.8,162,0.14,36.867155165,-9.338376691,0.189748252501,44,1836.3206886,-5781.3061125
"136",135,0.00616383840625,0.00620300030665103,57,22.3,-3276.8,162,0.13,36.84357268,-9.016894762,-0.20657793258245,45.79,1836.3254733,-5781.31171218
"137",136,0.005623257625,0.0061664892615708,59,22.3,-3276.8,162,0.14,36.550841925,-8.396671692,-0.24189107842,45.06,1836.33029796,-5781.31732026
"138",137,0.00622788262857143,0.00606546013066858,60,23,-3276.8,162,0.14,33.42876185,-8.4792383825,-1.6807267555255,46.45,1836.3351495,-5781.32295108
"139",138,0.005865789375,0.00598401281164359,60,23,-3276.8,162,0.18,32.835485685,-8.3353720745,-3.06900634606,45.905,1836.33999354,-5781.32857722
"140",139,0.00563380462857143,0.00596885732021844,62,23.4,-3276.8,163,0.12,33.622415745,-8.903151386,-2.998279862465,46.095,1836.34482012,-5781.3341808
"141",140,0.00661207605,0.00603953139507961,61,23.4,-3276.8,164,0.16,33.64658359,-8.995055963,-2.5417026033,45.655,1836.3496581,-5781.33979356
"142",141,0.00646133944117647,0.00609901157349632,59,23.8,-3276.8,163,0.15,33.86677334,-9.3180084725,-1.835248973375,46.34,1836.35454126,-5781.34543512
"143",142,0.006934223375,0.00607887431760748,60,23.8,-3276.8,163,0.16,33.862509075,-9.5229312625,-2.133447979305,46,1836.35945034,-5781.35112054
"144",143,0.00594227788235294,0.00597373626571605,58,24.1,-3276.8,163,0.14,34.522654965,-9.294649697,-2.4201733587,47.3,1836.36438774,-5781.35685456
"145",144,0.005222539125,0.00584969646737837,57,24.1,-3276.8,164,0.14,34.50307258,-9.8088291105,-1.16435321854,47,1836.3693672,-5781.36266214
"146",145,0.005575026,0.00583120342036415,58,24.7,-3276.8,165,0.09,34.26508688,-10.1375164595,-2.04962335909,47,1836.3744378,-5781.36852384
"147",146,0.00542969044736842,0.00592365139228355,58,24.7,-3276.8,166,0.12,27.79555666,-6.7146899345,-2.6041042392,47.03,1836.37956636,-5781.37444428
"148",147,0.00687016731428571,0.00608045340407649,60,24.6,-3276.8,166,0.15,24.022858625,-8.1810438475,-2.30244810956,48.94,1836.38469738,-5781.38036958
"149",148,0.007225346825,0.00616455772065507,64,24.6,-3276.8,166,0.1,27.306086745,-8.172967227,-1.6198108500195,48,1836.38974836,-5781.3862098
"150",149,0.00582255862857143,0.00613879543747987,65,24.6,-3276.8,166,0.1,29.501638975,-8.401128808,-1.161032914809,47.78,1836.39469824,-5781.3919398
"151",150,0.00644142185,0.00613216025645733,62,24.6,-3276.8,166,0.12,28.870381855,-7.87898406,-1.334657949765,47,1836.3996,-5781.39762996
"152",151,0.00641123288571429,0.00615684905601101,64,24.5,-3276.8,168,0.1,28.897893025,-8.2123669135,-1.97500422354,46.1,1836.40446864,-5781.40329006
"153",152,0.006696994825,0.00617058302608302,64,24.5,-3276.8,168,0.1,25.503811805,-7.378994241,-2.7514578609,46,1836.40932894,-5781.40892148
"154",153,0.00716814714285714,0.00616488979191895,63,24.8,-3276.8,167,0.14,22.95241747,8.8331067872175,-4.09704756152,45.58,1836.4141413,-5781.4144887
"155",154,0.006204379125,0.00609005573986923,64,24.8,-3276.8,169,0.12,22.6688356,23.92156214,-2.559454564005,44.905,1836.41879574,-5781.41984658
"156",155,0.00634820948571429,0.00597684255368819,64,25.3,-3276.8,169,0.15,23.18624583,18.736951745,-3.411359795635,42.62,1836.4231833,-5781.42486834
"157",156,0.006027004775,0.00582526811778922,61,25.3,-3276.8,169,0.08,23.550221755,19.933309465,-1.567614852515,40.24,1836.42732714,-5781.42965466
"158",157,0.00587181234285714,0.00563899080305364,60,25.7,-3276.8,169,0.06,23.462850155,22.134203025,-7.7335246045,38.38,1836.43128924,-5781.43426032
"159",158,0.00450585228205128,0.00549593196143888,59,25.7,-3276.8,168,0.14,23.930175975,28.219940785,-0.7750087199805,36.88,1836.4350708,-5781.43870134
"160",159,0.00583570891176471,0.00547088578219949,60,26.2,-3276.8,166,0.15,25.523635785,32.45138225,-2.181019084195,34.845,1836.43861878,-5781.4428402
"161",160,0.00616080965789474,0.00550512826297143,63,26.2,-3276.8,165,0.09,25.85428111,31.68036778,-1.757405896145,32.025,1836.44178918,-5781.44652138
"162",161,0.00547678896428571,0.00566076905960802,68,26.5,-3276.8,165,0.04,25.962530135,30.323638665,1.136826507349,28.27,1836.44450358,-5781.4496997
"163",162,0.0058149530625,0.00556567190736781,70,26.5,-3276.8,163,0.13,26.07469543,38.38820469,-0.77599536959,24.445,1836.44691306,-5781.4525056
"164",163,0.00655609275,0.00545550138754958,69,26.6,-3276.8,163,0.07,28.17508469,42.287242155,0.588855179705,21.86,1836.44888676,-5781.45476502
"165",164,0.00550177892592593,0.00523990854032968,65,26.6,-3276.8,165,0.07,26.779462675,39.966346135,5.889617059,15.24,1836.45022464,-5781.45627612
"166",165,0.00477343245,0.00498509365239025,66,26.3,-3276.8,165,0.07,25.842314345,38.116571995,4.608440817,9.46,1836.45097848,-5781.45711426
"167",166,0.00326851436363636,0.00487490073754987,65,26.3,-3276.8,163,0.04,25.548164335,36.05163102,4.3381473995,5.305,1836.45123924,-5781.45746814
"168",167,0.00523823714285714,0.0049003278977646,68,26.1,-3276.8,163,0.08,25.386956,33.05518106,4.2817561945,3.26,1836.451242,-5781.45749682
"169",168,0.00475546707142857,0.0046962824884756,74,26.1,-3276.8,162,0.06,25.3253646,31.543915045,3.1251732265,3,1836.45122748,-5781.45750654
"170",169,0.00434874078571429,0.0045905250219077,79,25.6,-3276.8,162,0.04,25.27370238,30.97400536,1.874914537,1.74,1836.4512144,-5781.45751752
"171",170,0.00444466275,0.00453137556312421,82,25.6,-3276.8,163,0.06,25.24187326,28.107951592,2.015245982,0,1836.45120378,-5781.4575297
"172",171,0.00467034807692308,0.00444958964073838,83,25.1,-3276.8,163,0.06,25.255404295,14.0859556705,2.6231889555,0,1836.4512462,-5781.457599
"173",172,0.003843253,0.00437731642939231,83,25.1,-3276.8,163,0.03,25.211900335,31.818417845,2.730515859,0,1836.45139128,-5781.4577847
"174",173,0.00362360214285714,0.00432418621519407,83,24.1,-3276.8,163,0.07,25.1363629,32.313914275,2.164626834,0,1836.45147918,-5781.45789822
"175",174,0.004339051,0.00433600890149587,81,24.1,-3276.8,163,0.1,25.101804975,31.4091875,2.2903319895,0,1836.45147468,-5781.4579068
