"Time","Perspiration","Speed","Acceleration","Braking","Steering","Phase","Activity","Failure","Distance"
0,0.00806192637661039,0,2.54882324442857,0,-7.39074167857143,0,0,0,-13.91687797
1,0.00783736265639191,0,2.584097579,0.00157440271428571,-7.49778621585714,0,0,0,-13.9165999728571
2,0.0075378733156564,0,2.580453205875,17.312636254,-7.495185127875,0,0,0,-13.9161482275
3,0.00749548691903297,0,2.46064146571429,60.4248237557143,-7.49527870814286,0,0,0,-13.9163219757143
4,0.00736841519295221,3.2625e-06,2.34890266775,61.3893905125,-7.495185127875,0,0,0,-13.9161482275
5,0.00741735277739039,0.000654587714285714,2.28637167571429,61.4625777557143,-7.49527870814286,0,0,0,-13.9163219757143
6,0.0072349191108982,0.0017080285,2.257314556375,61.5480548875,-7.495185127875,0,0,0,-13.91614813375
7,0.00683909466587158,0.00143177457142857,2.35150540771429,50.0431357084286,-7.48430083085714,0,0,0,-13.9164867185714
8,0.00660176606112946,0.479052903875,8.236473051,0.09856207075,-14.928333178,0,0,0,-13.8352868675
9,0.00651775985101988,2.02104792314286,21.04708309,0,-128.35628808,0,0,0,-13.3482912957143
10,0.00632249442015037,5.198486568625,22.6777430875,0,-146.67150220625,0,0,0,-11.71513011
11,0.00607368401749512,7.95830521971429,20.4882561171429,0,-26.6955331234286,0,0,0,-8.76019438942857
12,0.00627984305220869,9.5529071635,18.7539978475,0,76.829394035,0,0,0,-4.84481581525
13,0.00665134862703576,11.06149063,23.2670298085714,0,132.526544435714,0,0,0,-0.216762827
14,0.00675865710805657,13.236021635,24.63625940375,0,26.764623507375,0,0,0,5.24743204975
15,0.00689275746359655,15.52264106,28.2171800914286,0,-37.4097963057143,0,0,0,11.6329072581429
16,0.00724978394561976,18.4848043575,32.02338220375,0,-23.54899534,0,0,0,19.25179613
17,0.00754784005356282,22.0400951657143,31.8166315828571,0,-10.8999192167143,0,0,0,28.3658809642857
18,0.00747339327301646,25.05993685,28.58754179,0,-2.1761064505,0,0,0,39.0584546825
19,0.00725306176745236,26.9380467842857,21.4122612428571,0,-0.133743574142857,0,0,0,50.8564374257143
20,0.00711852342600022,27.72846523625,24.90183125625,0,2.5889910775,0,0,0,63.20924889625
21,0.007133110136668,28.5668804042857,19.2729028014286,0,3.06280999828571,0,0,0,75.9339412514286
22,0.00689834925781067,28.9313811125,17.86829268375,0,4.513322241125,0,0,0,88.93511544625
23,0.00663169091761569,29.2913854442857,18.4142816442857,0,3.53409305985714,0,0,0,102.080657664286
24,0.00625302964109637,29.70203144125,18.09746007625,0,1.496949493375,0.625,1.875,0,115.4084110625
25,0.00609778335927142,30.1230277685714,18.2490627028571,0,1.49973946042857,1,3,0,128.917906371429
26,0.00635935015242496,30.52796559875,19.005171535,0,1.939242938125,1,3,0,142.6163006875
27,0.00679496960408909,30.9248425957143,18.8692841614286,0,3.00289812057143,1,3,0,156.494433528571
28,0.00723012322428628,31.36124896875,19.553030255,0,2.996135565125,1,3,0,170.56356955
29,0.00750552472244352,31.8596388071429,20.4349373357143,0,1.87160236771429,1,3,0,184.842510428571
30,0.00776444802273743,32.34968129,18.90451622375,0,0.0078229845,1,3,0,199.350116925
31,0.00790798337904147,32.7496149642857,19.2731019328571,0,2.24261458728571,1,3,0,214.048186185714
32,0.0075786294849657,33.08109047,18.34153258625,0,3.58547114175,1,3,0,228.9210325625
33,0.00721183476035463,33.29446625,18.0700996571429,0,4.49749062828571,1,3,0,243.919724214286
34,0.00717116539621192,33.42188696375,18.392425305,0,4.18651874975,1,3,0,258.98501225
35,0.00708199229635255,33.6063664885714,19.8888702328571,0,3.00223170614286,1,3,0,274.129259228571
36,0.00668170212324915,33.8170000475,19.2786621825,0,1.852492828625,1,3,0,289.355501775
37,0.00631358508128101,34.0268905157143,18.7649026028571,0,1.49745352514286,1,3,0,304.682439942857
38,0.00593965377090969,34.15750871,17.8951584075,0,2.086069244625,1,3,0,320.0857943375
39,0.00562857360897824,34.2794879628571,18.0053863442857,0,2.997473989,1,3,0,335.548305128571
40,0.00572656374733413,34.3677840275,18.53833146375,0,2.9981229345,1,3,0,351.0579986375
41,0.00590414807614931,34.46003362,17.4394174042857,0,1.71553300742857,1,3,0,366.612031385714
42,0.00595742370272583,34.49337507875,16.18756394,0,-0.000138550375,1,3,0,382.1909436125
43,0.00607462151101906,34.3596124385714,17.0822172328571,0,0.964694115,1,3,0,397.746361628571
44,0.0059522020248125,34.2812440375,16.5540356875,0,3.581237816125,1,3,0,413.2434908
45,0.00586417443260749,34.2693902,17.1746996271429,0,4.49652973057143,1,3,0,428.730666342857
46,0.00575934352797061,34.29446012625,16.43037287,0,4.497111076875,1,3,0,444.2173621
47,0.00592044534045141,34.3302269257143,16.1894992428571,0,4.497167225,1,3,0,459.726233742857
48,0.00599992308151841,34.32485122625,16.7712918475,0,4.497111076875,1,3,0,475.2343038125
49,0.00597296672676384,34.3020679257143,16.1761659185714,0,4.49812812285714,1,3,0,490.738731728571
50,0.0061376391493109,34.29154313125,16.13825973,0,4.186359860625,1,3,0,506.226114075
51,0.00637386425981543,34.29829011,16.8689797842857,0,3.00461784114286,1,3,0,521.721611971429
