"Subject","MeanPP","StdPP","MeanPP_Seg0","MeanPP_Seg1","MeanPP_Seg2","MeanPP_Seg3","MeanPP_Seg4","MeanPP_SegMax","StdPP_Seg0","StdPP_Seg1","StdPP_Seg2","StdPP_Seg3","StdPP_Seg4","StdPP_SegMax","MeanPP_Seg0_1","MeanPP_Seg0_2","MeanPP_Seg0_3","MeanPP_Seg0_4","StdPP_Seg0_1","StdPP_Seg0_2","StdPP_Seg0_3","StdPP_Seg0_4","MeanPP_AccHigh"," MeanPP_AccLow","StdPP_AccHigh","StdPP_AccLow","MeanPP_AccHigh1"," MeanPP_AccLow1","StdPP_AccHigh1","StdPP_AccLow1","MeanPP_AccHigh2"," MeanPP_AccLow2","StdPP_AccHigh2","StdPP_AccLow2","MeanPP_AccHigh3"," MeanPP_AccLow3","StdPP_AccHigh3","StdPP_AccLow3","MeanPP_AccHigh4"," MeanPP_AccLow4","StdPP_AccHigh4","StdPP_AccLow4"
"01",0.19752347140296,0.142035338190949,0.317343329158518,0.069996892875496,0.140090891800872,0.130230114928507,0.415081890250272,0.415081890250272,0.111221320143126,0.0779070261003977,0.0389434333993739,0.0481188164868484,0.0376716699792256,0.0779070261003977,0.203170926841893,0.288633906020814,0.437396290050152,0.482151865136818,0.0630784852280123,0.0482057407423149,0.0417862391341345,0.0214566896586693,0.217917089406754,0.298287616319268,0.0624518114793903,0.0673841631314724,0.258845277658402,0.323609700749838,0.0459099613190872,0.0359299244934103,0.157559286988381,0.192657203023399,0.0344811686358454,0.0164725419904668,0.191188192339375,0.159888210794058,0.0320314285532928,0.0129161450383926,0.271373991009578,0.3135662509978,0.0491361155959573,0.0541004738383409
"02",-0.0600858743579998,0.0649817503849787,0.0202440253515079,-0.0888595067114138,-0.0177249859642803,-0.0618880434368388,-0.0728228953173923,-0.0177249859642803,0.0665802277719066,0.0230517219099492,0.0588285631913023,0.0408514103325081,0.0226070508795957,0.0588285631913023,0.0687621991119829,0.0127926922563562,-0.030493910852914,0.0112579688552334,0.0917414226286876,0.0206205136034494,0.0459218175993643,0.065447329484158,-0.0439712183066799,-0.00554756599628295,0.0373145111993621,0.045040809879108,-0.01886966528467,0.0117644302698259,0.0263189308582927,0.0345844026478243,-0.0569767982651408,-0.0635256646822609,0.0148530404231646,0.0166807801132003,-0.0808664434773056,-0.0824646721203984,0.0103688550019749,0.0101355340409707,-0.0163980767721128,0.00344355110939458,0.0415259130657016,0.0398120024110451
"03",0.0340028680300095,0.0779941327821988,0.129271836176342,0.0456792849262293,0.019771747339281,0.0165741713775417,0.0644373939146732,0.0644373939146732,0.0670027580206783,0.0392967468680848,0.0540959211079146,0.055263608918165,0.0883067857523765,0.0883067857523765,0.0803820064278083,0.148576514593288,0.127444394720622,0.192187399979092,0.0710675557468717,0.0573800992751746,0.0698065934566853,0.0332573602400389,0.0519857981763946,0.0856572235788861,0.0579158617412266,0.0656622173840669,0.104539809338991,0.142522529570135,0.0471946954296228,0.0365969813268934,0.0207542252508038,0.0317268135348474,0.0193982995874699,0.0209078553902892,0.0365577540707395,0.0333542039027633,0.0179739973584321,0.0207231281083346,0.0393281527784635,0.0928738028213772,0.0774346162336734,0.0756203882614787
"04",0.187510055339093,0.081040113422523,0.317679850942987,0.175383961972086,0.217779603824123,0.170187645930846,0.188703606839187,0.217779603824123,0.0812521573721265,0.0344417985107671,0.0391259828710155,0.0544260207975232,0.0284435553163186,0.0544260207975232,0.32759023384645,0.354239293942923,0.338176662546944,0.35076525648203,0.0562351740374686,0.056412535203761,0.0715437287902434,0.0659474019398353,0.209600539403608,0.303490431622532,0.0555663352768917,0.0696346134596452,0.218121358117243,0.3160626120575,0.0595460908630467,0.0458186783720146,0.189633621823311,0.185906551377826,0.0212401893710377,0.00637749630206467,0.192295873282261,NA,0.0176353352700369,NA,0.245557679746997,0.30247319110941,0.0845736859758597,0.084245677492676
"05",0.115016893564303,0.11393920479768,0.276431178496197,0.0834123604634145,0.0774594361874028,0.1451145941598,0.153171997204412,0.153171997204412,0.126488436305469,0.0510773998475661,0.0590253289117094,0.064282624383102,0.0558886088620679,0.064282624383102,0.164464639544295,0.204381430061869,0.282987572441135,0.380128206046298,0.0905454784076463,0.0602801751767518,0.0812635634242295,0.0886263091909546,0.143039518278633,0.210391824934314,0.0705317098156781,0.11285226881042,0.192339444496616,0.281536245674873,0.0772257501010692,0.115801811493192,0.0932417362251676,0.106407411453204,0.0293873416923522,0.0164458052479086,0.111299786667279,0.110940727948105,0.0174267852909846,0.0187931556600171,0.166548703128205,0.222731248658799,0.0723354982333931,0.0875886907233454
"06",0.37665750421823,0.165084004353616,0.353693867620132,0.516935351861617,0.131535674012635,0.443006917597382,0.406535019873523,0.516935351861617,0.16296771819881,0.124469005803143,0.0369025146636746,0.0823917094163997,0.0664413061732123,0.124469005803143,0.252042900813873,0.261985731687453,0.445498150287166,0.212738879161146,0.0427392489032573,0.0697930913077123,0.0476346342236803,0.0670922763400482,0.377004492228861,0.364028677687241,0.0370029012130406,0.0530034141493847,0.385095148283941,0.364402179154933,0.0443629687172234,0.0681812604772522,0.372694392529224,0.369527873571118,0.0293195056672591,0.029749203353919,0.388574151731706,0.369497499524533,0.0270606250953789,0.0201035658361974,0.35913442168415,0.360695735121912,0.0365666969972558,0.0324378717760826
"07",0.55287403159661,0.0770193987665565,0.545977790727558,0.531150419221559,0.556009971311687,0.604471267284953,0.517910670669383,0.604471267284953,0.0875686419879134,0.065228942531054,0.0821518785130057,0.0570679880259856,0.0430007699939796,0.0821518785130057,0.559721091148926,0.629476474226255,0.56322665361529,0.465721976420538,0.0567741555893891,0.0849505623275528,0.0730805718612236,0.0302166315812875,0.554522080741393,0.537855011740992,0.0302544942366798,0.031593210430315,0.565459779108608,0.53331847694311,0.0370098866732013,0.0394363857254587,0.538162122043254,0.538705144368265,0.0106325358716949,0.0111817257770645,0.5652994968776,0.533503388382159,0.0270619500973539,0.0305495264143782,0.547254577620569,0.545361074781199,0.0287933510741907,0.0208250683270531
"09",0.101729009921737,0.121088237181781,0.199836464041876,0.0775485904740536,0.155341059011843,0.0939920683615936,0.0803513324074247,0.155341059011843,0.142575144735184,0.141357570102616,0.043505975165586,0.102826637417288,0.0547707465678408,0.141357570102616,0.139308326999372,0.297538540435189,0.328990970516283,0.19881159561725,0.0879791545960373,0.0679903506478896,0.0753571541859898,0.0763306731943698,0.120832901940046,0.153428917417627,0.0515281378945255,0.0693621112688912,0.125570471640908,0.162295094240233,0.039544958006332,0.0442627158999502,0.101374797545744,0.121518725832046,0.0242124093080684,0.0261715644842055,0.112029088303147,0.0999392609181463,0.035197038537889,0.0382946969851231,0.147746375389491,0.176097246468058,0.0830703251294479,0.09396519768134
"12",-0.039894197884881,0.220812342114053,0.1634220159153,-0.136906304109689,-0.0322134781832957,0.0692016026972631,-0.0630205007154025,0.0692016026972631,0.236816661902165,0.177160939911929,0.058344120527243,0.270871333755664,0.0469510641415512,0.270871333755664,-0.0302168888767513,0.335608525901494,0.0247233071498852,0.0222623264768789,0.0907876912530586,0.212780541775485,0.0707703171860578,0.0707446536614993,0.0015882097776552,0.093059951115694,0.141293507156436,0.202118410120247,0.18378683355052,0.290179753693311,0.107484955884366,0.104835469130157,-0.114955486241297,-0.137122227596771,0.0824608165906687,0.106370209256523,-0.0745049044621178,-0.103247705007912,0.0437168707976341,0.0212247956627847,-0.0217735714658798,0.00218144328857566,0.0600571989221886,0.0782455780299545
"13",0.0995681597709697,0.0838928861157804,0.19387774763137,0.0146742929558182,0.104691351366725,0.142185399662183,0.130243055327162,0.142185399662183,0.0779310497236098,0.0528328163860782,0.0358930467865396,0.0586302690494259,0.0369609734354376,0.0586302690494259,0.13715490300618,0.231552171934331,0.239182567554134,0.233770901642311,0.0601193329257617,0.0606032403547729,0.0535793296505539,0.0306820450105528,0.118129282084325,0.153392192333991,0.0493499314970064,0.0601971461542346,0.129046417673873,0.185541605415276,0.0566453166560418,0.0628016452649078,0.116474939786757,0.138411468835634,0.0276691285922186,0.0199005628349787,0.0756961904727851,0.0753853590674489,0.00957875216738027,0.0084314909984872,0.149076321154157,0.158375737643171,0.0503196480015144,0.0534518801250041
