"Subject","MeanPP","StdPP","MeanPP_Seg0","MeanPP_Seg1","MeanPP_Seg2","MeanPP_Seg3","MeanPP_Seg4","MeanPP_SegMax","StdPP_Seg0","StdPP_Seg1","StdPP_Seg2","StdPP_Seg3","StdPP_Seg4","StdPP_SegMax","MeanPP_Seg0_1","MeanPP_Seg0_2","MeanPP_Seg0_3","MeanPP_Seg0_4","StdPP_Seg0_1","StdPP_Seg0_2","StdPP_Seg0_3","StdPP_Seg0_4","MeanPP_AccHigh"," MeanPP_AccLow","StdPP_AccHigh","StdPP_AccLow","MeanPP_AccHigh1"," MeanPP_AccLow1","StdPP_AccHigh1","StdPP_AccLow1","MeanPP_AccHigh2"," MeanPP_AccLow2","StdPP_AccHigh2","StdPP_AccLow2","MeanPP_AccHigh3"," MeanPP_AccLow3","StdPP_AccHigh3","StdPP_AccLow3","MeanPP_AccHigh4"," MeanPP_AccLow4","StdPP_AccHigh4","StdPP_AccLow4"
"01",0.19752347140296,0.142035338190949,0.317343329158518,0.069996892875496,0.140090891800872,0.130230114928507,0.415081890250272,0.415081890250272,0.111221320143126,0.0779070261003977,0.0389434333993739,0.0481188164868484,0.0376716699792256,0.0779070261003977,0.203170926841893,0.288633906020814,0.437396290050152,0.482151865136818,0.0630784852280123,0.0482057407423149,0.0417862391341345,0.0214566896586693,0.219218804868629,0.300269043392288,0.0583181008665166,0.0637172347878276,0.256199575629564,0.320956067396208,0.0405033865628394,0.0333723054319192,0.159130070847196,0.186397797456564,0.0240935467754964,0.00590116663519309,0.193745099716629,0.172121369031575,0.0190456673100741,0.00887814854422326,0.275507286225077,0.321541189722305,0.0481205711201841,0.0526433419011161
"02",-0.0600858743579998,0.0649817503849787,0.0202440253515079,-0.0888595067114138,-0.0177249859642803,-0.0618880434368388,-0.0728228953173923,-0.0177249859642803,0.0665802277719066,0.0230517219099492,0.0588285631913023,0.0408514103325081,0.0226070508795957,0.0588285631913023,0.0687621991119829,0.0127926922563562,-0.030493910852914,0.0112579688552334,0.0917414226286876,0.0206205136034494,0.0459218175993643,0.065447329484158,-0.0443798140183583,-0.00618038384221823,0.0362640053284245,0.0419000621781104,-0.0213652630676023,0.00668498401161678,0.0237608017685433,0.0282841655976674,-0.0579851194360614,-0.0639765061047313,0.0130870570260301,0.0141945666243164,-0.0812336595190785,-0.0806856914195501,0.00967862584232216,0.0085110280967796,-0.0136653744717046,0.00859887065349545,0.0390514284325497,0.0382331217156752
"03",0.0340028680300095,0.0779941327821988,0.129271836176342,0.0456792849262293,0.019771747339281,0.0165741713775417,0.0644373939146732,0.0644373939146732,0.0670027580206783,0.0392967468680848,0.0540959211079146,0.055263608918165,0.0883067857523765,0.0883067857523765,0.0803820064278083,0.148576514593288,0.127444394720622,0.192187399979092,0.0710675557468717,0.0573800992751746,0.0698065934566853,0.0332573602400389,0.0522000381809156,0.0851578673800023,0.0571644616064983,0.065233443694726,0.101997220630115,0.13741772494113,0.0451177390007654,0.0365259528096875,0.02272946716855,0.0260360411910526,0.0176556672000613,0.0186936124124794,0.036240780604242,0.0327885866738817,0.0168168468723918,0.0204401953150489,0.0412858977965154,0.10270386271309,0.0800900602398731,0.0744840431852463
"04",0.187510055339093,0.081040113422523,0.317679850942987,0.175383961972086,0.217779603824123,0.170187645930846,0.188703606839187,0.217779603824123,0.0812521573721265,0.0344417985107671,0.0391259828710155,0.0544260207975232,0.0284435553163186,0.0544260207975232,0.32759023384645,0.354239293942923,0.338176662546944,0.35076525648203,0.0562351740374686,0.056412535203761,0.0715437287902434,0.0659474019398353,0.209855059242677,0.299893120844904,0.0545665540430582,0.0687555017682142,0.215861307209756,0.303576613157372,0.0532202769554637,0.0392239917016133,0.189841316110595,0.183410558280234,0.0190148564955073,0.00763008338142786,0.191319044633561,NA,0.0168121848266087,NA,0.250721127215032,0.309849075774903,0.0855346987779436,0.0873230164716635
"05",0.115016893564303,0.11393920479768,0.276431178496197,0.0834123604634145,0.0774594361874028,0.1451145941598,0.153171997204412,0.153171997204412,0.126488436305469,0.0510773998475661,0.0590253289117094,0.064282624383102,0.0558886088620679,0.064282624383102,0.164464639544295,0.204381430061869,0.282987572441135,0.380128206046298,0.0905454784076463,0.0602801751767518,0.0812635634242295,0.0886263091909546,0.142830010724039,0.208649771226364,0.0685139630923817,0.105624774467269,0.187153392884257,0.269853669551617,0.0717584130886584,0.102969461519847,0.0929187426054561,0.104378708386479,0.0269414527750083,0.0113464212332237,0.112330276723415,0.11086651620704,0.0148891851624773,0.0140729344280865,0.171599700140733,0.232897183768844,0.0750310443229204,0.087832954191506
"06",0.37665750421823,0.165084004353616,0.353693867620132,0.516935351861617,0.131535674012635,0.443006917597382,0.406535019873523,0.516935351861617,0.16296771819881,0.124469005803143,0.0369025146636746,0.0823917094163997,0.0664413061732123,0.124469005803143,0.252042900813873,0.261985731687453,0.445498150287166,0.212738879161146,0.0427392489032573,0.0697930913077123,0.0476346342236803,0.0670922763400482,0.374968810511627,0.369160178280524,0.0252328412413522,0.0264373555689324,0.386630322026327,0.378786308699129,0.0169848831071655,0.0238862872521716,0.371011771828704,0.369992070482787,0.023793570812095,0.0201347826358544,0.382730383841103,0.379131240383967,0.0209561269948274,0.00713651744850639,0.356477517341569,0.351621043118189,0.0278838432550698,0.0259680909534884
"07",0.55287403159661,0.0770193987665565,0.545977790727558,0.531150419221559,0.556009971311687,0.604471267284953,0.517910670669383,0.604471267284953,0.0875686419879134,0.065228942531054,0.0821518785130057,0.0570679880259856,0.0430007699939796,0.0821518785130057,0.559721091148926,0.629476474226255,0.56322665361529,0.465721976420538,0.0567741555893891,0.0849505623275528,0.0730805718612236,0.0302166315812875,0.55418333110188,0.542578854140588,0.0270119096034843,0.0285803824629686,0.565191307350027,0.542791349249646,0.0334913958711944,0.0355329017924276,0.538016820881169,0.536405163178284,0.00951389249836054,0.0126735502312454,0.564721603458749,0.536984165579507,0.0226838369984983,0.0230852488102694,0.54687559097027,0.545583249162268,0.0241241839018947,0.0214920673010591
"09",0.101729009921737,0.121088237181781,0.199836464041876,0.0775485904740536,0.155341059011843,0.0939920683615936,0.0803513324074247,0.155341059011843,0.142575144735184,0.141357570102616,0.043505975165586,0.102826637417288,0.0547707465678408,0.141357570102616,0.139308326999372,0.297538540435189,0.328990970516283,0.19881159561725,0.0879791545960373,0.0679903506478896,0.0753571541859898,0.0763306731943698,0.121176131642798,0.152667658375564,0.0501398556682193,0.0689344722274639,0.123139447408837,0.154145468986899,0.0321922950418295,0.0386859524849631,0.103683082145894,0.119360175223171,0.0203327119452021,0.0211664890669363,0.109670743067102,0.0939988099955932,0.0315326617710752,0.0359369486467279,0.152350564957501,0.186431983196433,0.0848460819901098,0.0921556440493994
"12",-0.039894197884881,0.220812342114053,0.1634220159153,-0.136906304109689,-0.0322134781832957,0.0692016026972631,-0.0630205007154025,0.0692016026972631,0.236816661902165,0.177160939911929,0.058344120527243,0.270871333755664,0.0469510641415512,0.270871333755664,-0.0302168888767513,0.335608525901494,0.0247233071498852,0.0222623264768789,0.0907876912530586,0.212780541775485,0.0707703171860578,0.0707446536614993,-0.00149557541415074,0.0968805696789262,0.137133543109221,0.192474135024949,0.176486706663552,0.287776694262971,0.0967486430102231,0.0814696428788366,-0.123715237431983,-0.131486249273856,0.0766453507800879,0.0973769754585112,-0.0735717288767077,-0.101241989982033,0.0395662688953135,0.0178753256216631,-0.0190118438889411,0.0154714928704769,0.062003951434958,0.0764971788933511
"13",0.0995681597709697,0.0838928861157804,0.19387774763137,0.0146742929558182,0.104691351366725,0.142185399662183,0.130243055327162,0.142185399662183,0.0779310497236098,0.0528328163860782,0.0358930467865396,0.0586302690494259,0.0369609734354376,0.0586302690494259,0.13715490300618,0.231552171934331,0.239182567554134,0.233770901642311,0.0601193329257617,0.0606032403547729,0.0535793296505539,0.0306820450105528,0.117714129715827,0.150913523159058,0.0474090525935442,0.0577810316580135,0.126056558204246,0.175380365374622,0.0503364007055919,0.0613866498710859,0.115103179527588,0.13422146586757,0.0275611716930183,0.0195793486793469,0.0760037255963324,0.0746897145215971,0.00886381063600837,0.00648146905871857,0.152182823099306,0.163757756871474,0.0500863124797162,0.0509672431763386
