"Subject","MeanPP","StdPP","MeanPP_Seg0","MeanPP_Seg1","MeanPP_Seg2","MeanPP_Seg3","MeanPP_Seg4","MeanPP_SegMax","StdPP_Seg0","StdPP_Seg1","StdPP_Seg2","StdPP_Seg3","StdPP_Seg4","StdPP_SegMax","MeanPP_Seg0_1","MeanPP_Seg0_2","MeanPP_Seg0_3","MeanPP_Seg0_4","StdPP_Seg0_1","StdPP_Seg0_2","StdPP_Seg0_3","StdPP_Seg0_4","MeanPP_AccHigh"," MeanPP_AccLow","StdPP_AccHigh","StdPP_AccLow","MeanPP_AccHigh1"," MeanPP_AccLow1","StdPP_AccHigh1","StdPP_AccLow1","MeanPP_AccHigh2"," MeanPP_AccLow2","StdPP_AccHigh2","StdPP_AccLow2","MeanPP_AccHigh3"," MeanPP_AccLow3","StdPP_AccHigh3","StdPP_AccLow3","MeanPP_AccHigh4"," MeanPP_AccLow4","StdPP_AccHigh4","StdPP_AccLow4"
"01",0.238154493146928,0.0930749400751178,0.361495506284773,0.163342852286936,0.266754239524559,0.249012465201668,0.27836516799756,0.27836516799756,0.0808848394012515,0.0572843878147757,0.0480957642838393,0.0651768717510268,0.0490762151181256,0.0651768717510268,0.307321984600469,0.348277807959931,0.407358957468755,0.441790030743342,0.0727854963311938,0.069282148770943,0.0831639482441991,0.0603503514074048,0.353729670397357,0.240590270021809,0.0596763078946925,0.0453903133925046,0.327521754789655,0.311442782983383,0.0402206771023674,0.0415599468565472,NA,0.244202914424743,NA,0.0297408189902352,NA,0.204040790910912,NA,0.0211761914024032,0.40895349257073,0.235139766122047,0.0564070630151094,0.0239413401897896
"02",0.0323562532378892,0.0814267330355834,0.107379268495879,-0.0176004301043881,0.0390130625869421,0.0532798334942741,0.0727515600897063,0.0727515600897063,0.0947985561140488,0.0919597976621146,0.0282216858911994,0.0330288966577933,0.0255111256069409,0.0919597976621146,0.108720146260432,0.124293358021965,0.143756015606004,0.141479145799363,0.0910035659239396,0.0330978475467657,0.0495676156831354,0.0580441605024764,0.113587894222355,0.0365925139580047,0.0416767950933365,0.0378733663578357,0.0958909047553454,0.0864912858147071,0.0335560633653315,0.0396796900553869,NA,0.0196688504871781,NA,0.0194623767644753,NA,0.0193243086004632,NA,0.0235244750977555,0.148981873156373,0.0338016296012237,0.0330142040413942,0.0252761233082547
"03",0.0850304493104046,0.075761549937448,0.157937543218908,0.091507335886889,0.0895155158306887,0.016432030822552,0.12464847965383,0.12464847965383,0.0818664210264718,0.0444179082951533,0.0547059730948253,0.0551623773605974,0.0474735511952694,0.0551623773605974,0.121036143280733,0.151606870442701,0.126623321256901,0.203103779863408,0.0501799460373637,0.0592309274549692,0.0456841736996383,0.0327445426918534,0.128133281465141,0.0915061944205802,0.0515660105432321,0.0349449543229715,0.14568473438891,0.116550666741779,0.0534662971855281,0.051246749278881,NA,0.0824631960885767,NA,0.0233849864496346,NA,0.0834697692077633,NA,0.0222533206751233,0.113268275417459,0.0853568725025781,0.0450655182839955,0.013179630847767
"04",0.0905728658819451,0.0846660749674011,0.162009643374677,0.0135420625144502,0.068046156992998,0.109044457308713,0.174957592946979,0.174957592946979,0.0764532494183429,0.0549795360001199,0.0672169164702331,0.0493809092399482,0.0376140385205122,0.0672169164702331,0.107918425478751,0.146638452219452,0.153501528277531,0.250830318662871,0.0913877653585766,0.0575545077364715,0.0570329520743409,0.0377901208859514,0.151298208329066,0.0954087313532865,0.0379073897929391,0.0363899720853427,0.177745669180734,0.138229145159963,0.0161469571645781,0.0280612141988871,NA,0.0752394414781944,NA,0.0246678748676769,NA,0.0708260278180933,NA,0.0115792272153549,0.111319488437011,0.115493224444448,0.0233387135444148,0.0299055524360798
"05",-0.084716459347907,0.233405099748957,-0.00922383363699049,0.139469644655892,-0.179580120152605,-0.0732951448551957,-0.229560517038191,0.139469644655892,0.27128640003289,0.0371847353264644,0.238734470142883,0.120698450209488,0.167975595849275,0.238734470142883,0.189548657318999,-0.20377630249853,0.0502553788554311,0.107606033847258,0.0550376841411655,0.148308736348734,0.0810550594774827,0.200965626966711,-0.0126492721783988,-0.0884392426843507,0.136541081933808,0.096355869102991,-0.1182969653012,-0.138916565155115,0.0673235340062773,0.0866904289906468,NA,-0.142106273008537,NA,0.044039919695461,NA,-0.0739293927600186,NA,0.0805747038958672,0.135257498193523,0.0828941740574411,0.0274932222372291,0.0258816207166104
"06",0.317684829251,0.129493400648149,0.323868566846681,0.409550170596904,0.364441762105965,0.288082216097064,0.207029489251912,0.409550170596904,0.144942023520989,0.152634421167667,0.0600167934639803,0.0612838919923466,0.0664155709244924,0.152634421167667,0.264799419246061,0.436616029038746,0.253126343643108,0.157593425340312,0.0649121196965101,0.0344998350547022,0.0936193686174261,0.0362738707757931,0.341705119565211,0.311571301959302,0.0764082086393005,0.049803378062565,0.402871770312843,0.35689621889862,0.0286395202967518,0.0655694098297799,NA,0.332425348357289,NA,0.0278569786593874,NA,0.284939519061385,NA,0.0252225774715908,0.255857188691342,0.274732436291065,0.0132344504742858,0.0236822029420372
"07",0.235017403501649,0.112755712776309,0.299639159997095,0.277375886857343,0.293234471603003,0.211057515658126,0.145539330674798,0.293234471603003,0.119932162915899,0.11223890816558,0.0743614366508626,0.0844097368893272,0.0635020911217398,0.11223890816558,0.295606441662593,0.438378891091125,0.255879117929494,0.308430934015506,0.105589316113636,0.0574240112303268,0.0890358437794286,0.0409364329378354,0.271228182420113,0.240905691308928,0.0527863488011149,0.0392257473776343,0.308752002492331,0.279586249464908,0.0362204516251049,0.0232426333177134,0.221467733228118,0.258337519298908,0.0177114310522528,0.0333031879052771,0.213990115953232,0.198317077006308,0.0238586644557707,0.0226262715653936,0.277125960244408,0.225269238429273,0.0364191505255975,0.0284876377117711
"09",0.0879231223966663,0.091596272436684,0.193255059239688,-0.00733405450815267,0.103370835443436,0.130360495563241,0.130324471217719,0.130360495563241,0.0923652386955636,0.0513705844851404,0.0579745908990361,0.0243744032151175,0.0314370267607603,0.0579745908990361,0.21151542994853,0.210613777509971,0.195389144962492,0.125904182479986,0.126126848317542,0.0740307938134157,0.0558395748992062,0.0255042770620278,0.1785512316667,0.0971151495779723,0.0534034495864163,0.0411454502250062,0.150670815258688,0.141370582159185,0.0496537674843073,0.0542834630373783,NA,0.0677118062895925,NA,0.0214966648329905,NA,0.0852561222092637,NA,0.0217266623990645,0.219299532570718,0.110466139966606,0.0249958722027174,0.0188182547656498
"12",0.169319467707735,0.135726507117615,0.247918361212714,0.132419020178955,0.200610070821012,0.247445419874147,0.0975407795659112,0.247445419874147,0.13831231172752,0.0904395039006636,0.162441464721755,0.0581953025172868,0.126018834530784,0.162441464721755,0.196328075985898,0.256170578955644,0.389813696319978,0.0670346153987859,0.0657952693167403,0.0493994049708259,0.107179600300911,0.0344925542438435,0.238879834432113,0.176291790810938,0.0745396196157985,0.0453671193156081,0.195565737204889,0.194367942449456,0.0554014022423099,0.0559330506515213,NA,0.160835945731544,NA,0.043439786459144,NA,0.164354764946792,NA,0.0378217427182225,0.302046226221815,0.197577998478147,0.0495597477528787,0.0286642263419602
"13",0.157898785924846,0.0915704247442983,0.147585888828565,0.131903578940524,0.205935050508195,0.119615220378801,0.147892378413652,0.205935050508195,0.106894917765801,0.130830070016633,0.0355147198336982,0.0725161359698826,0.0282586541560155,0.130830070016633,0.206697420872622,0.21253945427833,0.109546154537293,0.218766124889563,0.0297561847995697,0.0529710407694737,0.0552052414556386,0.0161575874436825,0.148151394128238,0.158077693152479,0.0340972007958708,0.0450762563355605,0.13743716971678,0.109133484100029,0.0293900975088865,0.0377902266461779,0.165633353422647,0.129739859422511,0.0242996181887751,0.0277091525696377,0.202898525203635,0.195312210351653,0.00401544536434048,0.0111344197307311,0.141015615656748,0.193574765517192,0.0326512983578297,0.00908713167060603
"15",-0.027818771605387,0.0949628162676694,0.0359814137754188,-0.0466750500070136,0.019715623380961,-0.00989453852135667,-0.0745054783280606,0.019715623380961,0.108083322714624,0.0840916282218213,0.0281779619292386,0.0799291718390653,0.0929496044064771,0.0929496044064771,0.104593983611731,0.018163021382309,0.0789602459576012,-0.177766873456072,0.0704217687266573,0.0520351996990164,0.0482841766005528,0.0569413208585073,0.0406756009894166,-0.0229114210794855,0.0780455413188523,0.0478263713581338,-0.0195335991763446,-0.0456637840196744,0.047008530423122,0.0431100954883105,NA,-0.0635221929714734,NA,0.0217266422193055,NA,-0.00953315398343583,NA,0.0237164575800182,0.107700937023,0.0444628880122442,0.042958750738737,0.0139477577331397
"16",0.065483109777847,0.0513698929776035,0.125166794306877,0.0561884098344913,0.0515353167230422,0.0876765442420062,0.0684468362486417,0.0876765442420062,0.0625994037994364,0.0208723232313591,0.0238408208961764,0.0320109232079959,0.0314787744276333,0.0320109232079959,0.0825782343342029,0.116426449422745,0.15306986083635,0.153157945693501,0.0699209073139616,0.0272515473712385,0.0505934437247775,0.0761339277783988,0.0953590703633115,0.0708589489594246,0.0458077614443953,0.0199623815612278,0.110049085920588,0.0682130923249322,0.0426063947931333,0.0340701042046538,NA,0.0699813109271657,NA,0.00733804830729505,0.0807648120498566,0.0740038952042059,0.010773869569882,0.0127682063182436,0.0870413641307052,NA,0.0475924485454565,NA
"17",0.108431504391708,0.0603092641954763,0.151622697485046,0.0746348964748014,0.081088414278581,0.12496969821793,0.156513975347,0.156513975347,0.0698560160788886,0.0377344118575055,0.0350636943194583,0.0442348779177796,0.0347567112877268,0.0442348779177796,0.0871814814397421,0.186885389301097,0.208018450896358,0.170683962727373,0.068515714232594,0.0544546318660381,0.053791113253288,0.026508883880474,0.16735801611112,0.107604875385476,0.0317328523650559,0.0246343384362734,0.159436998206188,0.0943869467873963,0.0299045068225151,0.0177768037845572,NA,0.133153437492114,NA,0.0150566362582032,NA,0.100724932683859,NA,0.0222805329519883,0.182574708402173,0.0950665817897457,0.0298645533606228,0.0170114586138693
"18",0.0944569625944029,0.0791949882017985,0.153038646810812,0.00498165369696032,0.118733144440995,0.0860366688077501,0.166176081621799,0.166176081621799,0.0711352777746612,0.0501034670552722,0.0243054680429876,0.0750414077541981,0.0255256706290194,0.0750414077541981,0.105077437034187,0.12067107103497,0.156480919954119,0.223673908316728,0.0736857647914093,0.0561216333773312,0.0433786492928752,0.0626795427325526,0.139718748614759,0.0973115276437722,0.020324644032425,0.0301126219511388,0.147189918437396,0.111674848105228,0.0202860671139811,0.0424966575345129,NA,0.0937504992412683,NA,0.0295866017323096,NA,0.0887319198039606,NA,0.0205679126299777,0.130877864324638,0.100916241021207,0.0165919905388378,0.0188045025139803
