"Subject","MeanPP","StdPP","MeanPP_Seg0","MeanPP_Seg1","MeanPP_Seg2","MeanPP_Seg3","MeanPP_Seg4","MeanPP_SegMax","StdPP_Seg0","StdPP_Seg1","StdPP_Seg2","StdPP_Seg3","StdPP_Seg4","StdPP_SegMax","MeanPP_Seg0_1","MeanPP_Seg0_2","MeanPP_Seg0_3","MeanPP_Seg0_4","StdPP_Seg0_1","StdPP_Seg0_2","StdPP_Seg0_3","StdPP_Seg0_4","MeanPP_AccHigh"," MeanPP_AccLow","StdPP_AccHigh","StdPP_AccLow","MeanPP_AccHigh1"," MeanPP_AccLow1","StdPP_AccHigh1","StdPP_AccLow1","MeanPP_AccHigh2"," MeanPP_AccLow2","StdPP_AccHigh2","StdPP_AccLow2","MeanPP_AccHigh3"," MeanPP_AccLow3","StdPP_AccHigh3","StdPP_AccLow3","MeanPP_AccHigh4"," MeanPP_AccLow4","StdPP_AccHigh4","StdPP_AccLow4"
"15",-0.027818771605387,0.0949628162676694,0.0359814137754188,-0.0466750500070136,0.019715623380961,-0.00989453852135667,-0.0745054783280606,0.019715623380961,0.108083322714624,0.0840916282218213,0.0281779619292386,0.0799291718390653,0.0929496044064771,0.0929496044064771,0.104593983611731,0.018163021382309,0.0789602459576012,-0.177766873456072,0.0704217687266573,0.0520351996990164,0.0482841766005528,0.0569413208585073,0.0402518190897526,-0.0223010284131387,0.0826835852806218,0.0449828960331383,-0.0280260241035939,-0.0462964374187663,0.0448899437129515,0.0379019929357539,NA,-0.0603025307689924,NA,0.0183649446457307,-0.00465240177898852,-0.00842979011731851,NA,0.020799747034754,0.113070348654895,0.044237747061825,0.0416395038542195,0.00982213384011599
"16",0.065483109777847,0.0513698929776035,0.125166794306877,0.0561884098344913,0.0515353167230422,0.0876765442420062,0.0684468362486417,0.0876765442420062,0.0625994037994364,0.0208723232313591,0.0238408208961764,0.0320109232079959,0.0314787744276333,0.0320109232079959,0.0825782343342029,0.116426449422745,0.15306986083635,0.153157945693501,0.0699209073139616,0.0272515473712385,0.0505934437247775,0.0761339277783988,0.0943751512871683,0.0702622764602294,0.044711870301113,0.0184675246528436,0.104577470283515,0.0672871681226198,0.0388311202148378,0.0313821466075439,NA,0.0703298426527556,NA,0.00625723751731234,0.0803976692667738,0.0727470328681662,0.0094918948961244,0.0117947076560321,0.0895182184397795,NA,0.0497109766262273,NA
"17",0.108431504391708,0.0603092641954763,0.151622697485046,0.0746348964748014,0.081088414278581,0.12496969821793,0.156513975347,0.156513975347,0.0698560160788886,0.0377344118575055,0.0350636943194583,0.0442348779177796,0.0347567112877268,0.0442348779177796,0.0871814814397421,0.186885389301097,0.208018450896358,0.170683962727373,0.068515714232594,0.0544546318660381,0.053791113253288,0.026508883880474,0.171363906180921,0.107891843293097,0.0307641989912591,0.0226487220552797,0.161414997182285,0.0956309832954194,0.0291048601107771,0.0168035797909852,NA,0.131950588050577,NA,0.013513346581632,NA,0.100743048076014,NA,0.0204760349070723,0.18922092233232,0.0971155000985003,0.025340299340567,0.0144339114549635
"18",0.0944569625944029,0.0791949882017985,0.153038646810812,0.00498165369696032,0.118733144440995,0.0860366688077501,0.166176081621799,0.166176081621799,0.0711352777746612,0.0501034670552722,0.0243054680429876,0.0750414077541981,0.0255256706290194,0.0750414077541981,0.105077437034187,0.12067107103497,0.156480919954119,0.223673908316728,0.0736857647914093,0.0561216333773312,0.0433786492928752,0.0626795427325526,0.126435610264536,0.0975967142521142,0.0268934260960854,0.0268349972102901,0.134246427303934,0.117732717127234,0.0272412672761254,0.0400951061077647,0.0982669276546007,0.091488476989225,0.0251273379909285,0.0253013597146103,NA,0.0880132745214526,NA,0.0167694246119768,0.13248061316687,0.102063767295362,0.0123149447316074,0.0142912425356608
"22",-0.00889229908175012,0.0972378393592567,0.0899543804093754,-0.111331113665876,-0.0165674232303669,0.0219511817903805,0.0742208055393246,0.0742208055393246,0.108877676024703,0.013641486452154,0.0293743533846561,0.0264105936833742,0.0206679607073589,0.0293743533846561,0.0206997626813522,0.138873182804032,0.151845669066573,0.20707097892054,0.0762731112829198,0.0566895479500048,0.0365942088572627,0.0579256183063978,0.0623704711975229,-0.00590250412626044,0.0509332922622526,0.0272071227328779,0.0687634125943127,0.0145095762405434,0.0286717685446475,0.0414060536278993,-0.0326507774253969,-0.0229250458433796,0.00187249693539227,0.0123170631913869,-0.0146236450958471,-0.00371073108607202,0.00985856508441634,0.0114549366379428,0.0678844016960106,-0.00596790426023713,0.0597139177605986,0.0109522103308189
"24",-0.0566898667258582,0.110041101656236,0.082101686075848,-0.041288602083116,0.00882377639488442,-0.129499125807501,-0.0663521038812411,0.00882377639488442,0.0809668621314977,0.0824068806152828,0.059250375680164,0.107005876187753,0.0598305534274838,0.107005876187753,0.0781665916853835,0.0313285439815233,0.0696173720739598,0.0946379686220739,0.0358357246534301,0.0627106356411164,0.0929776557552378,0.0925194746329901,0.0409823291387111,-0.0670868077153084,0.0595811887596829,0.0536677687057974,0.0325591119440227,0.0775558620492878,0.0497735232493886,0.0744187303703034,-0.0136303086258783,-0.0872167075219395,0.0241104653803324,0.0284750420441934,-0.0655020674806546,-0.0770951911751128,0.00242085165660395,0.0144182064166425,0.0931026018566509,-0.0694315477412753,0.0488132247328767,0.0454196452510357
"29",-0.0754114616686708,0.094599361090558,0.0763170138820818,-0.0569422530708719,-0.0785216302362371,-0.11515255414504,-0.0470170621704172,-0.0470170621704172,0.10108935782109,0.0402229101733639,0.035498533976864,0.0418345812619805,0.0268536051712147,0.0418345812619805,-0.01896164163543,0.0687185427727068,0.0351861113382008,0.103910616671463,0.0527516938367194,0.0701694671932548,0.0684189980860949,0.0784680520350235,0.0553868242272085,-0.0749018931771149,0.0694229316227424,0.0341491542705676,0.0828049205534237,-0.0502076934876308,0.0697870479769085,0.0540906397074292,NA,-0.0800063797569354,NA,0.0239967082902875,NA,-0.0730567435844506,NA,0.0205764858931993,0.0170014893705072,-0.0993475438242216,0.0475523343018346,0.0124532756320537
"30",0.0915297289250137,0.104355164734609,0.199102957482435,0.0372166631062722,0.197126297075874,0.102952629260118,0.0363516494596997,0.197126297075874,0.102167239214815,0.0396209754486665,0.0801411017186482,0.0565893531905491,0.0352867034754128,0.0801411017186482,0.19478019528198,0.306398792067569,0.219128549881152,0.138387452246725,0.086995890544612,0.0313965212658348,0.0578287245900303,0.0847475634462031,0.156068046456745,0.0956419665043803,0.0621193413150128,0.0356694456849138,0.172324634821596,0.135997191570209,0.0451074510792177,0.0350397928256957,0.085849731844356,0.116403006275285,0.0132287058954417,0.00989935677771786,0.0862418688346277,0.0633147840688013,0.00969792546527606,0.011578108504499,0.213611428302214,0.0892251851282517,0.0375023650028829,0.0154812222291842
"31",-0.0360166972182178,0.10240565242885,0.122990527381404,-0.0738150584041121,-0.039100441876485,-0.00147907919180924,-0.0266830713995746,-0.00147907919180924,0.109124458981546,0.0478619722239444,0.0296962140282962,0.0399641986134084,0.042993500475229,0.0478619722239444,0.0535226791033825,0.174787263287786,0.190280429286239,0.146848949728758,0.0999457830158799,0.08066643858381,0.0764111206601517,0.104784238382359,0.0790416854760947,-0.0247484331932879,0.085676776688732,0.0470181441306422,0.0745856959355149,0.0172735920313145,0.0587663002542602,0.0734218064324014,-0.0699279339324573,-0.0543510381347707,0.00645249547029176,0.0193561898574291,-0.0581641017551796,-0.0395456380275953,0.00518524370872732,0.013469706563001,0.124038496674727,0.000334136512385848,0.0852915037570258,0.0256287136468821
"32",0.0421796516894607,0.0802599039766058,0.192545314903262,0.0320607956477199,0.0627165438641832,0.0266814373938688,0.0481929991172183,0.0627165438641832,0.054501459727512,0.0543935558051677,0.0400229566427389,0.0315942381537447,0.0260323053140739,0.0543935558051677,0.178038220971935,0.186470786328097,0.186944310219369,0.205499682946442,0.0512928635880329,0.0410148084826011,0.0582119939614567,0.0666601158494936,0.167626619289118,0.0504436918366072,0.0680052172974123,0.0403994793337842,0.189481705606437,0.0851769747940709,0.0325046865133309,0.0410687773886981,NA,0.0257116130748834,NA,0.0200720672144992,0.036185695300475,0.0235479965710365,0.00245041673639781,0.0086531424703303,0.178826213761598,0.0871884039966073,0.0658097051706485,0.0300704960829045
"41",0.00636972843430332,0.0577971158301009,0.0918265368728412,-0.0324304802686207,0.0310312943876193,0.00247738583253311,0.02484360912805,0.0310312943876193,0.0556842122622491,0.0214682631279198,0.0418952260092685,0.0141382454676468,0.0173910606813671,0.0418952260092685,0.0503862041352699,0.106038533080776,0.0754057176880469,0.124532043249359,0.0466726323064967,0.0452246328961018,0.0462385238199363,0.0579219371811752,0.100516862638863,0.00837375785195586,0.0358211973452337,0.0170410069706681,0.103169126243003,0.0168644200011236,0.0403796547288032,0.0215699347824248,NA,-0.00885071473435578,NA,0.00838823281201996,NA,0.0116523816200403,NA,0.00510157324363393,0.0959959587681688,0.0185495089748965,0.0261158234753759,0.0140178104420467
