"","Time","pp","pp_nr5","HR","BR","SkinTemp","Posture","PeakAccel","Accelerator","Brake","Steering","Speed","IN_Lat","IN_Long"
"22",21,NA,NA,89,18.2,-3276.8,-14,0.07,43.12131015,-3.4906482233,-44.20319229825,25.34,1836.09634773,-5781.16340682
"23",22,NA,NA,88,18.2,-3276.8,-15,0.09,43.49905562,-1.761011422105,-2.659265972155,28.05,1836.10024374,-5781.16595562
"24",23,NA,NA,89,17.9,-3276.8,-14,0.09,41.255716225,-2.4167863365,1.70282151297,30.7,1836.10448511,-5781.16869084
"25",24,NA,NA,93,17.9,-3276.8,-13,0.13,40.498065505,-3.53236760075,-2.015950121425,34.52,1836.10901625,-5781.17151147
"26",25,NA,NA,97,18.2,-3276.8,-12,0.15,38.309318405,-2.33396985258,0.72308750823,37.02,1836.1139346,-5781.17445588
"27",26,NA,NA,96,18.2,-3276.8,-12,0.14,35.396476005,-2.675491228565,1.49408952655,38.1,1836.11915952,-5781.17743629
"28",27,NA,NA,93,18.5,-3276.8,-11,0.15,32.442549955,-0.860346803065,6.0235217934,39.875,1836.12459858,-5781.18033693
"29",28,0.0037604896,0.00408938917953264,89,18.5,-3276.8,-11,0.08,32.34453776,-3.6316274816,7.4270096445,40,1836.13021689,-5781.18292146
"30",29,0.00330192771428571,0.00404888062289173,89,18.4,-3276.8,-11,0.13,32.290306475,-4.38675857355,9.345514343,40.54,1836.13602585,-5781.18505746
"31",30,0.0037184265,0.00401982149677133,91,18.4,-3276.8,-11,0.12,32.398080575,-3.49361881846,13.7059195055,41.25,1836.14196489,-5781.18665211
"32",31,0.00393027185714286,0.00401722356097766,92,18.7,-3276.8,-11,0.12,25.88977432,-4.2414408518,14.467590768,41,1836.14799075,-5781.18769875
"33",32,0.003954720375,0.00403417091536892,92,18.7,-3276.8,-11,0.1,19.551189875,-3.97479430615,17.4526507225,41,1836.1541151,-5781.18814884
"34",33,0.00456584308333333,0.00419682389921228,92,19.2,-3276.8,-8,0.21,19.336059795,4.000660612725,10.5330804275,40.05,1836.16013904,-5781.18798471
"35",34,0.00422610925,0.00422828844454068,92,19.2,-3276.8,-12,0.2,19.51876323,26.195707343,9.002380498,39.375,1836.16595772,-5781.18736617
"36",35,0.00378443857142857,0.00423540095716601,93,19.4,-3276.8,-15,0.14,19.9307232,32.142509225,11.7836320555,38.85,1836.17147235,-5781.18641766
"37",36,0.0043289361875,0.00426194029440705,93,19.4,-3276.8,-17,0.15,20.44120536,29.358557675,-1.849566920055,36.51,1836.17660718,-5781.18535302
"38",37,0.00430792161538461,0.00428558034512766,89,19.6,-3276.8,-18,0.12,20.2979536,30.329570155,6.9693359179,33.95,1836.18140505,-5781.18431964
"39",38,0.0057273376875,0.00429178102235471,88,19.6,-3276.8,-18,0.15,20.137045855,30.69186058,23.547739455,31.65,1836.18590853,-5781.18323247
"40",39,0.00412291764285714,0.00426339749647645,88,20,-3276.8,-19,0.14,20.120576025,31.372469985,29.894074975,30.13,1836.19011672,-5781.18180018
"41",40,0.003797161,0.00423447842622588,88,20,-3276.8,-19,0.18,20.16658091,32.2483424,29.70311791,28.75,1836.19390284,-5781.17993229
"42",41,0.0041824305,0.00422876051956583,89,20.1,-3276.8,-19,0.13,20.30629466,40.790112395,-0.09639516725,26.425,1836.19717314,-5781.17788026
"43",42,0.0042220916,0.00424309994036428,89,20.1,-3276.8,-19,0.09,20.45517232,30.13974676365,-126.66367735,23.76,1836.1999347,-5781.17604594
"44",43,0.00506376085714286,0.00430568183446856,88,20.8,-3276.8,-19,0.12,32.29703868,-3.06593707475,-228.5656455,20.38,1836.20261529,-5781.17488119
"45",44,0.0040294035,0.0043380153187582,88,20.8,-3276.8,-19,0.09,35.412798775,-4.6544712585,-224.9290689,19.46,1836.20559393,-5781.17487594
"46",45,0.004222683,0.00421638966369743,88,20.8,-3276.8,-19,0.13,37.77810943,-6.721188897,-151.507742305,22.5,1836.20873313,-5781.17639937
"47",46,0.004568455,0.00423750305196591,87,20.8,-3276.8,-18,0.12,40.465465495,-5.1976414685,-62.453814145,23.54,1836.21162846,-5781.17915601
"48",47,0.00536231291666667,0.00429607931728935,86,20.8,-3276.8,-18,0.09,43.099657285,-5.2311224305,-36.3620810205,26.5,1836.21439005,-5781.18262677
"49",48,NA,NA,88,20.8,-3276.8,-18,0.14,44.322475095,-3.932659003683,1.40951911149,28.9,1836.21720186,-5781.18666141
"50",49,NA,NA,89,21.1,-3276.8,-18,0.13,44.08345058,-3.26119928855,6.50413897566,31.84,1836.22035603,-5781.19107819
"51",50,0.00395723814285714,0.00420640855056604,89,21.1,-3276.8,-18,0.13,44.04174577,-3.1735627616,7.192965861385,35.2,1836.22392921,-5781.19570026
"52",51,0.00406826057142857,0.00417290382214732,88,21.1,-3276.8,-18,0.13,43.565658815,-3.76900782825,-0.68598491189,38.26,1836.22788999,-5781.20050308
"53",52,0.004142553875,0.00413105503639423,85,21.1,-3276.8,-18,0.25,42.350678375,-2.301835610345,-3.319539834555,40.34,1836.23216355,-5781.20551341
"54",53,0.00475653455555556,0.00414200183855661,81,21.4,-3276.8,-17,0.16,40.02880852,-0.05976442613,-6.635730125,41.3,1836.23669757,-5781.21072504
"55",54,0.00401276725,0.00418401107693956,80,21.4,-3276.8,-18,0.12,38.344308125,-2.68861460713,-7.268277588,44.66,1836.24141291,-5781.21616509
"56",55,0.00344022576923077,0.00415315326773523,83,21.7,-3276.8,-17,0.09,37.95428539,-4.65832439995,-4.584646417265,45.7,1836.24626313,-5781.22180212
"57",56,0.00403811625,0.00417261030715138,84,21.7,-3276.8,-17,0.14,38.599197855,-5.891556295,-0.640292697865,47,1836.25124127,-5781.22756674
"58",57,0.00468671964285714,0.00419502751458917,84,21.9,-3276.8,-17,0.16,39.68014349,-4.77989886495,2.695218135195,47,1836.25638777,-5781.23338497
"59",58,0.0050547592,0.0041844238312569,83,21.9,-3276.8,-16,0.14,39.90003115,-5.19452459582,-2.877205378955,48.24,1836.26179434,-5781.23920071
"60",59,0.003313947,0.00410187872302252,82,21.8,-3276.8,-16,0.15,39.59894549,-5.347819991365,-7.4326412375,51,1836.26740782,-5781.24510261
"61",60,0.003580901875,0.00411642448022468,79,21.8,-3276.8,-17,0.15,39.49638542,-4.18300527168,-7.7560826375,51.46,1836.27313323,-5781.25118979
"62",61,0.00444974442857143,0.00413660191969514,76,22,-3276.8,-17,0.19,39.008029915,-4.36596980695,-9.2072225135,53,1836.27897852,-5781.25739715
"63",62,0.00465864125,0.00414046496662018,75,22,-3276.8,-17,0.15,37.60633341,-4.04307400055,-7.587728089,53,1836.28485294,-5781.2637816
"64",63,0.00440214471428571,0.00412051793052623,76,21.9,-3276.8,-16,0.16,36.10923806,-5.1478102645,-10.044917742,53.86,1836.29071977,-5781.27035061
"65",64,0.00389760642857143,0.00409276430435632,76,21.9,-3276.8,-16,0.15,34.879457145,-3.46067559066,-8.0579584575,55,1836.2965926,-5781.277038
"66",65,0.00382830742857143,0.00418168499429113,77,22.1,-3276.8,-16,0.18,33.96688374,-4.4646375128,-3.947807369015,55,1836.3024453,-5781.28380102
"67",66,0.00459456471428571,0.00420872531984141,79,22.1,-3276.8,-15,0.2,33.562546525,-3.676495654695,-4.7774494272,55,1836.30827205,-5781.29056638
"68",67,0.0040911885,0.00424736003293199,79,22.3,-3276.8,-15,0.13,33.42935876,-4.8849042428,-5.73072892975,55,1836.31408878,-5781.29728719
"69",68,0.00468170021428571,0.00430956700804524,79,22.3,-3276.8,-15,0.1,33.44759848,-4.57320665355,-6.6889686265,54.67,1836.31989963,-5781.30396213
"70",69,0.0051747118125,0.00437348675404063,81,22.2,-3276.8,-15,0.14,33.40985122,-4.67491982075,-4.97398129255,55.18,1836.32566239,-5781.31062939
"71",70,0.00455242435714286,0.00441243003874534,87,22.2,-3276.8,-15,0.15,33.293710155,-5.632638315,-5.35348821003,55.31,1836.33138174,-5781.31729797
"72",71,0.0045024725625,0.00442398477306015,89,22.1,-3276.8,-14,0.13,33.367886565,-5.151552109,-5.70134335465,54.165,1836.3370833,-5781.32395404
"73",72,0.00461380757142857,0.00442390995122873,87,22.1,-3276.8,-14,0.15,32.98585893,-5.82787305735,-4.74768617685,54,1836.34276776,-5781.33059994
"74",73,0.004382452875,0.00441525117521873,83,21.7,-3276.8,-15,0.14,32.50637267,-5.906794067,-6.94915663855,54.675,1836.34845321,-5781.337206
"75",74,0.00457273523076923,0.00438376881976775,79,21.7,-3276.8,-14,0.13,31.9924959,-5.678210225,-5.6607501119,54.45,1836.35412837,-5781.3438021
"76",75,0.0046336108,0.00437368993530581,80,21.3,-3276.8,-14,0.08,31.37541836,-5.3802804595,-5.1957709466,54,1836.35978514,-5781.3503988
"77",76,0.00425827528571429,0.00437587700979667,82,21.3,-3276.8,-14,0.08,31.28362571,-5.8400003075,-4.8184531555,54,1836.36542283,-5781.35699625
"78",77,0.00454108613333333,0.00435569373140149,82,21,-3276.8,-13,0.08,31.325065845,-6.1577722255,-4.95352180915,54,1836.37105803,-5781.36360057
"79",78,0.00503384515384615,0.00434827584327515,84,21,-3276.8,-14,0.13,31.200627385,-6.081366134695,-5.0408652418,54,1836.37674231,-5781.37018212
"80",79,0.0043149800625,0.00435123337824786,84,20.7,-3276.8,-14,0.15,29.283391785,-6.412359949,-4.5854885431,54,1836.38243286,-5781.37676205
"81",80,0.00457643730769231,0.0043282294658863,83,20.7,-3276.8,-11,0.13,24.23420217,-5.5671454982,-5.40073361305,54,1836.38811105,-5781.38331855
"82",81,0.004601947125,0.00433351913991077,83,20.4,-3276.8,-11,0.13,25.65084508,-4.829430188215,-7.1131637705,53.565,1836.39373611,-5781.3897735
"83",82,0.00422838578571429,0.00432677272422897,84,20.4,-3276.8,-10,0.13,20.989309855,-5.67576158,-7.29599046515,52.53,1836.39927411,-5781.39615294
"84",83,0.00508926861538462,0.00427626265357791,86,20.2,-3276.8,-10,0.09,20.61906515,-3.51219416055,-7.5853809575,51.845,1836.40472079,-5781.4024419
"85",84,0.004601787,0.0041208657964232,86,20.2,-3276.8,-10,0.12,20.45263833,8.618372524116,-7.2568039595,50.845,1836.41006982,-5781.4086006
"86",85,0.003578402875,0.00406616432677348,87,19.7,-3276.8,-9,0.09,20.41182926,22.608075045,-7.7438516795,49.845,1836.41526528,-5781.41459379
"87",86,0.00385999985714286,0.00403231061015688,90,19.7,-3276.8,-8,0.15,20.41520918,23.05481178,-8.115130138,48.17,1836.420249,-5781.42034377
"88",87,0.004342452625,0.00402104619747607,92,19.2,-3276.8,-7,0.15,20.418404385,26.990395855,-8.0667419525,45.815,1836.42501831,-5781.42582612
"89",88,0.00423106557142857,0.00401406875997273,89,19.2,-3276.8,-7,0.08,20.465312605,32.08364709,-8.0884732675,44.645,1836.42956388,-5781.43105845
"90",89,0.00356728825,0.00400944015553802,87,18.8,-3276.8,-10,0.08,20.677122805,34.879559845,-7.677815605,42.03,1836.4338129,-5781.43596597
"91",90,0.004383936,0.00401797564501252,85,18.8,-3276.8,-12,0.14,21.14361344,32.430640895,-8.1440011265,37.86,1836.43767558,-5781.44043333
"92",91,0.00396649875,0.00404481941913255,84,18.7,-3276.8,-14,0.07,21.23398271,34.670397665,-8.7856385135,35.295,1836.44110935,-5781.44440596
"93",92,0.00433541014285714,0.00409219875061813,84,18.7,-3276.8,-18,0.16,21.038266665,41.741743325,-7.2736964405,31.185,1836.44412453,-5781.44790102
"94",93,0.004314840875,0.00415504931404359,89,18.4,-3276.8,-19,0.16,21.04243216,34.684305065,-7.0849710565,26.655,1836.4467123,-5781.45090372
"95",94,0.0057144085,0.00419739131895655,92,18.4,-3276.8,-20,0.2,21.035146145,46.50550772,-3.920395135655,23.02,1836.44887434,-5781.45338607
"96",95,NA,NA,93,18.3,-3276.8,-21,0.27,21.328243505,41.251635055,1.50876784699,18.185,1836.45054009,-5781.45527247
"97",96,0.0051499122,0.00420817620701899,89,18.3,-3276.8,-21,0.16,21.29776949,46.257460995,2.554948337448,12.865,1836.45156318,-5781.45641223
"98",97,0.003434323,0.00420304172096963,88,18,-3276.8,-22,0.21,21.21061838,46.33964019,5.4329126165,7.265,1836.45200673,-5781.45689865
"99",98,NA,NA,86,18,-3276.8,-22,0.15,21.1357798,23.9487712035,5.751204969,3.615,1836.45216021,-5781.45706317
"100",99,NA,NA,82,18,-3276.8,-21,0.09,21.07738096,31.55083639629,4.53737517,3,1836.45239418,-5781.45731811
"101",100,NA,NA,81,18,-3276.8,-21,0.08,29.77543731,1.420927969909,48.430258505,2.535,1836.45271788,-5781.45767046
"102",101,NA,NA,82,18,-3276.8,-19,0.08,37.686540105,0.887743405258,206.9084524,2.85,1836.45330831,-5781.4582983
"103",102,NA,NA,81,18,-3276.8,-19,0.04,40.39326249,-0.50824258925,318.321046,8.295,1836.45454719,-5781.45925287
"104",103,NA,NA,81,17.7,-3276.8,-18,0.06,42.935269175,-0.419188642155,258.7139147,13.505,1836.45669093,-5781.45978315
"105",104,NA,NA,82,17.7,-3276.8,-17,0.06,45.977550745,-0.2718940403165,209.5034796,16.735,1836.45936597,-5781.4590717
"106",105,0.004381412,0.00419686617448721,82,17.7,-3276.8,-17,0.04,48.181997315,0.5373806762215,38.543809875,22.35,1836.46214883,-5781.45680337
"107",106,0.00469391528571429,0.00416920884646452,82,17.7,-3276.8,-17,0.07,47.759811745,-1.64049875516,3.134106996315,25.735,1836.465138,-5781.45349368
"108",107,0.00463665375,0.00408877174386247,83,17.5,-3276.8,-17,0.06,46.606404955,1.12221035978825,-10.145471005,30.215,1836.46854057,-5781.44955936
"109",108,0.00379018742857143,0.003982445980028,84,17.5,-3276.8,-16,0.06,44.668585155,-1.947105623025,-11.885666084,35.26,1836.47238537,-5781.44513916
"110",109,0.0033677015,0.00388516499566352,84,17.5,-3276.8,-15,0.04,42.287471685,-4.884207408,-15.87554237,39.43,1836.47658339,-5781.44028231
"111",110,0.00317789985714286,0.00382674760416212,85,17.5,-3276.8,-16,0.07,42.3389517,-5.587719471,-16.516137265,41.51,1836.48108327,-5781.43513644
"112",111,0.003446040875,0.00381578531904983,87,17.3,-3276.8,-15,0.06,41.18043494,-5.3097984105,-17.602396525,43.51,1836.48586806,-5781.42974049
"113",112,0.00405036457142857,0.00383207454727204,90,17.3,-3276.8,-17,0.06,39.870560205,-5.8412845345,-18.33483445,46.07,1836.49086846,-5781.42408195
"114",113,0.00417525325,0.00383665694381922,91,17,-3276.8,-17,0.07,39.70388718,-6.071692033,-16.583073335,48,1836.49602744,-5781.41820408
"115",114,0.00341294457142857,0.0038186595160297,87,17,-3276.8,-17,0.12,39.549963255,-6.997533144,-16.379571285,49.92,1836.501309,-5781.41214852
"116",115,0.00324486675,0.00381237064770365,83,16.8,-3276.8,-17,0.04,40.16607414,-7.1910596455,-16.914658435,50,1836.50671458,-5781.40593405
"117",116,0.00387163142857143,0.00384157310022704,79,16.8,-3276.8,-17,0.04,40.817259655,-6.4630256185,-16.317410555,51.27,1836.51225987,-5781.39957294
"118",117,0.004290104875,0.00388712639280721,75,16.7,-3276.8,-15,0.06,40.54993174,-7.0376744385,-16.83870961,52.465,1836.51795363,-5781.39305367
"119",118,0.00488295442857143,0.00391215231531117,75,16.7,-3276.8,-15,0.08,40.118123245,-7.3214291085,-16.651125,55,1836.52378617,-5781.38636931
"120",119,0.004311067375,0.00389819911034287,77,16.5,-3276.8,-15,0.06,40.173745995,-7.011358708,-16.786153275,55,1836.52974939,-5781.37953153
"121",120,0.00382355614285714,0.00385406881851091,79,16.5,-3276.8,-15,0.06,40.150601615,-7.08026859,-14.944961625,57.52,1836.53584569,-5781.37255695
"122",121,0.0044993885,0.00379189089082473,82,16.1,-3276.8,-15,0.04,40.21063086,-7.171931872,-16.24609824,58,1836.54207081,-5781.36544692
"123",122,0.00367894557142857,0.00371973674702529,83,16.1,-3276.8,-15,0.12,39.35078223,-6.456012724,-16.30732247,59.11,1836.54841146,-5781.35815626
"124",123,0.003164762875,0.00364979188554073,81,16,-3276.8,-15,0.04,38.06123111,-6.272773511,-16.7399927,61.445,1836.55489731,-5781.35070528
"125",124,0.00312176742857143,0.00360207734351861,77,16,-3276.8,-15,0.06,36.71037627,-6.095770156,-16.01946787,62.11,1836.56151951,-5781.34312536
"126",125,0.00300623957142857,0.00359076321510414,75,15.6,-3276.8,-15,0.06,35.552396575,-6.2259268345,-15.884892485,63.48,1836.56826219,-5781.3354414
"127",126,0.0040186935,0.00360547513919979,75,15.6,-3276.8,-15,0.07,33.978828125,-5.6306733705,-14.797324755,64.24,1836.57507126,-5781.32769186
"128",127,0.00402952214285714,0.00362347842449195,76,15.5,-3276.8,-15,0.09,32.99638633,-6.39077572,-14.84912762,64,1836.58188249,-5781.31986144
"129",128,0.003236383375,0.00363446099458581,77,15.5,-3276.8,-15,0.1,32.859125,-6.5777531845,-16.541585855,64,1836.58871754,-5781.31197234
"130",129,0.00352346242857143,0.0036483590734224,78,15.2,-3276.8,-14,0.08,32.995958195,-6.7193672065,-18.51029598,65.84,1836.59559576,-5781.30406056
"131",130,0.0039651815,0.00366697286751969,80,15.2,-3276.8,-14,0.04,32.87225792,-6.7790230935,-15.32744008,65.045,1836.602481,-5781.29610258
"132",131,0.00360662871428571,0.00368530893306533,79,15.2,-3276.8,-14,0.06,32.465523635,-6.8490222905,-16.187489025,65,1836.60938268,-5781.28812285
"133",132,0.003235854375,0.00371588033210173,79,15.2,-3276.8,-14,0.06,32.406225235,-7.312544564,-17.546203855,65,1836.61627854,-5781.28012464
"134",133,0.00405796528571429,0.00376561513603648,81,15.1,-3276.8,-14,0.04,32.402631965,-7.168569401,-15.80564462,65,1836.6231939,-5781.27211704
"135",134,0.00493404625,0.00381048743077819,80,15.1,-3276.8,-14,0.06,32.446312355,-6.760023909,-16.57668317,65,1836.6301425,-5781.26411973
"136",135,0.003879477,0.00382303580268558,78,15.1,-3276.8,-14,0.04,32.47882827,-6.5196349085,-17.02025872,65,1836.63711666,-5781.25611699
"137",136,NA,NA,76,15.1,-3276.8,-14,0.06,32.82948112,-6.289100969,-15.0140868,65,1836.64410831,-5781.24809901
"138",137,0.00418485785714286,0.00381738253747641,78,15.1,-3276.8,-12,0.04,33.245059185,-6.3636276735,-17.055758775,65,1836.65114421,-5781.2401041
"139",138,0.0034738785,0.00379040896309795,79,15.1,-3276.8,-12,0.04,33.01832339,-6.7975048475,-14.3161718755,65.07,1836.65820099,-5781.23209593
"140",139,0.00377635428571429,0.0037649625442165,79,15.4,-3276.8,-12,0.04,32.988237675,-7.244778259,-14.23799936,66.96,1836.66527193,-5781.2240589
"141",140,0.0042234745,0.00374213707729562,81,15.4,-3276.8,-14,0.06,33.13948853,-7.093056226,-14.782316915,66.08,1836.67231371,-5781.21594372
"142",141,0.00385079514285714,0.00370059856759687,82,15.7,-3276.8,-12,0.04,33.255851735,-7.116657507,-13.513288843,67.36,1836.67931175,-5781.20774022
"143",142,0.004089184375,0.00363609615049066,82,15.7,-3276.8,-12,0.04,33.34931504,-7.063007275,-14.46412479,67.2,1836.6863535,-5781.19952844
"144",143,0.00298223314285714,0.00356468065756042,80,15.9,-3276.8,-12,0.06,32.99252245,-7.197391977,-17.08138077,67,1836.69342375,-5781.19128018
"145",144,0.003104261125,0.00351004984248207,79,15.9,-3276.8,-14,0.06,22.186456255,-6.1405426095,-16.628703885,67,1836.70054434,-5781.18302919
"146",145,0.00308371042857143,0.00348878589659167,79,16.1,-3276.8,-14,0.04,19.40705717,-8.760539758,-16.18518238,67,1836.70764564,-5781.1748376
"147",146,0.003325797875,0.00350362827326477,78,16.1,-3276.8,-14,0.07,19.341427125,-9.7542999395,-16.60281398,67,1836.71462472,-5781.16675092
"148",147,0.00359092685714286,0.00353689749726551,78,16.3,-3276.8,-11,0.08,19.361602185,5.14871089841,-13.966536105,65.08,1836.72145188,-5781.15876144
"149",148,0.004505943875,0.00356471031279761,78,16.3,-3276.8,-10,0.07,19.34442906,0.7040490806565,-17.553108525,64.4,1836.72814497,-5781.15089889
"150",149,0.00326664,0.00358344039168354,80,16.5,-3276.8,-10,0.07,19.330372185,-2.444045665395,-18.985307415,63,1836.73472202,-5781.1431798
"151",150,0.003424783625,0.00361073175954097,79,16.5,-3276.8,-8,0.06,19.329143535,-3.994311512935,-18.97617512,62.84,1836.74119155,-5781.13560249
"152",151,0.00375837457142857,0.00364711523987,78,16.9,-3276.8,-9,0.09,19.397706925,-4.34883044605,-18.593134025,61,1836.74755263,-5781.12817425
"153",152,0.00489468125,0.00366213953365571,79,16.9,-3276.8,-9,0.04,19.453180075,-1.950125734815,-19.039871625,60,1836.75380784,-5781.12090201
"154",153,0.00399989842857143,0.00362838377707243,78,17.6,-3276.8,-9,0.07,19.54854963,7.6134271415715,-17.504410055,59.635,1836.75995688,-5781.11378742
"155",154,0.0032025255,0.00355864253404811,78,17.6,-3276.8,-8,0.07,19.58170497,27.607735205,-16.722822765,57.8,1836.76599549,-5781.10684041
"156",155,0.00366750928571429,0.00349016801652183,78,17.9,-3276.8,-8,0.08,19.84503957,32.84435823,-17.64181627,56.44,1836.77187789,-5781.10013673
"157",156,0.003422620125,0.00344172364205897,80,17.9,-3276.8,-6,0.07,20.369866365,34.213360605,-18.51430035,54.36,1836.77750214,-5781.09380994
"158",157,0.00287737057142857,0.00342441926154366,81,18.8,-3276.8,-6,0.07,20.27310222,32.807054515,-17.23917702,51.36,1836.7827384,-5781.08789397
"159",158,0.003251540625,0.00344457607449243,81,18.8,-3276.8,-8,0.07,20.163248335,31.46965213,-17.86157669,47.84,1836.7875525,-5781.08242683
"160",159,0.00331352228571429,0.00348829208799144,80,19.1,-3276.8,-8,0.06,20.08988519,30.876814315,-17.80546111,43,1836.79197876,-5781.07747785
"161",160,0.003944351625,0.00353873914893057,80,19.1,-3276.8,-10,0.12,20.137900085,32.315642285,-18.43880058,39.76,1836.79601013,-5781.07300515
"162",161,0.00355505871428571,0.00358885654523671,80,19.2,-3276.8,-12,0.12,20.01003041,37.45943086,-19.84929716,35.92,1836.7996338,-5781.0689382
"163",162,0.003041374,0.00364626986254593,79,19.2,-3276.8,-14,0.07,20.102115965,40.98757965,-20.138610505,32.635,1836.80290398,-5781.06527184
"164",163,0.00529225028571429,0.00369814789199635,77,19.4,-3276.8,-14,0.06,20.17542671,40.856720245,-19.934411005,29.2,1836.80576874,-5781.06211167
"165",164,0.003865462375,0.00370968435348802,76,19.4,-3276.8,-14,0.06,20.592769465,45.77146769,-19.370944285,24.4,1836.80814114,-5781.05950929
"166",165,0.003347798,0.00369594459311479,79,19.6,-3276.8,-15,0.03,20.789019305,46.23659106,-22.85738909,19.76,1836.80994171,-5781.05755083
"167",166,0.003722643875,0.0036912369063941,82,19.6,-3276.8,-15,0.04,20.581477725,41.74902029,-18.010732165,15.24,1836.81118971,-5781.05619309
"168",167,0.00393840928571429,0.00368678571781898,84,19.4,-3276.8,-15,0.04,20.58160812,34.725313735,-18.71530883,9.92,1836.81200448,-5781.05530032
"169",168,0.003939878125,0.003655431732044,84,19.4,-3276.8,-15,0.03,20.532465065,39.059442175,-18.68331975,5.98,1836.81242268,-5781.054834
"170",169,0.00447703616666667,0.00360062092219497,80,19.6,-3276.8,-15,0.03,20.48771544,39.559858695,-19.200223345,3.155,1836.81252279,-5781.05471595
"171",170,NA,NA,74,19.6,-3276.8,-15,0.03,20.4836848,37.534471185,-20.05230772,3,1836.81252,-5781.05472
"172",171,NA,NA,71,19.1,-3276.8,-15,0.04,20.46927502,38.439432155,-20.65942592,2.88,1836.81252,-5781.05472
"173",172,0.0032415715,0.00353622974215035,71,19.1,-3276.8,-15,0.12,20.44970591,38.195237905,-20.81931884,0,1836.81252,-5781.05472
"174",173,0.00301315628571429,0.0034757737815008,73,18.4,-3276.8,-15,0.03,20.445984265,36.481630685,-21.21408785,0,1836.81252,-5781.05472
"175",174,0.003872516,0.00343111822207298,77,18.4,-3276.8,-15,0.12,20.4345873,34.77267771,-21.24417496,0,1836.81252,-5781.05472
"176",175,0.00325691314285714,0.00339679120324486,81,17.8,-3276.8,-15,0.03,20.43152799,34.451225545,-21.35621155,0,1836.81252,-5781.05472
"177",176,0.00297543125,0.00337642036940885,84,17.8,-3276.8,-15,0.04,20.41917702,35.0920858,-21.25203728,0,1836.81252,-5781.05472
"178",177,0.00328809485714286,0.00337446788787088,86,16.6,-3276.8,-15,0.03,20.412324665,38.005052465,-21.432200775,0,1836.81252,-5781.05472
"179",178,0.003753947875,0.00338257626813204,86,16.6,-3276.8,-15,0.03,20.40477268,38.03942733,-21.438272865,0,1836.81252,-5781.05472
