"","Time","pp","pp_nr5","HR","BR","SkinTemp","Posture","PeakAccel","Accelerator","Brake","Steering","Speed","IN_Lat","IN_Long"
"21",20,NA,NA,86,18,-3276.8,-19,0.12,37.656847865,-2.21163492719745,-9.347580882,28.91,1836.10434768,-5781.1668408
"22",21,NA,NA,86,18,-3276.8,-19,0.18,36.90201696,-3.03986362855,-11.930882351,30.18,1836.10857456,-5781.16926672
"23",22,NA,NA,86,18,-3276.8,-19,0.07,35.02625327,-5.0928981005,-4.17369200669,33.32,1836.1130715,-5781.17183484
"24",23,NA,NA,85,18.6,-3276.8,-19,0.1,34.6355855,-4.2777039485,-1.240893614865,35,1836.11779176,-5781.1744848
"25",24,NA,NA,85,18.6,-3276.8,-20,0.13,34.651828005,-3.90388019825,7.8339076063,35,1836.12275562,-5781.17711028
"26",25,NA,NA,86,18.9,-3276.8,-19,0.15,34.107551145,-3.6884427875,6.2334158,37,1836.1279824,-5781.17957496
"27",26,NA,NA,85,18.9,-3276.8,-17,0.15,32.44963884,-3.19260111186,6.283037276,39,1836.1334538,-5781.18172386
"28",27,NA,NA,86,19.1,-3276.8,-17,0.13,32.43742406,-4.60573594645,10.65228375,39,1836.13910232,-5781.18345468
"29",28,NA,NA,88,19.1,-3276.8,-17,0.13,32.5107422,-3.4780136274015,7.876896206,39,1836.14483682,-5781.18477006
"30",29,NA,NA,87,19.6,-3276.8,-19,0.13,30.06073235,-3.92637806277,13.6722829125,40.085,1836.15063294,-5781.18584202
"31",30,NA,NA,86,19.6,-3276.8,-22,0.14,24.86288254,-2.817499148165,14.323944778,39.44,1836.1565091,-5781.1866243
"32",31,NA,NA,89,19.7,-3276.8,-25,0.21,19.730620445,11.5566359369,19.13299167,39.88,1836.16242618,-5781.18687852
"33",32,NA,NA,91,19.7,-3276.8,-27,0.18,19.96061082,28.05405192,17.941912615,39.04,1836.16817352,-5781.18651642
"34",33,0.004782677,0.00458086664400132,91,20.1,-3276.8,-28,0.15,20.237335135,28.92481573,12.583352851,37.005,1836.17350002,-5781.18576744
"35",34,0.00406685928571429,0.00456092854152972,91,20.1,-3276.8,-28,0.1,20.162103855,31.75696377,9.5287090887,35.725,1836.17850012,-5781.18489126
"36",35,0.00454665771428571,0.00453481899083157,88,20.2,-3276.8,-29,0.13,20.25723302,39.535098655,24.757441565,33.215,1836.1832145,-5781.18395538
"37",36,0.004358331375,0.00451626143704959,86,20.2,-3276.8,-29,0.1,20.115923665,35.464007265,31.079397895,30.605,1836.18746082,-5781.18279408
"38",37,0.00455792285714286,0.00450276649048826,85,20.3,-3276.8,-29,0.12,19.939493195,30.098858315,27.0546092,28.61,1836.19129302,-5781.18124932
"39",38,0.004138313375,0.00449258980001188,85,20.3,-3276.8,-30,0.16,19.980328605,36.185387795,29.295397175,26.92,1836.19483794,-5781.17941206
"40",39,0.00429375185714286,0.00449206825999069,83,20.4,-3276.8,-29,0.12,20.16596539,36.173935575,-14.7235515874,25.04,1836.19797444,-5781.17747676
"41",40,0.004750637375,0.00450448397464034,82,20.4,-3276.8,-29,0.1,20.125705995,23.4911280056321,-150.26106221,22.2,1836.2007093,-5781.17577024
"42",41,0.00496146385714286,0.0045122677898589,82,20.4,-3276.8,-30,0.14,24.483501625,-3.448612703,-211.44025665,20.325,1836.20340066,-5781.17482488
"43",42,0.00435099125,0.00450208566247998,82,20.4,-3276.8,-29,0.15,29.63309585,-4.8252456295,-218.4065451,19.16,1836.20623428,-5781.17496036
"44",43,NA,NA,82,20.2,-3276.8,-28,0.14,32.57175774,-2.598059027315,-142.5158269,19,1836.20900061,-5781.17628054
"45",44,NA,NA,83,20.2,-3276.8,-29,0.12,35.427765245,-1.4883204561,-47.364049075,20.76,1836.21153036,-5781.17849328
"46",45,NA,NA,83,20.3,-3276.8,-29,0.13,36.273161915,-2.15321373515,-14.2232072385,22.48,1836.2140227,-5781.18110226
"47",46,NA,NA,81,20.3,-3276.8,-28,0.13,36.095718935,-2.1971652507,-11.9086499867,23.2,1836.2166771,-5781.18400443
"48",47,NA,NA,79,20,-3276.8,-28,0.14,37.543081475,-2.670165964,-8.20803302229,26,1836.21954723,-5781.18720045
"49",48,NA,NA,81,20,-3276.8,-29,0.19,38.20309571,-1.93502991503,-5.40848615158,27.92,1836.22262169,-5781.1906899
"50",49,NA,NA,81,20.1,-3276.8,-28,0.2,38.275203495,-3.3985835305,-2.350552995695,30.48,1836.22587117,-5781.19445505
"51",50,NA,NA,82,20.1,-3276.8,-28,0.15,38.215825105,-1.7714023638685,-7.25158165516,32,1836.22933065,-5781.19844418
"52",51,0.00397539983333333,0.00448643526349665,84,20.2,-3276.8,-29,0.14,37.26187212,-0.2935203073235,-0.6817068661725,32.88,1836.23296602,-5781.20266602
"53",52,0.004386498,0.00447923777934101,83,20.2,-3276.8,-28,0.14,35.52517228,-1.557594448185,-5.9408387397,35.84,1836.23675703,-5781.20709063
"54",53,0.004486005,0.00447892760004613,82,20.3,-3276.8,-28,0.1,35.406444935,-2.130237150695,-4.92502271304,37.48,1836.24065574,-5781.21167466
"55",54,0.004314726625,0.00448197897818737,80,20.3,-3276.8,-28,0.12,35.414552375,-2.65998148755,-0.79551637734,37.96,1836.24466809,-5781.21638859
"56",55,0.00467411857142857,0.00449115840082887,80,20.7,-3276.8,-27,0.18,35.480176235,-2.330000538885,0.565025309835,39,1836.24879837,-5781.22121148
"57",56,0.004084859875,0.00450984539827264,80,20.7,-3276.8,-27,0.14,35.24563617,-3.1138823685,-7.11683477495,40.12,1836.25305834,-5781.22610895
"58",57,0.00446574642857143,0.00454133052699455,80,20.7,-3276.8,-27,0.15,35.34813962,-2.96427543555,-5.43500037245,40.64,1836.2573817,-5781.23108412
"59",58,0.00421912825,0.00459128663157427,82,20.7,-3276.8,-28,0.13,35.5713337,-3.49354410185,-9.7517039845,42,1836.26177637,-5781.2361564
"60",59,0.00391570328571429,0.00467226533715678,83,20.4,-3276.8,-27,0.16,35.926072805,-1.7446126617125,-7.36700408555,42,1836.26624937,-5781.24133899
"61",60,0.00468240233333333,0.004773768541835,82,20.4,-3276.8,-27,0.16,35.612995285,-2.89388351396,-8.23553974489,43.33,1836.27082032,-5781.24661137
"62",61,0.0047621635,0.00488370903012668,86,20.5,-3276.8,-27,0.14,35.549404355,-0.94823442954,-3.053776896575,44,1836.27544848,-5781.25198245
"63",62,0.00511985271428571,0.00500066694619751,88,20.5,-3276.8,-26,0.12,35.60512707,-0.799357863645,-2.78335047977,44,1836.28011012,-5781.25743183
"64",63,0.005934889875,0.00510371603040594,87,20.2,-3276.8,-27,0.19,35.50376608,-0.9503966046805,-6.95193735295,44,1836.28481124,-5781.26291481
"65",64,0.00598454371428571,0.0051522813622504,88,20.2,-3276.8,-27,0.09,35.345475235,-2.626321856605,-4.408019035845,44.49,1836.28952961,-5781.2684538
"66",65,0.005687264125,0.00514427920655484,86,20,-3276.8,-26,0.21,35.22549901,-3.7652449563,-4.540021804917,45.755,1836.29429445,-5781.27402648
"67",66,0.004713635,0.00510886071497952,84,20,-3276.8,-26,0.18,35.220793115,-3.8342602223,-5.061746716645,45.49,1836.29912331,-5781.279609
"68",67,0.004834197,0.00508423235112246,84,19.8,-3276.8,-27,0.13,35.176532855,-2.1537446984,-4.79280222291,45.96,1836.30398247,-5781.28521117
"69",68,0.00511018457142857,0.00508008656533074,86,19.8,-3276.8,-27,0.14,35.38197075,-0.948912683335,-6.3561482845,46.4,1836.3088539,-5781.29081784
"70",69,0.005002952,0.00508236457572361,88,19.3,-3276.8,-27,0.18,35.34413377,-1.54271114492,-9.3069645645,46,1836.31374381,-5781.29645109
"71",70,0.005410231,0.0050833984061423,89,19.3,-3276.8,-26,0.19,35.151217635,-0.35387922836335,-8.27101283015,46,1836.31863114,-5781.30213741
"72",71,0.005244178125,0.00508921815469475,88,18.9,-3276.8,-26,0.13,35.246460295,-1.4446790644905,-0.72348911088,46,1836.32350839,-5781.30785448
"73",72,0.00479149485714286,0.00510007987510208,89,18.9,-3276.8,-26,0.18,35.69192279,-1.3647734252105,-6.74634453749,47.125,1836.3284058,-5781.31356789
"74",73,0.00612708825,0.00509182251031364,85,18.5,-3276.8,-25,0.12,35.454963135,-0.629296452535,-6.396099815095,47,1836.33334677,-5781.31928955
"75",74,0.00523212485714286,0.00504128046731084,81,18.5,-3276.8,-24,0.16,35.39052162,-1.12766874121,-6.541877088,46.32,1836.33833157,-5781.32505324
"76",75,0.0050127955,0.00497551826058831,79,17.9,-3276.8,-23,0.13,33.389014345,-0.027268084646,-6.2092937946,47.68,1836.34336596,-5781.33085893
"77",76,NA,NA,80,17.9,-3276.8,-24,0.12,32.461037755,-0.442091220814,-6.52394012615,48,1836.34841667,-5781.33668622
"78",77,NA,NA,83,17.6,-3276.8,-24,0.12,32.132642435,-1.60575831994,-7.22456638685,48,1836.35347047,-5781.34253262
"79",78,NA,NA,84,17.6,-3276.8,-23,0.12,32.13782717,-1.362307469875,-6.5287712515,48.09,1836.35853858,-5781.34840437
"80",79,NA,NA,85,17.3,-3276.8,-21,0.16,31.398991425,-0.60163514225,-6.41131579245,49.39,1836.36360906,-5781.35432163
"81",80,0.004025322,0.00493650613661903,88,17.3,-3276.8,-21,0.1,31.37673361,-1.67854335895,-3.37421402775,48,1836.36869448,-5781.36027261
"82",81,0.004587388875,0.00489986695185015,89,17.1,-3276.8,-22,0.14,31.372831625,-2.68164676905,-6.44561337465,49.205,1836.37383027,-5781.36622554
"83",82,0.00478815742857143,0.00486643562586927,89,17.1,-3276.8,-23,0.14,30.719247335,-1.4819187239325,-7.8465825515,48.73,1836.37899642,-5781.37218858
"84",83,0.00488165025,0.00485051449146615,87,16.9,-3276.8,-23,0.13,29.18154979,0.2603336795025,-5.53175935144,49.24,1836.38415096,-5781.37817532
"85",84,0.00494534257142857,0.00484059526550919,89,16.9,-3276.8,-22,0.1,26.096238365,2.232098540714,-6.17400376245,48.56,1836.3892911,-5781.38414571
"86",85,0.00452136957142857,0.00483632641996229,88,16.7,-3276.8,-22,0.13,19.77767763,4.410323492,-6.7493699935,49.395,1836.39442011,-5781.39005223
"87",86,0.00526452071428571,0.00483220451313389,87,16.7,-3276.8,-20,0.13,20.281704865,21.366087780775,-7.32689257085,48.035,1836.39947286,-5781.3958806
"88",87,0.004934003125,0.00482087193029103,88,16.5,-3276.8,-20,0.14,22.177041205,27.93455373,-8.1496107481,47.23,1836.4043748,-5781.40155489
"89",88,0.00490279457142857,0.00480264437655855,90,16.5,-3276.8,-18,0.1,22.94271062,28.08164341,-6.5725672508,45.355,1836.40906842,-5781.40698261
"90",89,0.0046200295,0.00477999021723592,90,16.4,-3276.8,-17,0.07,22.7315571,26.71528554,-9.7850206905,44.19,1836.41354793,-5781.41219409
"91",90,0.00459855257142857,0.00475961633523226,89,16.4,-3276.8,-19,0.09,22.66668619,24.73378383,-11.357716781,42.03,1836.41786271,-5781.41722701
"92",91,0.00444500871428571,0.0047455253234675,92,16.6,-3276.8,-19,0.08,22.59400724,33.155763225,-10.2618878405,40.68,1836.42200874,-5781.4220619
"93",92,0.005499271,0.0047232385104427,89,16.6,-3276.8,-19,0.07,22.547311605,30.80902098,-8.9790408545,37.945,1836.42591279,-5781.42660294
"94",93,0.00467162771428571,0.0046766343949856,87,16.4,-3276.8,-22,0.09,22.50709405,29.20564387,-7.55962981325,35.745,1836.42955389,-5781.43084272
"95",94,0.00425920585714286,0.00461301240765001,86,16.4,-3276.8,-25,0.13,22.472505875,24.66407069,-7.819860237,33.475,1836.43294434,-5781.43480164
"96",95,0.004678099375,0.00455047702944093,88,16.3,-3276.8,-26,0.09,22.460952705,28.49546318,-6.448816133,32.39,1836.43615848,-5781.43854906
"97",96,0.00410855228571429,0.0045116685093531,89,16.3,-3276.8,-24,0.09,22.439740235,33.668921385,-10.414639101,29.87,1836.43922814,-5781.44212629
"98",97,0.004020347375,0.00451289172116976,88,16.1,-3276.8,-24,0.07,22.41466295,33.92809336,-4.90784886325,28.03,1836.44209806,-5781.44549634
"99",98,0.003936479,0.00455944563971156,87,16.1,-3276.8,-25,0.08,22.391901815,34.797922145,-1.12148605014,26.03,1836.44469993,-5781.44854392
"100",99,0.00485434775,0.00464346456722886,86,16.3,-3276.8,-26,0.09,22.330413955,33.82705756,-6.2073320405,23.99,1836.44704071,-5781.45125475
"101",100,0.004528886,0.00475100108496804,84,16.3,-3276.8,-29,0.12,22.28061934,43.65020075,-7.3332210505,20.705,1836.44907969,-5781.45358452
"102",101,0.00447208225,0.00488046726961887,86,16.2,-3276.8,-32,0.21,22.18991389,40.853799185,1.149111440625,17.26,1836.4507398,-5781.45545265
"103",102,0.00732938742857143,0.00500481205333755,87,16.2,-3276.8,-32,0.18,22.178198545,43.232184435,18.269408495,13.625,1836.45189666,-5781.4567407
"104",103,0.00694182625,0.00506053390023272,87,16.4,-3276.8,-31,0.15,22.13519748,36.352014165,62.46358385,9.09,1836.45263658,-5781.45753843
"105",104,0.00566543342857143,0.0050250858998548,85,16.4,-3276.8,-31,0.12,22.089361255,43.904620655,62.05288588,6.23,1836.45318342,-5781.45808752
"106",105,0.0051511265,0.00497438084769406,85,16.2,-3276.8,-30,0.13,22.032754795,41.36562386,57.140749505,4.19,1836.45344451,-5781.4583292
"107",106,NA,NA,83,16.2,-3276.8,-31,0.09,22.050042155,34.13237076,56.015328805,3,1836.453474,-5781.458352
"108",107,NA,NA,82,16.4,-3276.8,-31,0.12,22.04088958,15.08099905135,58.285864515,3,1836.45348672,-5781.45836595
"109",108,NA,NA,81,16.4,-3276.8,-31,0.09,22.0354951,15.80298264769,76.999220985,1.905,1836.45361536,-5781.45849711
"110",109,NA,NA,83,16.3,-3276.8,-32,0.06,22.013232895,23.702527935,66.157621795,0,1836.45381144,-5781.4586832
"111",110,NA,NA,82,16.3,-3276.8,-32,0.06,22.005763725,21.190616845,63.757752025,0,1836.45387537,-5781.4587384
"112",111,0.00418391457142857,0.00491577127727593,81,16.2,-3276.8,-32,0.07,22.01819534,14.2966247254,63.63019317,0,1836.45387393,-5781.45873693
"113",112,0.00591457416666667,0.00483697946886665,81,16.2,-3276.8,-31,0.06,29.828836015,3.3752689726,66.61786602,0,1836.45393144,-5781.45879153
"114",113,NA,NA,82,16,-3276.8,-31,0.12,37.186719635,5.87596382824,153.950520675,0.75,1836.45425136,-5781.45907713
"115",114,NA,NA,82,16,-3276.8,-29,0.06,40.86967982,7.1827091405,218.8580186,4.96,1836.45517134,-5781.45976392
"116",115,NA,NA,80,16.2,-3276.8,-29,0.12,40.52540754,5.304985179,229.1837728,10.55,1836.45691311,-5781.46051404
"117",116,NA,NA,79,16.2,-3276.8,-29,0.07,40.689718765,5.0379016625,208.81966285,15.02,1836.45935199,-5781.46061835
"118",117,NA,NA,79,16.1,-3276.8,-29,0.13,41.00899409,5.2717168425,146.291949055,17.89,1836.46211973,-5781.45960189
"119",118,NA,NA,79,16.1,-3276.8,-29,0.04,43.302442175,3.3946374475,32.38523461,21.74,1836.46494117,-5781.45738366
"120",119,NA,NA,79,16,-3276.8,-29,0.1,44.78848932,4.0833244905,18.0091126195,26.14,1836.46792389,-5781.45440145
"121",120,NA,NA,78,16,-3276.8,-29,0.08,44.361713275,3.188897187,0.3876329011407,28.935,1836.47114604,-5781.45079242
"122",121,NA,NA,80,15.9,-3276.8,-29,0.06,44.195290895,2.0827487118,-11.3115100065,31.935,1836.47468412,-5781.44667375
"123",122,NA,NA,80,15.9,-3276.8,-29,0.03,44.323144815,2.968773488,-16.39552916,35.28,1836.4785735,-5781.44212206
"124",123,NA,NA,80,15.8,-3276.8,-29,0.07,43.85160694,0.6960266468385,-14.96396619,38.65,1836.48279447,-5781.43721808
"125",124,NA,NA,79,15.8,-3276.8,-29,0.06,41.69780393,-0.757283609701,-15.99098219,42.34,1836.4872933,-5781.43200285
"126",125,NA,NA,80,15.7,-3276.8,-29,0.06,40.03307448,-2.4329743165,-15.138508465,43.885,1836.49203882,-5781.42652173
"127",126,0.00355976375,0.00478679474442188,80,15.7,-3276.8,-29,0.06,38.14992734,-3.57218206585,-14.547082265,46.05,1836.49697088,-5781.42081378
"128",127,0.00464800985714286,0.00474506977525029,80,15.7,-3276.8,-29,0.07,36.69478196,-3.9472435617,-16.970060945,47,1836.50203503,-5781.41495127
"129",128,0.005153156875,0.00469546699588959,79,15.7,-3276.8,-29,0.07,34.8037464,-2.20608837843,-16.44055472,48.14,1836.50719866,-5781.4089777
"130",129,0.00525259257142857,0.0046246187728463,80,15.6,-3276.8,-29,0.06,34.30585492,-4.484459953,-15.751155365,49.1,1836.51243879,-5781.40291899
"131",130,0.0041516935,0.0045244065786245,81,15.6,-3276.8,-29,0.06,34.94728649,-5.438628528,-14.080326365,50.27,1836.51775017,-5781.39680982
"132",131,0.00376271942857143,0.00443148125832743,81,15.5,-3276.8,-29,0.07,36.428714955,-4.0195572614,-14.81727744,50,1836.52312614,-5781.39064089
"133",132,0.003691171125,0.00437833065985698,81,15.5,-3276.8,-29,0.07,37.972683955,-2.49072676891,-14.40782227,50.81,1836.52858119,-5781.38438307
"134",133,0.004592751,0.00435641960968587,82,15.5,-3276.8,-29,0.08,37.70273442,-4.129899707,-15.15635105,52,1836.53413587,-5781.3779931
"135",134,0.004852186,0.00433972455229654,83,15.5,-3276.8,-29,0.07,37.17556311,-5.239522088,-14.80191885,53.86,1836.5397996,-5781.37147638
"136",135,0.00380951316666667,0.00431176530294339,83,15.5,-3276.8,-28,0.06,36.96109239,-5.9463408885,-15.883965515,54,1836.54556194,-5781.36484503
"137",136,0.00410614283333333,0.00427451792008093,82,15.5,-3276.8,-27,0.08,37.15741974,-5.225014258,-16.358406495,55.49,1836.55141911,-5781.35809281
"138",137,0.0043075988,0.00424225985511279,82,15.4,-3276.8,-28,0.06,36.0932155,-3.955891431,-14.84283586,56.3,1836.55736763,-5781.35123451
"139",138,0.003530323625,0.00421793164656449,84,15.4,-3276.8,-27,0.06,35.40309886,-3.8099031165,-13.39841947,57,1836.56339454,-5781.34428438
"140",139,0.00363862742857143,0.00421606260246909,84,15.4,-3276.8,-27,0.08,35.13227987,-4.5656695565,-13.802987625,57.65,1836.56950791,-5781.3372429
"141",140,0.0045772605,0.00423110560148863,84,15.4,-3276.8,-27,0.12,35.09939449,-5.618446525,-15.29902959,58.15,1836.57568032,-5781.33008361
"142",141,0.00491515557142857,0.00424225903304212,86,15.3,-3276.8,-27,0.07,35.060362435,-6.312767627,-14.86536502,59.7,1836.58194198,-5781.3228339
"143",142,0.00393503314285714,0.00424224550711643,85,15.3,-3276.8,-27,0.09,35.030354165,-6.3395783575,-15.69745826,60,1836.58830237,-5781.31551636
"144",143,0.00410958528571429,0.00423941441350398,83,15.3,-3276.8,-27,0.06,35.01260754,-6.8383562195,-14.5940058865,61.015,1836.59472315,-5781.30810405
"145",144,0.00429005025,0.00424091124208934,81,15.3,-3276.8,-27,0.09,34.992996535,-6.8462313695,-13.542011488,61.1,1836.60121167,-5781.30060753
"146",145,0.00377269416666667,0.00424829070286973,83,15.3,-3276.8,-27,0.09,34.968026625,-6.8216509275,-13.5280962745,62.435,1836.6077838,-5781.29304774
"147",146,0.003943552375,0.00426866077237629,83,15.3,-3276.8,-26,0.13,35.042200085,-6.445378038,-14.79510291,62,1836.61441338,-5781.28540692
"148",147,0.00397225242857143,0.00430940521363615,83,15.3,-3276.8,-25,0.07,34.589437535,-3.811063927655,-17.1300136,62.5,1836.62110974,-5781.27769311
"149",148,0.004098890625,0.00436770064050161,83,15.3,-3276.8,-26,0.08,31.991512075,-2.988496104025,-16.7620689755,63.75,1836.62786262,-5781.26993352
"150",149,0.00496424742857143,0.00442686026718894,85,15.2,-3276.8,-26,0.12,31.702473615,-1.97611162625,-14.333783169,64.09,1836.63463986,-5781.26216205
"151",150,0.004614636125,0.00447606996838427,86,15.2,-3276.8,-26,0.15,31.594506635,-4.093017671,-12.0292272575,64,1836.64142934,-5781.25438437
"152",151,0.003766231,0.00453166703387939,85,15.2,-3276.8,-22,0.09,31.027614855,-4.3073208465,-12.325445205,64,1836.64824615,-5781.24662202
"153",152,0.004204469,0.00461386318121231,84,15.2,-3276.8,-21,0.09,30.795216555,-4.7805422815,-12.575880485,64.12,1836.6550644,-5781.2388858
"154",153,0.00589477957142857,0.00470482430834899,85,15.2,-3276.8,-20,0.07,30.440688745,-3.86848235377,-14.82533823,64,1836.66186222,-5781.23116125
"155",154,0.006212432625,0.00475207655399408,83,15.2,-3276.8,-20,0.07,30.370422055,-5.5394939625,-13.8264822,63.35,1836.66863106,-5781.22343604
"156",155,0.00459334214285714,0.00473433751040342,81,15.2,-3276.8,-21,0.07,30.34163314,-5.9282439515,-12.958258695,63.97,1836.67536759,-5781.21569505
"157",156,0.0042912895,0.00469916031482777,80,15.2,-3276.8,-22,0.08,30.290794555,-5.992663488,-10.1719370725,63.81,1836.6821154,-5781.20796387
"158",157,NA,NA,81,15.2,-3276.8,-23,0.06,30.45486952,-5.232823324,-12.441501675,63.82,1836.68883969,-5781.20020965
"159",158,0.004147057,0.00467796231683078,81,15.2,-3276.8,-23,0.06,28.6969813283582,-2.79276484951244,-13.1150463631841,63.7313432835821,1836.69557937313,-5781.1924281194
"160",159,0.00450467828571429,0.00465869419612734,82,15.2,-3276.8,-22,0.07,20.4717435,-3.018643511,-13.255047121,63.465,1836.70230618,-5781.18466056
"161",160,0.004620637125,0.0046541504014411,81,15.2,-3276.8,-22,0.06,20.740215605,-2.5867677016,-15.16557969,63,1836.70894566,-5781.17699094
"162",161,0.00473081216666667,0.00466604280665391,81,15.2,-3276.8,-21,0.06,20.45127453,-3.43680509,-13.7115993565,62.945,1836.7154382,-5781.16941036
"163",162,0.004915787875,0.00467220822589466,81,15.2,-3276.8,-20,0.07,20.10312711,-4.2465599445,-13.90616746,61.745,1836.72179574,-5781.1619313
"164",163,0.00508187085714286,0.00465572362656822,80,15.1,-3276.8,-20,0.07,19.549930325,5.14067520885,-13.790157369,60.265,1836.72803538,-5781.1545756
"165",164,0.004522275875,0.00461446202872121,79,15.1,-3276.8,-20,0.1,19.46196656,32.42748061,-12.9674083645,59.265,1836.7341492,-5781.14738922
"166",165,0.00456193542857143,0.00456249812862443,79,15.1,-3276.8,-20,0.04,19.39418442,27.08522769,-14.873456655,57.035,1836.73998534,-5781.14053692
"167",166,0.0046685505,0.00450160211899028,80,15.1,-3276.8,-21,0.04,19.32568355,30.504216685,-14.7820432875,53.22,1836.74543592,-5781.13411692
"168",167,0.0043608872,0.00444310222052774,81,15.1,-3276.8,-21,0.04,19.237432875,26.06609859,-15.474192445,50.61,1836.75056268,-5781.12809958
"169",168,0.00398202275,0.00439498128669393,80,15.1,-3276.8,-20,0.03,19.11586454,24.269573975,-16.602540295,48.43,1836.75546912,-5781.12239658
"170",169,0.00398255614285714,0.00437005712431683,79,15.1,-3276.8,-21,0.04,19.058094195,27.37667814,-17.445746805,46.07,1836.76017852,-5781.11694258
"171",170,0.003922207125,0.00438468892447194,79,15.1,-3276.8,-22,0.07,19.01267892,20.08415528,-17.458174395,43.2,1836.7646952,-5781.11173038
"172",171,0.00452515242857143,0.0044258809946189,81,14.8,-3276.8,-23,0.08,19.002315625,18.997785445,-16.8416849455,42,1836.769011,-5781.10675728
"173",172,0.004291823625,0.00447030537625751,86,14.8,-3276.8,-23,0.08,19.019513335,23.626993345,-14.94312525,40.515,1836.77312052,-5781.10203114
"174",173,0.005313511,0.0044906517322015,86,14.8,-3276.8,-23,0.03,19.03310662,32.908818735,-16.91686096,37.81,1836.77703078,-5781.09756282
"175",174,0.0045179275,0.00447266055551436,83,14.8,-3276.8,-24,0.08,19.262115225,29.549034895,-16.778258203,35.735,1836.78068442,-5781.09340566
"176",175,0.00405332457142857,0.00443547056806095,80,14.5,-3276.8,-25,0.1,19.347380175,24.754739265,-16.691587275,31.86,1836.7839726,-5781.0896748
"177",176,0.004536757625,0.0044048249405215,79,14.5,-3276.8,-25,0.06,19.332487935,30.14006066,-15.74447432,29.4,1836.78692934,-5781.08633412
"178",177,0.00416053571428571,0.0043916312636949,79,14.3,-3276.8,-26,0.04,19.32381415,29.00171009,-16.37159527,26.86,1836.78956676,-5781.08336694
"179",178,0.00371676725,0.00440771763660646,79,14.3,-3276.8,-27,0.04,19.279651755,25.112027575,-9.9638642075,23.63,1836.7918875,-5781.08076672
"180",179,0.00452310985714286,0.00445639014423741,78,14.1,-3276.8,-27,0.06,19.254145515,25.27350852,-14.95615398,20.275,1836.79388412,-5781.07852146
"181",180,0.004807890625,0.00451127298601283,78,14.1,-3276.8,-27,0.03,19.23238382,29.16922131,-15.766053405,17.275,1836.79556472,-5781.07663788
