"","Time","pp","pp_nr2"
"1",0,"0.00262079342857143","0.00284820169360036"
"2",1,"0.009254649","0.00285481794867379"
"3",2,"",""
"4",3,"",""
"5",4,"",""
"6",5,"0.00303655571428571","0.00279311874389619"
"7",6,"0.002384791625","0.00263753107334383"
"8",7,"0.00263657042857143","0.0025768544331624"
"9",8,"0.002220966625","0.0025893245562832"
"10",9,"0.00329853671428571","0.0025692619573583"
"11",10,"0.00198613875","0.00240292589571309"
"12",11,"0.0018881885","0.00229333535205638"
"13",12,"0.002243870375","0.00233250215525247"
"14",13,"0.00320720685714286","0.00246535171240908"
"15",14,"0.002847316","0.00250885840505328"
"16",15,"0.00242074814285714","0.00245852261926898"
"17",16,"0.00196797471428571","0.00241544529277716"
"18",17,"0.00318154857142857","0.00253930676038169"
"19",18,"0.0031256095","0.00255272268240163"
"20",19,"0.00188815242857143","0.00236337127645022"
"21",20,"0.001929593375","0.00233828301208326"
"22",21,"0.00243307585714286","0.0025292870265637"
"23",22,"0.00748064514285714","0.00272479052648519"
"24",23,"0.002420892","0.00265143643921341"
"25",24,"0.00243489571428571","0.00251320506955824"
"26",25,"0.00157047642857143","0.00238099599334533"
"27",26,"0.00340746383333333","0.00234552556263599"
"28",27,"0.001915191","0.00231116217243208"
"29",28,"0.00159272742857143","0.00225610907582002"
"30",29,"0.0039638835","0.00221316472594003"
"31",30,"0.00159387933333333","0.00212747208506922"
"32",31,"0.001963329","0.00209063374960142"
"33",32,"0.00208299071428571","0.00207290662741024"
"34",33,"0.00160906833333333","0.00207258990721442"
"35",34,"0.002554206875","0.00216165533528446"
"36",35,"0.00222773214285714","0.00218199377348853"
"37",36,"0.00239617175","0.00215421373670965"
"38",37,"0.00224616814285714","0.00222801767124707"
"39",38,"0.0031885585","0.00230903884911194"
"40",39,"0.0016270588","0.00221061715585069"
"41",40,"0.00191481114285714","0.00215163223582521"
"42",41,"0.002077685","0.00217693256471116"
"43",42,"0.00199152116666667","0.00225717783143938"
"44",43,"0.00354917271428571","0.00235961797651279"
"45",44,"0.00178022616666667","0.00227787314611922"
"46",45,"0.00159465485714286","0.00216276663467674"
"47",46,"0.00271979716666667","0.00215109261902868"
"48",47,"0.00159361","0.00219384221119907"
