"","Time","pp","pp_nr2"
"1",0,"0.00297561951447278","0.00287613332627663"
"2",1,"0.00268322607735172","0.00286011170260951"
"3",2,"0.00281751352096243","0.00284672435438813"
"4",3,"0.0026541723345872","0.00287297468753222"
"5",4,"0.00325720973445901","0.00298755975882612"
"6",5,"0.00305139445117675","0.0029553054016396"
"7",6,"0.00254042403927694","0.00287911111965813"
"8",7,"0.00270265598373953","0.00290254624570042"
"9",8,"0.00311560107262007","0.00307026211294257"
"10",9,"0.00347837229492143","0.00320806058261885"
"11",10,"0.00321521190926433","0.00313877185727088"
"12",11,"0.00244906985400511","0.00298544068777794"
"13",12,"0.00338469379736731","0.00299732497780519"
"14",13,"0.00297529174713418","0.00300536883378421"
"15",14,"0.00296350349006908","0.00298457359113771"
"16",15,"0.00307413225527853","0.00300561816907392"
"17",16,"0.00274761983503898","0.00303559088285094"
"18",17,"0.0033453761425335","0.00307532019495044"
"19",18,"0.00325797502882779","0.00300387062259196"
"20",19,"0.00229565947665833","0.00283799708823948"
"21",20,"0.00282138057186135","0.00285195039514324"
"22",21,"0.00307026322531913","0.00291070338689047"
"23",22,"0.00270412682688662","0.0029154201096266"
"24",23,"0.00314874065225013","0.00302575073758463"
"25",24,"0.00359090151531356","0.00320559962568454"
"26",25,"0.00329421766218729","0.00318197366331227"
"27",26,"0.00305348731732617","0.00308611545110206"
"28",27,"0.00322370795765892","0.00311651754664674"
"29",28,"0.0034300607096936","0.00314303046001354"
"30",29,"0.00308153318474069","0.00303569588443499"
"31",30,"0.0031119276370321","0.00286663878252939"
"32",31,"0.00245712936988899","0.00269083407836712"
"33",32,"0.0022747968656144","0.00262199254851437"
"34",33,"0.00253931689076126","0.00270412029367367"
"35",34,"0.0032270023532744","0.0028494796457257"
"36",35,"0.00294594155275263","0.00285725092103005"
"37",36,"0.00267143240974595","0.00284654592330771"
"38",37,"0.00291811738861725","0.00284986064700083"
"39",38,"0.00250497931015811","0.00281395250279178"
"40",39,"0.00277977135556284","0.00281156465223952"
"41",40,"0.00272275796825332","0.00288784150386176"
"42",41,"0.00326460070209578","0.00299621057437829"
"43",42,"0.00302976472968502","0.00303554631237019"
"44",43,"0.0032891809740769","0.00306794528887637"
"45",44,"0.00361927302687296","0.00308003484282993"
"46",45,"0.00279662315733731","0.00291645960724599"
"47",46,"0.0025289246890073","0.0027865223755911"
"48",47,"0.00276999169727787","0.00275727206073064"
"49",48,"0.00288044035966907","0.00282018039963083"
"50",49,"0.00272360609960742","0.00283781357491401"
"51",50,"0.00309561247870858","0.0028894212201751"
"52",51,"0.00306453456037811","0.00292699596986221"
"53",52,"0.0027051224439804","0.0028887941516732"
"54",53,"0.00302661047317088","0.00288576855672152"
"55",54,"0.0029712423371772","0.00285117236930522"
"56",55,"0.00286319639417343","0.00277248608641784"
"57",56,"0.00240004268319656","0.00267848860459941"
"58",57,"0.00270795618416741","0.00274263114794379"
"59",58,"0.00302453979384154","0.00286535936685936"
"60",59,"0.00276998869958334","0.00293935096039807"
"61",60,"0.00322021174776767","0.00298413472920573"
"62",61,"0.00279993281167533","0.00290560435381348"
"63",62,"0.00301967883881714","0.0028650694538669"
"64",63,"0.00268336719212433","0.00283923969864689"
"65",64,"0.00270957932142275","0.00286636755969161"
"66",65,"0.00310269536243545","0.00298136403749168"
"67",66,"0.00307961530052125","0.0030177423848642"
"68",67,"0.00277992594055831","0.00301037701282755"
"69",68,"0.00387199299543032","0.00311965387811977"
"70",69,"0.00358896440593526","0.00315242454060421"
"71",70,"0.00293288996908814","0.00292981329565503"
"72",71,"0.00251347704657487","0.00279136004001533"
"73",72,"0.00260757009631821","0.00275657515709868"
"74",73,"0.00260214973241091","0.00274714423339538"
"75",74,"0.00286706423919116","0.00279867384989384"
"76",75,"0.00301591190509498","0.00283722960193328"
"77",76,"0.00288723179255612","0.00283851961154142"
"78",77,"0.00279120535456709","0.00279534399089215"
"79",78,"0.00260898518738233","0.00273439256299413"
"80",79,"0.00257447218367209","0.00273296952749004"
"81",80,"0.0030709802522324","0.00280787933271717"
"82",81,"0.00267989514395595","0.00276262534650677"
"83",82,"0.00233245968411211","0.00273968991210387"
"84",83,"0.00312261499597558","0.00288382706768675"
"85",84,"0.00312558295471328","0.00302329942083973"
"86",85,"0.00363214460334608","0.00312357875482912"
"87",86,"0.00315632237470709","0.00301193162409239"
"88",87,"0.00245970454333084","0.00279949270891553"
"89",88,"0.00263383280253038","0.00274000919688343"
"90",89,"0.00313362521895518","0.00283247597907198"
"91",90,"0.00305580996791832","0.00292676177892755"
"92",91,"0.00297180925762015","0.00297868912034315"
"93",92,"0.0039248977554962","0.00308249012708316"
"94",93,"0.00304211276982512","0.00306990771624294"
"95",94,"0.00255177988271628","0.00294868302754046"
"96",95,"0.00287475842716438","0.0030015267214568"
"97",96,"0.00333729686099105","0.00312631755212786"
"98",97,"0.00303748063743114","0.00307872139160452"
"99",98,"0.00294668850902882","0.00302101191317816"
"100",99,"0.00295042258221656","0.00301064957286604"
"101",100,"0.00334194742026739","0.00303128780169822"
"102",101,"0.00279150500760547","0.0029716400694498"
"103",102,"0.00270937618915923","0.00295400254964179"
"104",103,"0.00300769118725189","0.00300921441627708"
"105",104,"0.0034596098786486","0.00307355303499716"
"106",105,"0.00299444212578237","0.00303716920948214"
"107",106,"0.00324367248686031","0.00297468410320012"
"108",107,"0.00266625615768135","0.00285466286617036"
"109",108,"0.00273256696527824","0.00283498293630062"
"110",109,"0.00287430663593113","0.00288253401468954"
