"","Time","pp","pp_nr2"
"1",0,0.00417581704166667,0.00609900057750548
"2",1,0.012063422875,0.0080245214237785
"3",2,0.0179237412380952,0.00976464354492722
"4",3,0.00923560733333333,0.0092193657986656
"5",4,0.00760941566666667,0.00784018288009581
"6",5,0.00675822347619048,0.00657523154549984
"7",6,0.004332579375,0.005616668434094
"8",7,0.00513965128571429,0.00552486455755644
"9",8,0.006068538,0.00571219333839214
"10",9,0.00540576338095238,0.0054974144418508
"11",10,0.00413205154166667,0.00531734147986576
"12",11,0.00685639061904762,0.00591059013255978
"13",12,0.00776411541666667,0.00651901778410615
"14",13,0.00519138923809524,0.00634742728123081
"15",14,0.0066194285,0.00621000320916804
"16",15,0.00492595833333333,0.00598253162797589
"17",16,0.011370444625,0.00659342930259064
"18",17,0.0103107547619048,0.00715900786665169
"19",18,0.0058809695,0.00669714204754618
"20",19,0.00677969233333333,0.00659566154436115
"21",20,0.00624569704166667,0.00655039726762991
"22",21,0.0050918369047619,0.00669968599179631
"23",22,0.0101723617083333,0.00807565980183283
"24",23,0.0115310926190476,0.0083601913222039
"25",24,0.00557619908333333,0.00698989481723289
"26",25,0.00504656552380952,0.00578378454305311
"27",26,0.00428858608333333,0.00527337517378991
"28",27,0.00461460985714286,0.0051847877616659
"29",28,0.004940688875,0.00575598685676858
"30",29,0.0105585559047619,0.00671119721049427
"31",30,0.00564255845833333,0.00613022202475555
"32",31,0.00506105542857143,0.00563526262978498
"33",32,0.00524767175,0.00551374638771269
"34",33,0.00573706285714286,0.00550100324262909
"35",34,0.00455019004166667,0.00514408329600283
"36",35,0.00415089504761905,0.00508448599876927
"37",36,0.00568296308333333,0.00590203287553568
"38",37,0.00978549352380952,0.0069076694053276
"39",38,0.00619601054166667,0.0064582703021541
"40",39,0.00591587257142857,0.00571206792874668
"41",40,0.00360833429166667,0.00492458333263676
"42",41,0.00420739947619048,0.00496911208986571
"43",42,0.00596760254166667,0.00550932437956536
"44",43,0.006143045,0.00586875178613552
"45",44,0.00653611066666667,0.00587529240011312
"46",45,0.00561411261904762,0.00593505857784226
"47",46,0.00632053304166667,0.00614819504201806
"48",47,0.00571741238095238,0.00604096504936559
"49",48,0.00610294375,0.00630391909879672
"50",49,0.0102272468095238,0.00723152902970548
"51",50,0.0100331582083333,0.00779031824413723
"52",51,0.00558115333333333,0.00655806170145852
"53",52,0.00441959783333333,0.00568055306154684
"54",53,0.005229226,0.0057622949506576
"55",54,0.005721919,0.00629038311170611
"56",55,0.00793482138095238,0.00737828074688104
"57",56,0.010484778375,0.00829820445933666
"58",57,0.011915631,0.00826749172007995
"59",58,0.00696563208333333,0.00779265200420816
"60",59,0.00909312038095238,0.00749017544349783
"61",60,0.00521107270833333,0.00634255573961316
"62",61,0.00439070157142857,0.00581634323740904
"63",62,0.00547616325,0.0064077713376628
"64",63,0.00968251938095238,0.00774058639713521
"65",64,0.014856131952381,0.00861385946825962
"66",65,0.00599773908333333,0.0080107975819392
"67",66,0.00792740233333333,0.00722358619255363
"68",67,0.00425585841666667,0.0068182092912437
"69",68,0.00922184738095238,0.00762145263435438
"70",69,0.013309956375,0.008298777779963
"71",70,0.00732111695238095,0.00775181499765659
"72",71,0.00668783879166667,0.00734854210037605
"73",72,0.0108010473333333,0.00751257563624225
"74",73,0.00506216291666667,0.00643764212259395
"75",74,0.00588995442857143,0.00615763421416145
"76",75,0.0079930425,0.00672120213966652
"77",76,0.0126722923809524,0.00690392130492528
"78",77,0.0049922645,0.00604777972898425
"79",78,0.00524146761904762,0.00553940988253421
"80",79,0.00447000845833333,0.0054015918333972
"81",80,0.00600077761904762,0.00602971004684229
"82",81,0.006658062,0.00644090210920489
"83",82,0.008228957,0.00654447297815682
"84",83,0.007519914,0.00670711250312481
"85",84,0.00719306080952381,0.00646079872579816
"86",85,0.00427561179166667,0.00551845705029346
"87",86,0.00376825333333333,0.00532041270699633
"88",87,0.00683371508333333,0.00629563154131544
"89",88,0.00841852228571429,0.00746442727105134
"90",89,0.00953102945833333,0.00800483571106198
"91",90,0.00915599790476191,0.00800877098109771
"92",91,0.00631147845833333,0.00704192755173228
"93",92,0.00534262409523809,0.00667559413742422
"94",93,0.00937924004166667,0.00746279217962005
"95",94,0.00926927857142857,0.00797748236557944
"96",95,0.00633713558333333,0.00712426971423577
"97",96,0.00612831971428571,0.00619221335524913
"98",97,0.003782101875,0.00556728453213616
"99",98,0.00494501952380952,0.00610160650840484
"100",99,0.008790269875,0.00744655271806621
"101",100,0.00930197038095238,0.00821851415261291
"102",101,0.00956485420833333,0.00827177770774426
"103",102,0.00795290909523809,0.00790596843076336
"104",103,0.00653916979166667,0.00734964120401581
"105",104,0.00466087533333333,0.00710790651729869
"106",105,0.00787197211111111,0.00766148498045341
"107",106,0.0111117385714286,0.0089759154389001
"108",107,0.0147460675416667,0.0092093328763683
