"","Time","pp","pp_nr2"
"1",0,0.00293430616147816,0.00303554318480712
"2",1,0.00305392759037204,0.0030915658131255
"3",2,0.0032810803303229,0.00318824339076731
"4",3,0.00340614761807956,0.00322443233935498
"5",4,0.00348905487252133,0.00326090141263436
"6",5,0.00362540865899064,0.0033708476751053
"7",6,0.00375345731819315,0.00336337097472391
"8",7,0.00313331271172501,0.00320813206911003
"9",8,0.00313793336196492,0.00307438222212832
"10",9,0.00277631988865323,0.00292894283308659
"11",10,0.00253129890188575,0.0027626730089122
"12",11,0.00269709937856533,0.00274441085805025
"13",12,0.00300335569772869,0.00275097473730754
"14",13,0.00240088885766454,0.0026422400145122
"15",14,0.00252147288327771,0.00263127645901651
"16",15,0.00302243206533603,0.00274806608163712
"17",16,0.00297389076357441,0.00276288223006485
"18",17,0.00246691252687015,0.0026841314952568
"19",18,0.0027679910085031,0.00269120865181979
"20",19,0.0026933292101603,0.00272868575308798
"21",20,0.00292733151997839,0.002802940955189
"22",21,0.00301892441348173,0.00281860891606555
"23",22,0.00260578521660396,0.00269724603251682
"24",23,0.00260991518734954,0.00260003115862896
"25",24,0.00255059051726546,0.00255754316155283
"26",25,0.00240210237097926,0.00252841469537373
"27",26,0.00247207944214876,0.00254168401187824
"28",27,0.0026562467974145,0.00256970231496832
"29",28,0.00236983071746571,0.00255455349485837
"30",29,0.0023558723332826,0.00259500425323782
"31",30,0.00292368239856192,0.00276406080259309
"32",31,0.0031468044326175,0.00283516082489723
"33",32,0.00265096095972694,0.00269595952372625
"34",33,0.0024762546090642,0.00262939754297168
"35",34,0.00256256880571267,0.00275168630689283
"36",35,0.0031952979916241,0.00291436164581869
"37",36,0.00240838454504098,0.00278209201361179
"38",37,0.00218807016166725,0.00263654544543079
"39",38,0.0027682475047186,0.00271283838244081
"40",39,0.00299570802599192,0.00276999290076356
"41",40,0.00267738090561969,0.00275140675456017
"42",41,0.00281883156276308,0.00276873394972922
"43",42,0.00265135968636189,0.00278411630466531
"44",43,0.00282303213940135,0.00280919916410434
"45",44,0.00313612269902868,0.00283990337040065
"46",45,0.00258685575681739,0.0028262104957442
"47",46,0.00316102558281273,0.00290400672627741
"48",47,0.00318127853097394,0.00290897137659744
"49",48,0.00255314274025815,0.00279685361155441
"50",49,0.00269534499966539,0.00276213891867734
"51",50,0.0027466293623937,0.00275581694741956
"52",51,0.00241746367828455,0.00277860210157266
"53",52,0.00348844043245273,0.00290640174797944
"54",53,0.0029490944580175,0.00293789244403125
"55",54,0.00256250009988435,0.00292083804955433
"56",55,0.0036814170224326,0.00305116213364866
"57",56,0.00323383422801271,0.00311585534455475
"58",57,0.00297654474464556,0.00311633344919658
"59",58,0.00374952856717365,0.00323827425402589
"60",59,0.00280618547861065,0.00318512084885946
"61",60,0.00328264558421714,0.0030783403159194
"62",61,0.00269607244990766,0.00298980514533939
"63",62,0.00299209717195481,0.00302989949514481
"64",63,0.00328326604462096,0.00307970720614496
"65",64,0.00294385041343048,0.00301768994361425
"66",65,0.00254651999178653,0.00287851275046118
"67",66,0.00246663935831748,0.00281594840806114
"68",67,0.0031679345605274,0.00293145173380178
"69",68,0.00316865256172605,0.00294317107698786
"70",69,0.00277506573391812,0.00285399623546231
"71",70,0.00296543588462685,0.00284631851021676
"72",71,0.00294258555264345,0.00288318310548967
"73",72,0.00281816272763535,0.00288832886672563
"74",73,0.00293263783013182,0.00287740398290524
"75",74,0.00294780944074903,0.00289910849314267
"76",75,0.00311962684749493,0.00294564657364028
"77",76,0.00280542197288014,0.00294759165848521
"78",77,0.00319961702916771,0.0029695298739682
"79",78,0.00302455842029303,0.00292829746786521
"80",79,0.00227977766189724,0.00284457576316656
"81",80,0.00358133553527296,0.00298735197068085
"82",81,0.00293259002501145,0.00300953813323012
