Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.003959275,2,0,1.384979397,0,0,0.09667027,-11.94634657,0,0,0,0
0.266666667,0.003993138,2,0,1.644683925,0.017848417,0,0.473394071,-11.94634657,0,0,0,0
0.4,0.004027548,2,0,1.553004827,0,0,0.335206268,-11.94634657,0,0,0,0
0.533333333,0.004061957,2,0,1.608489413,0.069927521,0,0.412193048,-11.94634657,0,0,0,0
0.666666667,0.004095767,2,0,1.559005666,0,0,0.363663531,-11.94634657,0,0,0,0
0.8,0.004128373,2,0,1.584688304,0.185050244,0,0.395378808,-11.94634657,0,0,0,0
0.933333333,0.004159201,2,0,1.572419163,0,0,0.375156288,-11.94634657,0,0,0,0
1.066666667,0.004187732,2,0,1.580188572,9.212099681,0,0.38705666,-11.94634657,0,0,0,0
1.2,0.004213509,2,0,1.591042863,23.46653826,0,0.380815332,-11.94634657,0,0,0,0
1.333333333,0.004236143,2,0,1.606243217,29.98412687,0,0.383847191,-11.94634657,0,0,0,0
1.466666667,0.004255304,2,0,1.614940226,34.4969587,0,0.382227651,-11.94634657,0,0,0,0
1.6,0.004270715,2,0,1.613348824,37.66849078,0,0.382227651,-11.94634657,0,0,0,0
1.733333333,0.004282166,2,0,1.615544118,39.15029917,0,0.381907831,-11.94467613,0,0,0,0
1.866666667,0.00428952,2,0,1.619268031,39.4218979,0,0.382227651,-11.94634657,0,0,0,0
2,0.004292729,2,0,1.61847389,39.70084392,0,0.382227651,-11.94634657,0,0,0,0
2.133333333,0.004291846,2,0,1.628850184,39.65717547,0,0.381907831,-11.94467613,0,0,0,0
2.266666667,0.00428703,2,0,1.626907919,39.79132833,0,0.382227651,-11.94634657,0,0,0,0
2.4,0.004278535,2,0,1.624257179,39.8531725,0,0.382227651,-11.94634657,0,0,0,0
2.533333333,0.004266705,2,0,1.627032616,39.96235449,0,0.381907831,-11.94467613,0,0,0,0
