Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.003856045,2,0,2.456934775,0,-80.0291334,-0.226201744,-11.77840356,0,0,0,-80.0291334
0.266666667,0.003866865,2,0,2.918920866,0,-95.0909944,0.089756019,-11.77840356,0,0,0,-95.0909944
0.4,0.003878482,2,0,2.75370067,0,-89.56608337,-0.026141913,-11.77840356,0,0,0,-89.56608337
0.533333333,0.003890788,2,0,2.850489127,0,-92.64410542,0.038426799,-11.77840356,0,0,0,-92.64410542
0.666666667,0.003903596,2,0,2.78421936,0,-90.70383823,-0.002274843,-11.77840356,0,0,0,-90.70383823
0.8,0.003916638,2,4.21E-05,2.821743969,0,-91.97185234,0.024324718,-11.77840356,0,0,0,-91.97185234
0.933333333,0.003929567,2,0,2.794747738,0,-91.16333218,0.007364117,-11.77840356,0,0,0,-91.16333218
1.066666667,0.003941986,2,0.000125848,2.812253837,0,-91.63912305,0.017344943,-11.77840356,0,0,0,-91.63912305
1.2,0.003953486,2,0,2.801868128,0,-91.38958743,0.01211035,-11.77840356,0,0,0,-91.38958743
1.333333333,0.003963691,2,0.000322861,2.804683409,0,-91.51080471,0.014653166,-11.77840356,0,0,0,-91.51080471
1.466666667,0.003972312,2,0,2.802251992,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
1.6,0.003979182,2,0.000807808,2.802419902,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
1.733333333,0.00398428,2,0,2.80234227,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
1.866666667,0.003987723,2,0.005050949,2.803268574,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2,0.003989745,2,0.005731655,2.801736839,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2.133333333,0.003990666,2,0,2.804277502,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
2.266666667,0.003990851,2,0.004614155,2.806134188,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2.4,0.003990687,2,0.012536253,2.807355731,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2.533333333,0.003990552,2,0.000752377,2.802300469,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
2.666666667,0.003990808,2,0.000322168,2.804883118,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2.8,0.003991786,2,0,2.804922011,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
2.933333333,0.003993793,2,0.002545752,2.799440211,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
3.066666667,0.003997113,2,0.007374947,2.804666582,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
3.2,0.004002015,2,0,2.797710739,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
3.333333333,0.004008765,2,0.008382893,2.799204067,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
3.466666667,0.004017626,2,0.00310401,2.802593491,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
3.6,0.004028859,2,0.013621772,2.799075457,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
3.733333333,0.004042701,2,0,2.804603282,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
3.866666667,0.004059347,2,0.003887349,2.797333632,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4,0.004078918,2,0.012787434,2.804244067,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4.133333333,0.004101428,2,0.000824977,2.806142546,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
4.266666667,0.004126763,2,0,2.798889625,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4.4,0.004154672,2,0,2.795963642,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4.533333333,0.00418477,2,0.000100999,2.796575844,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
4.666666667,0.004216561,2,0,2.800139596,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4.8,0.004249471,2,0.000278697,2.797490363,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
4.933333333,0.004282888,2,0,2.799361945,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
5.066666667,0.004316197,2,0.000714029,2.804633373,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
5.2,0.004348815,2,0,2.806184299,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
5.333333333,0.004380216,2,0.00283631,2.803537329,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
5.466666667,0.004409948,2,0.006990494,2.804793272,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
5.6,0.004437639,2,0,2.800293286,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
5.733333333,0.004463008,2,0,2.800596976,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
5.866666667,0.004485854,2,0.00468929,2.803230915,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
6,0.004506064,2,0.00587793,2.797624904,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
6.133333333,0.004523596,2,0,2.802652226,0,-91.43326681,0.013026627,-11.7767566,0,0,0,-91.43326681
6.266666667,0.004538486,2,0.001746453,2.796723225,0,-91.44605362,0.01329486,-11.77840356,0,0,0,-91.44605362
