Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.008776839,3,3.11E-20,2.712333057,0,11.80757706,-0.284113081,-21.3847441,0,0,0,11.80757706
0.266666667,0.008737084,3,0,3.220685701,0,14.02981885,0.020945494,-21.3847441,0,0,0,14.02981885
0.4,0.008694289,3,9.40E-20,3.029652398,0,13.21466804,-0.090954455,-21.3847441,0,0,0,13.21466804
0.533333333,0.008648192,3,0,3.136775089,0,13.66880244,-0.028613087,-21.3847441,0,0,0,13.66880244
0.666666667,0.008598548,3,1.81E-19,3.0689897,0,13.38253351,-0.067910698,-21.3847441,0,0,0,13.38253351
0.8,0.008545195,3,0,3.115733819,0,13.56961756,-0.042228707,-21.3847441,0,0,0,13.56961756
0.933333333,0.008488096,3,2.66E-19,3.089877302,0,13.4503277,-0.05860424,-21.3847441,0,0,0,13.4503277
1.066666667,0.008427412,3,0,3.103022222,0,13.52052635,-0.048967709,-21.3847441,0,0,0,13.52052635
1.2,0.00836354,3,3.20E-19,3.096462171,0.006290054,13.48370962,-0.054021732,-21.3847441,0,0,0,13.48370962
1.333333333,0.008297155,3,0.008388525,3.100227777,0,13.50159414,-0.051566632,-21.3847441,0,0,0,13.50159414
1.466666667,0.008229206,3,3.20E-19,3.094522939,0.001803608,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
1.6,0.008160907,3,0,3.095929733,0,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
1.733333333,0.008093674,3,2.66E-19,3.098447948,0.079025549,13.49015412,-0.053137062,-21.3817539,0,0,0,13.49015412
1.866666667,0.008029053,3,0,3.098965359,0,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2,0.007968621,3,4.21E-05,3.09201836,4.375856858,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2.133333333,0.007913883,3,0,3.093982142,31.75248164,13.49015412,-0.053137062,-21.3817539,0,0,0,13.49015412
2.266666667,0.007866175,3,0.00014348,3.048360252,50.0141076,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2.4,0.007826588,3,0,2.9711409,59.16782655,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2.533333333,0.007795919,3,0.000369292,2.923169182,62.28918917,13.49015412,-0.053137062,-21.3817539,0,0,0,13.49015412
2.666666667,0.007774644,3,0,2.884622125,62.03211139,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2.8,0.007762908,3,0.000911153,2.859154734,62.10863177,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
2.933333333,0.007760527,3,0,2.84001001,61.90719454,13.49015412,-0.053137062,-21.3817539,0,0,0,13.49015412
3.066666667,0.007766984,3,0.005250167,2.830321743,62.45960573,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
3.2,0.007781433,3,0.005418193,2.844655984,62.48499078,13.4920407,-0.052878082,-21.3847441,0,0,0,13.4920407
