Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.005670738,1,0.002944171,0,0,19.6792951,-0.598477228,-21.20560489,0,0,0,19.6792951
0.266666667,0.0056663,1,0.006818591,0,0,23.38303141,-0.352583469,-21.20560489,0,0,0,23.38303141
0.4,0.00566254,1,0,0,0,22.02444673,-0.442780898,-21.20560489,0,0,0,22.02444673
0.533333333,0.005659536,1,0,0,0,22.7813374,-0.392530374,-21.20560489,0,0,0,22.7813374
0.666666667,0.005657285,1,0.005432498,0,0,22.30422252,-0.424206379,-21.20560489,0,0,0,22.30422252
0.8,0.00565568,1,0.004595136,0,0,22.61602926,-0.403505302,-21.20560489,0,0,0,22.61602926
0.933333333,0.005654499,1,0.000607266,0,0,22.41721283,-0.41670487,-21.20560489,0,0,0,22.41721283
1.066666667,0.005653413,1,0.008584186,0,0,22.53421059,-0.408937303,-21.20560489,0,0,0,22.53421059
1.2,0.005652009,1,0,0,0.019537549,22.47284937,-0.41301112,-21.20560489,0,0,0,22.47284937
1.333333333,0.00564984,1,0.001153419,0,0,22.5026569,-0.411032176,-21.20560489,0,0,0,22.5026569
1.466666667,0.005646483,1,0,0,0.064476741,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
1.6,0.00564159,1,0.000435175,0,0,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
1.733333333,0.005634949,1,0,0,0.193497759,22.4835902,-0.412298028,-21.20263973,0,0,0,22.4835902
1.866666667,0.005626509,1,0.000139742,0,0,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2,0.005616395,1,0,0,0.516812137,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2.133333333,0.005604893,1,0,0,1.968633684,22.4835902,-0.412298028,-21.20263973,0,0,0,22.4835902
2.266666667,0.005592411,1,0.000127538,0,11.85685059,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2.4,0.005579427,1,0,0,33.65527272,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2.533333333,0.00556642,1,0.000359814,0,40.28700284,22.4835902,-0.412298028,-21.20263973,0,0,0,22.4835902
2.666666667,0.005553805,1,0,0,43.88070467,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2.8,0.005541878,1,0.000903494,0,43.30747852,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
2.933333333,0.005530783,1,0,0,44.64792335,22.4835902,-0.412298028,-21.20263973,0,0,0,22.4835902
3.066666667,0.005520512,1,0.005122859,0,44.70690144,22.4867345,-0.412089276,-21.20560489,0,0,0,22.4867345
3.2,0.00551093,1,0.00550447,0,45.75823074,22.4867345,-0.412089289,-21.20562085,0,0,0,22.4867345
