Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.00630745,3,0.009182064,2.232484184,27.27098956,-9.183671046,-2.076461864,-8.02767619,0,0,0,-9.183671046
0.266666667,0.006269347,3,0.012852339,2.68935595,32.54806474,-10.91208132,-2.108731797,-8.02767619,0,0,0,-10.91208132
0.4,0.006229245,3,0.003852061,2.552359144,30.59676895,-10.27807514,-2.096894714,-8.02767619,0,0,0,-10.27807514
0.533333333,0.006187229,3,0,2.624557816,31.76369103,-10.63129079,-2.103489355,-8.02767619,0,0,0,-10.63129079
0.666666667,0.006143419,3,0.000470835,2.578119866,30.95280507,-10.40863717,-2.099332346,-8.02767619,0,0,0,-10.40863717
0.8,0.006097959,3,0,2.617628563,31.52068459,-10.55414699,-2.102049057,-8.02767619,0,0,0,-10.55414699
0.933333333,0.006051018,3,0.000183018,2.586636089,31.18244113,-10.46136599,-2.100316808,-8.02767619,0,0,0,-10.46136599
1.066666667,0.00600278,3,0,2.596969403,31.24538246,-10.51596494,-2.101336187,-8.02767619,0,0,0,-10.51596494
1.2,0.005953441,3,7.62E-05,2.578550134,31.13219405,-10.4873297,-2.100801558,-8.02767619,0,0,0,-10.4873297
1.333333333,0.005903207,3,0,2.575103119,31.1300029,-10.50123988,-2.101061266,-8.02767619,0,0,0,-10.50123988
1.466666667,0.005852289,3,2.61E-05,2.579932843,31.10210809,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
1.6,0.005800905,3,0,2.574296923,31.06596403,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
1.733333333,0.005749275,3,3.56E-05,2.578005664,30.99252051,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
1.866666667,0.005697624,3,0,2.545347522,31.04509344,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
2,0.005646183,3,9.94E-05,2.548575887,31.05484988,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
2.133333333,0.005595189,3,0,2.545346968,31.19264827,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
2.266666667,0.00554489,3,0.000224411,2.532740928,31.19450448,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
2.4,0.005495547,3,0,2.544688137,31.1188741,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
2.533333333,0.005447437,3,0.000597854,2.565166358,31.12211942,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
2.666666667,0.005400852,3,0,2.568772151,31.02261528,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
2.8,0.00535611,3,0.007226962,2.574159355,30.99224774,-10.49380943,-2.10092255,-8.027692158,0,0,0,-10.49380943
2.933333333,0.005313548,3,0.011390275,2.570994324,31.14663643,-10.49234209,-2.10089512,-8.026527475,0,0,0,-10.49234209
3.066666667,0.005273527,3,0,2.597999977,31.11272416,-10.49380943,-2.100922587,-8.02773667,0,0,0,-10.49380943
3.2,0.005236428,3,0.007544451,2.594469095,31.09473819,-10.49380943,-2.100922461,-8.02758434,0,0,0,-10.49380943
3.333333333,0.005202637,3,0.003053448,2.5984764,31.07394755,-10.49234209,-2.100895267,-8.026707213,0,0,0,-10.49234209
3.466666667,0.00517254,3,0,2.610019588,31.06511288,-10.49380943,-2.10092235,-8.027448399,0,0,0,-10.49380943
3.6,0.005146502,3,0.008443464,2.606953291,31.03806032,-10.49380943,-2.100922838,-8.028042314,0,0,0,-10.49380943
3.733333333,0.005124843,3,0.009655424,2.609018639,31.04503385,-10.49234209,-2.100894647,-8.025952246,0,0,0,-10.49234209
3.866666667,0.005107821,3,0.003028836,2.60560219,31.06192958,-10.49380943,-2.100923549,-8.028906865,0,0,0,-10.49380943
4,0.005095609,3,0.013307711,2.612160183,31.06833847,-10.49380943,-2.100916693,-8.02056846,0,0,0,-10.49380943
4.133333333,0.005088285,3,0.000508942,2.62471337,31.05137816,-10.49234209,-2.100885031,-8.014255825,0,0,0,-10.49234209
4.266666667,0.005085818,3,0.00010387,2.636374118,31.08013514,-10.49380943,-2.1009138,-8.017049372,0,0,0,-10.49380943
4.4,0.005088075,3,0,2.622170593,31.06591809,-10.49380943,-2.100913026,-8.01610738,0,0,0,-10.49380943
4.533333333,0.005094809,3,7.52E-05,2.589266854,31.067159,-10.49234209,-2.100886143,-8.015608465,0,0,0,-10.49234209
4.666666667,0.00510566,3,0,2.634536872,31.09044882,-10.49380943,-2.100913162,-8.016272493,0,0,0,-10.49380943
4.8,0.005120128,3,0,2.626293439,31.07205861,-10.49380943,-2.100913475,-8.016654093,0,0,0,-10.49380943
4.933333333,0.005137562,3,8.63E-05,2.608708071,31.05789452,-10.49234209,-2.10088577,-8.015154804,0,0,0,-10.49234209
5.066666667,0.00515713,3,0,2.596989818,31.08595446,-10.49380943,-2.100913543,-8.016736334,0,0,0,-10.49380943
5.2,0.005177812,3,0.000240516,2.59588508,31.06737421,-10.49380943,-2.100912951,-8.01601606,0,0,0,-10.49380943
5.333333333,0.005198402,3,0,2.611495436,31.0979741,-10.49234209,-2.100893993,-8.025157422,0,0,0,-10.49234209
5.466666667,0.005217539,3,0.000578208,2.630186412,31.09007952,-10.49380943,-2.100922904,-8.028122458,0,0,0,-10.49380943
5.6,0.005233767,3,0,2.626114961,31.06506655,-10.49380943,-2.100922348,-8.027446016,0,0,0,-10.49380943
5.733333333,0.005245618,3,0.002485974,2.617089796,31.06249421,-10.49234209,-2.100895263,-8.026701937,0,0,0,-10.49234209
5.866666667,0.005251719,3,0.007541789,2.618669646,31.07657216,-10.49380943,-2.100922462,-8.027585317,0,0,0,-10.49380943
6,0.005250904,3,0,2.622534005,31.05693386,-10.49380943,-2.10092259,-8.027740566,0,0,0,-10.49380943
6.133333333,0.005242322,3,0.009137004,2.630316908,31.0419136,-10.49234209,-2.100895114,-8.026520638,0,0,0,-10.49234209
6.266666667,0.005225519,3,0,2.624132785,31.01363826,-10.49380943,-2.100922556,-8.027699828,0,0,0,-10.49380943
6.4,0.005200491,3,0.000291695,2.618407717,30.99559464,-10.49380943,-2.100922531,-8.027669276,0,0,0,-10.49380943
6.533333333,0.005167682,3,0,2.631555595,30.92140729,-10.49234209,-2.100895149,-8.026563181,0,0,0,-10.49234209
6.666666667,0.005127935,3,0.000139836,2.602410566,31.03254131,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
6.8,0.005082407,3,0,2.612750476,31.45603992,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
6.933333333,0.005032449,3,0.000124552,2.600246023,31.01502078,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
7.066666667,0.004979491,3,0,2.588715586,29.61905707,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
7.2,0.004924934,3,0.000233614,2.629934003,29.39797306,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
7.333333333,0.004870068,3,0,2.613865783,29.93506577,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
7.466666667,0.004816022,3,0.000578208,2.635497638,28.1442898,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
7.6,0.004763739,3,0,2.667724929,21.78315954,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
7.733333333,0.004713972,3,0.002485974,2.662752165,4.070120471,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
7.866666667,0.004667296,3,0.007541789,2.756894511,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8,0.004624121,3,0,2.721360206,0.247092549,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8.133333333,0.004584719,3,0.000748479,4.713881735,0,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
8.266666667,0.004549234,3,0,5.432045634,0.09470815,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8.4,0.004517692,3,0.000291695,8.179935466,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8.533333333,0.00449,3,0,9.563526555,0.016523831,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
8.666666667,0.004465941,3,0.000115302,9.208917426,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8.8,0.004445168,3,0,11.35278872,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
8.933333333,0.00442721,3,3.56E-05,10.19261549,0.011629685,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
9.066666667,0.004411489,3,0,10.63791527,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
9.2,0.004397349,3,0,8.897631468,0.090069009,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
9.333333333,0.004384116,3,0,3.961794541,0,-10.49234209,-2.100895141,-8.026553688,0,0,0,-10.49234209
9.466666667,0.004371147,3,0,3.394795438,0.231451792,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
9.6,0.004357905,3,4.21E-05,3.254935799,0,-10.49380943,-2.100922537,-8.02767619,0,0,0,-10.49380943
