Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.006912658,1,0.009326048,2.900526836,40.74462937,-0.297066022,-0.247205435,-17.62378631,0,0,0,-0.297066022
0.266666667,0.00688894,1,0.011858827,3.448050039,46.522859,0.979215082,0.064799259,-17.5917326,0,0,0,0.979215082
0.4,0.006865095,1,0.010137516,3.237834537,38.03025445,4.066716555,-0.049648535,-17.5596789,0,0,0,4.066716555
0.533333333,0.006841249,1,0.012401444,3.402729864,34.47473597,8.527727944,0.014103908,-17.52762519,0,0,0,8.527727944
0.666666667,0.006817432,1,0.006017164,3.221131634,29.25020562,13.1437543,-0.026074028,-17.49557148,0,0,0,13.1437543
0.8,0.006793558,1,0.004738871,3.465905584,27.94502487,16.77351548,0.000165853,-17.46351777,0,0,0,16.77351548
0.933333333,0.006769406,1,0.007104213,3.131345089,14.63537567,22.49376147,-0.016532761,-17.43146406,0,0,0,22.49376147
1.066666667,0.00674463,1,0.055962034,3.6507472,0,30.63164181,-0.006762648,-17.39941035,0,0,0,30.63164181
1.2,0.006718784,1,0.166287995,2.878348403,0.436770943,42.65969386,-0.011804456,-17.36735664,0,0,0,42.65969386
1.333333333,0.006691367,1,0.290125416,4.143048072,0,57.29307943,-0.009451552,-17.33530293,0,0,0,57.29307943
1.466666667,0.006661878,1,0.395102795,1.81991177,0.182995869,75.1734786,-0.010540715,-17.30324922,0,0,0,75.1734786
1.6,0.006629864,1,0.491995958,11.41253724,0,100.9305044,-0.010930989,-17.27119551,0,0,0,100.9305044
1.733333333,0.006594968,1,0.591405014,11.90934946,0.061294009,127.3375101,-0.00258685,-17.24117893,0,0,0,127.3375101
1.866666667,0.006556951,1,0.692631586,7.241403516,0,151.5188489,-0.000229144,-17.20904279,0,0,0,151.5188489
2,0.006515705,1,0.787925098,15.17520109,0.011485566,168.6670412,-0.001533457,-17.16437474,0,0,0,168.6670412
2.133333333,0.006471251,1,0.90398143,18.68471185,0,179.4837276,-0.000199026,-17.10640324,0,0,0,179.4837276
2.266666667,0.006423726,1,1.030526971,17.32030085,0,190.0318424,-0.002357185,-17.04880013,0,0,0,190.0318424
2.4,0.006373373,1,1.219058805,16.88850281,0,194.7834891,0.006147858,-16.98297262,0,0,0,194.7834891
2.533333333,0.006320518,1,1.463986237,16.63308871,0,194.921183,0.008464309,-16.9014579,0,0,0,194.921183
2.666666667,0.006265559,1,1.799094764,15.87366588,0,195.0264955,0.012521036,-16.80504763,0,0,0,195.0264955
2.8,0.00620895,1,2.146011768,15.2841008,0,194.1645935,0.019590475,-16.68398027,0,0,0,194.1645935
2.933333333,0.006151189,1,2.447170278,15.12693845,0,190.4066337,0.027462915,-16.54512722,0,0,0,190.4066337
3.066666667,0.006092803,1,2.713968794,15.37659723,0,184.1140449,0.04167127,-16.39780307,0,0,0,184.1140449
3.2,0.006034337,1,2.993521618,15.71982429,0,175.7579518,0.060097615,-16.22391163,0,0,0,175.7579518
3.333333333,0.005976324,1,3.23423529,16.68278316,0,168.1981987,0.079924375,-16.0324624,0,0,0,168.1981987
3.466666667,0.005919271,1,3.466172152,17.29170252,0,158.9410296,0.101503302,-15.83684095,0,0,0,158.9410296
3.6,0.005863611,1,3.709850716,17.54881448,0,147.7865531,0.136912503,-15.62039253,0,0,0,147.7865531
3.733333333,0.005809679,1,3.943774172,18.41396439,0,136.6288939,0.165563525,-15.38149585,0,0,0,136.6288939
3.866666667,0.005757672,1,4.186055233,20.08008813,0,124.3346092,0.207734481,-15.14747716,0,0,0,124.3346092
4,0.005707628,1,4.415027488,20.23814179,0,112.5128216,0.254556828,-14.89286293,0,0,0,112.5128216
4.133333333,0.005659407,1,4.659943631,19.14684954,0,100.4208273,0.300085083,-14.61879893,0,0,0,100.4208273
4.266666667,0.005612706,1,4.892978364,20.97145911,0,90.37985986,0.357352244,-14.34116738,0,0,0,90.37985986
4.4,0.005567082,1,5.106708401,19.6391143,0,75.98350881,0.422662058,-14.04815265,0,0,0,75.98350881
4.533333333,0.005522008,1,5.332716695,18.17381673,0,62.65511334,0.486687037,-13.73700076,0,0,0,62.65511334
4.666666667,0.005476926,1,5.555111383,17.73161382,0,51.15312773,0.554868252,-13.42321981,0,0,0,51.15312773
4.8,0.005431324,1,5.812761911,19.91586808,0,38.78222688,0.63428402,-13.08479121,0,0,0,38.78222688
4.933333333,0.005384801,1,6.06102906,21.11560469,0,28.39337422,0.710820199,-12.73938763,0,0,0,28.39337422
