Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.00575482,3,0,2.042396295,0,-13.11953007,0.115684235,-20.95928846,0,0,0,-13.11953007
0.266666667,0.005687469,3,0,2.425281463,0,-15.58868761,0.495986554,-20.95928846,0,0,0,-15.58868761
0.4,0.005620126,3,0,2.285222928,0,-14.68296449,0.356486098,-20.95928846,0,0,0,-14.68296449
0.533333333,0.005553419,3,0,2.360378795,0,-15.18755827,0.434204179,-20.95928846,0,0,0,-15.18755827
0.666666667,0.005487918,3,0,2.313522361,0,-14.86948168,0.385213678,-20.95928846,0,0,0,-14.86948168
0.8,0.005424116,3,0,2.345435209,0,-15.07735284,0.41723022,-20.95928846,0,0,0,-15.07735284
0.933333333,0.005362434,3,0,2.324000107,0,-14.94480855,0.396815605,-20.95928846,0,0,0,-14.94480855
1.066666667,0.005303223,3,0,2.339286102,0,-15.02280706,0.408829019,-20.95928846,0,0,0,-15.02280706
1.2,0.005246761,3,0,2.332824945,0,-14.98189958,0.402528405,-20.95928846,0,0,0,-14.98189958
1.333333333,0.005193257,3,0,2.333064397,0,-15.00177126,0.405589063,-20.95928846,0,0,0,-15.00177126
1.466666667,0.005142835,3,0,2.333226836,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
1.6,0.005095525,3,0,2.335420685,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
1.733333333,0.005051271,3,0,2.335145091,0,-14.98906013,0.403631281,-20.95635774,0,0,0,-14.98906013
1.866666667,0.005009932,3,0,2.331970311,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2,0.004971309,3,0,2.330896038,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2.133333333,0.004935162,3,0,2.327908895,0,-14.98906013,0.403631281,-20.95635774,0,0,0,-14.98906013
2.266666667,0.004901246,3,0,2.328653455,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2.4,0.004869321,3,0,2.330852388,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2.533333333,0.004839175,3,0,2.329992468,0,-14.98906013,0.403631281,-20.95635774,0,0,0,-14.98906013
2.666666667,0.004810625,3,0,2.330176459,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2.8,0.004783521,3,0,2.326384887,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
2.933333333,0.004757748,3,0,2.328766205,0,-14.98906013,0.403631281,-20.95635774,0,0,0,-14.98906013
3.066666667,0.004733219,3,0,2.327115925,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
3.2,0.004709871,3,0,2.325905582,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
3.333333333,0.004687662,3,0,2.329772954,0,-14.98906013,0.403631281,-20.95635774,0,0,0,-14.98906013
3.466666667,0.004666571,3,0,2.327329235,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
3.6,0.004646591,3,0,2.329761976,0,-14.99115633,0.40395414,-20.95928846,0,0,0,-14.99115633
