Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.005686444,3,0,0,0,10.49562405,-0.230342779,-17.53325092,0,0,0,10.49562405
0.266666667,0.005688328,3,7.62E-05,0,0,12.47095008,0.084835622,-17.53325092,0,0,0,12.47095008
0.4,0.005691254,3,0,0,0,11.74637159,-0.030776428,-17.53325092,0,0,0,11.74637159
0.533333333,0.005695338,3,0.000183018,0,0,12.15004661,0.033633015,-17.53325092,0,0,0,12.15004661
0.666666667,0.005700691,3,0,0,0,11.89558534,-0.006968231,-17.53325092,0,0,0,11.89558534
0.8,0.005707415,3,0.000512907,0,0.005939392,12.06188227,0.019565719,-17.53325092,0,0,0,12.06188227
0.933333333,0.005715596,3,0,0,0,11.95584684,0.002646953,-17.53325092,0,0,0,11.95584684
1.066666667,0.005725284,3,0.003995541,0,0.015808046,12.01824565,0.012603161,-17.53325092,0,0,0,12.01824565
1.2,0.005736466,3,0.01261775,0,0,11.98551966,0.007381479,-17.53325092,0,0,0,11.98551966
1.333333333,0.005749036,3,0.009551356,0,0.05688495,12.00141701,0.009918023,-17.53325092,0,0,0,12.00141701
1.466666667,0.005762774,3,0,0,0.145838522,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
1.6,0.005777347,3,0.000929474,0,6.594887021,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
1.733333333,0.005792314,3,0,0,21.13668235,11.99124811,0.008295496,-17.53079927,0,0,0,11.99124811
1.866666667,0.005807168,3,0.005334108,0,32.59403111,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2,0.005821377,3,0.00525693,0,40.73821921,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2.133333333,0.005834425,3,0,0,44.43866033,11.99124811,0.008295496,-17.53079927,0,0,0,11.99124811
2.266666667,0.00584586,3,0.000772067,0,44.96929459,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2.4,0.005855313,3,0,0,45.3558785,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2.533333333,0.005862516,3,0,0,46.24610197,11.99124811,0.008295496,-17.53079927,0,0,0,11.99124811
2.666666667,0.005867299,3,0.000350521,0,45.64348033,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2.8,0.005869584,3,0,0,46.81548156,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
2.933333333,0.005869366,3,0.00244637,0,45.80354299,11.99124811,0.008295496,-17.53079927,0,0,0,11.99124811
3.066666667,0.005866702,3,0.007495055,0,45.28070425,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
3.2,0.00586169,3,0,0,45.41715755,11.99292506,0.008563068,-17.53325092,0,0,0,11.99292506
3.333333333,0.005854458,3,0.00890009,0,45.98169376,11.99124811,0.008295488,-17.53080876,0,0,0,11.99124811
3.466666667,0.00584515,3,0,0,45.48934433,11.99292506,0.008563073,-17.53324401,0,0,0,11.99292506
3.6,0.005833916,3,0,0,45.79710505,11.99292506,0.008563048,-17.53327456,0,0,0,11.99292506
3.733333333,0.005820911,3,0.001545589,0,45.99565843,11.99124811,0.008295523,-17.53076622,0,0,0,11.99124811
3.866666667,0.005806285,3,0.011221129,0,45.59026447,11.99292506,0.008563029,-17.53329764,0,0,0,11.99292506
4,0.00579018,3,0.011796426,0,45.66164327,11.99292506,0.008563121,-17.53318622,0,0,0,11.99292506
4.133333333,0.005772733,3,0.000638978,0,45.47805905,11.99124811,0.00829542,-17.53089152,0,0,0,11.99124811
4.266666667,0.00575407,3,0.003302225,0,45.75632297,11.99292506,0.008563189,-17.53310398,0,0,0,11.99292506
4.4,0.005734309,3,0.013066399,0,45.80703692,11.99292506,0.008562819,-17.53355407,0,0,0,11.99292506
4.533333333,0.005713558,3,0.00978512,0,45.68572568,11.99124811,0.008303375,-17.52121726,0,0,0,11.99124811
4.666666667,0.005691919,3,0.012911185,0,46.2435456,11.99292506,0.008572928,-17.52125948,0,0,0,11.99292506
4.8,0.005669484,3,0.003733537,0,46.27574768,11.99292506,0.008571622,-17.52284737,0,0,0,11.99292506
4.933333333,0.005646339,3,0.007581215,0,46.42250385,11.99251922,0.008305722,-17.51836265,0,0,0,11.99251922
5.066666667,0.00562256,3,0.000210734,0,46.07614935,11.99672851,0.008568823,-17.52625173,0,0,0,11.99672851
5.2,0.005598222,3,0,0,46.35068355,11.9954957,0.00856213,-17.53439105,0,0,0,11.9954957
5.333333333,0.005573392,3,0.007956867,0,46.163733,12.00527204,0.008295902,-17.53030586,0,0,0,12.00527204
5.466666667,0.005548134,3,0.000431091,0,45.88581018,12.01228401,0.008562851,-17.53351401,0,0,0,12.01228401
5.6,0.005522504,3,0,0,46.00854954,12.0082125,0.008563088,-17.53322621,0,0,0,12.0082125
5.733333333,0.00549656,3,0.011003318,0,45.8334161,12.01869761,0.008295576,-17.53070238,0,0,0,12.01869761
