Time,Perspiration,Drive,Speed,Acceleration,Braking,Steering,Lane Deviation,Distance,Activity,Failure,Phase,New Steering
0.133333333,0.002784702,3,0.010874499,0.715543264,0,-15.74343608,-0.225519519,-10.56038799,0,0,0,-15.74343608
0.266666667,0.002881827,3,0.007541789,0.849869202,0,-18.70642513,0.09109289,-10.56121676,0,0,0,-18.70642513
0.4,0.002979429,3,0,0.79838596,0,-17.61955738,-0.025656533,-10.56204554,0,0,0,-17.61955738
0.533333333,0.00307653,3,0.000739001,0.831536087,0,-18.22506992,0.040383763,-10.56287431,0,0,0,-18.22506992
0.666666667,0.003172232,3,0,0.81262751,0,-17.84337801,-0.004838733,-10.56370308,0,0,0,-17.84337801
0.8,0.003265783,3,0.000284037,0.820886509,0,-18.09282341,0.014534555,-10.56453186,0,0,0,-18.09282341
0.933333333,0.003356611,3,0,0.815565714,0,-17.93377026,-0.000842858,-10.56536063,0,0,0,-17.93377026
1.066666667,0.003444341,3,9.38E-05,0.817982515,0,-18.02736847,0.008301961,-10.5661894,0,0,0,-18.02736847
1.2,0.003528796,3,0,0.821163542,0,-17.97827949,0.003579792,-10.56701818,0,0,0,-17.97827949
1.333333333,0.003609968,3,0.008373533,0.817509134,0,-18.00339663,0.005802614,-10.56784695,0,0,0,-18.00339663
1.466666667,0.003687995,3,6.95E-05,0.815536756,0,-17.98846192,0.00465682,-10.56867572,0,0,0,-17.98846192
1.6,0.003763124,3,0,0.822698783,0,-17.99255267,0.004523996,-10.56950449,0,0,0,-17.99255267
1.733333333,0.003835676,3,0.001019032,0.821339525,0,-17.982447,0.004332567,-10.5675615,0,0,0,-17.982447
1.866666667,0.003906019,3,0.012497031,0.820010261,0,-17.99800725,0.00456276,-10.56932068,0,0,0,-17.99800725
2,0.003974537,3,0.004437223,0.823088031,0.013821595,-17.97722013,0.004576753,-10.56914946,0,0,0,-17.97722013
2.133333333,0.004041603,3,0,0.822078657,0,-18.00672197,0.004309658,-10.56776901,0,0,0,-18.00672197
2.266666667,0.004107568,3,0.004616971,0.82166383,0.046042809,-17.95856841,0.004576719,-10.5691902,0,0,0,-17.95856841
2.4,0.004172732,3,0.01201599,0.826031033,0,-18.04914072,0.004576694,-10.56922075,0,0,0,-18.04914072
2.533333333,0.004237343,3,0.010933271,0.819335007,0.158958968,-17.79991915,0.004309693,-10.56772646,0,0,0,-17.79991915
2.666666667,0.004301579,3,0.011134167,0.817081616,0,-16.43051884,0.0045767,-10.56921384,0,0,0,-16.43051884
2.8,0.004365556,3,0.011580069,0.818908228,0.40607076,-16.52109115,0.0045767,-10.56921384,0,0,0,-16.52109115
2.933333333,0.004429323,3,0.009709933,0.824500807,0,-16.46811633,0.004309685,-10.56773596,0,0,0,-16.46811633
3.066666667,0.004492872,3,0,0.81994201,17.7383255,-16.50243943,0.0045767,-10.56921384,0,0,0,-16.50243943
3.2,0.004556152,3,0,0.812054048,43.39722994,-16.48165231,0.0045767,-10.56921384,0,0,0,-16.48165231
3.333333333,0.00461908,3,0.008912184,0.781339087,54.68904815,-16.49112019,0.004309685,-10.56773596,0,0,0,-16.49112019
3.466666667,0.004681556,3,0,0.760791645,61.09447181,-16.48330345,0.0045767,-10.56921384,0,0,0,-16.48330345
3.6,0.004743473,3,0.007228486,0.704842691,63.41752327,-16.48648899,0.0045767,-10.56921384,0,0,0,-16.48648899
3.733333333,0.004804722,3,0.003584432,0.613741625,64.76752015,-16.48126525,0.004309685,-10.56773596,0,0,0,-16.48126525
3.866666667,0.004865194,3,0.011390127,0.581681147,64.98944196,-16.47566425,0.0045767,-10.56921384,0,0,0,-16.47566425
4,0.004924772,3,0.005141621,0.578108691,64.97488507,-16.49251755,0.0045767,-10.56921384,0,0,0,-16.49251755
4.133333333,0.004983319,3,0,0.547715283,64.83987902,-16.4631924,0.004309685,-10.56773596,0,0,0,-16.4631924
4.266666667,0.005040679,3,0.005071096,0.552160354,64.72175893,-16.48608097,0.0045767,-10.56921384,0,0,0,-16.48608097
4.4,0.005096664,3,0.011367107,0.558108887,63.49409802,-16.44906422,0.0045767,-10.56921384,0,0,0,-16.44906422
4.533333333,0.005151058,3,0.011825991,0.557943453,60.13403146,-16.56212393,0.004301435,-10.56775494,0,0,0,-16.56212393
4.666666667,0.005203621,3,0.007051031,0.566368165,56.46291289,-18.63188347,0.004582694,-10.56921767,0,0,0,-18.63188347
4.8,0.005254091,3,0,0.558838454,50.79096474,-24.71197493,0.00455615,-10.56926688,0,0,0,-24.71197493
4.933333333,0.005302193,3,0.000273102,0.587496618,43.37500726,-31.96514058,0.004338375,-10.56771141,0,0,0,-31.96514058
5.066666667,0.005347648,3,0,0.553125385,37.09406811,-38.0762111,0.004520712,-10.56938799,0,0,0,-38.0762111
5.2,0.005390175,3,0,0.611094037,31.78100134,-39.84381749,0.004641787,-10.56908163,0,0,0,-39.84381749
